ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_0943193_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0943193_000.pdb -o mol_2024_07_10_0943193_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0948430_000,Mpro-protein,-5.594,,exp_23
mol_2024_07_10_1014072_000,Mpro-protein,-4.132,,exp_23
mol_2024_07_10_1015471_000,Mpro-protein,-4.549,,exp_23
mol_2024_07_10_1041490_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1041490_000.pdb -o mol_2024_07_10_1041490_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1000580_000,Mpro-protein,-4.719,,exp_23
mol_2024_07_10_1017351_000,Mpro-protein,-5.721,,exp_23
mol_2024_07_10_1019522_000,Mpro-protein,-5.441,,exp_23
mol_2024_07_10_1016411_000,Mpro-protein,-7.025,,exp_23
mol_2024_07_10_1027473_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1027473_000.pdb -o mol_2024_07_10_1027473_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1000551_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1000551_000.pdb -o mol_2024_07_10_1000551_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1016493_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1016493_000.pdb -o mol_2024_07_10_1016493_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0940523_000,Mpro-protein,-4.154,,exp_23
mol_2024_07_10_1014150_000,Mpro-protein,-4.978,,exp_23
mol_2024_07_10_1025331_000,Mpro-protein,-5.852,,exp_23
mol_2024_07_10_0955120_000,Mpro-protein,-5.832,,exp_23
mol_2024_07_10_1015570_000,Mpro-protein,-5.082,,exp_23
mol_2024_07_10_1037072_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1037072_000.pdb -o mol_2024_07_10_1037072_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1007303_000,Mpro-protein,-4.915,,exp_23
mol_2024_07_10_1013071_000,Mpro-protein,-4.835,,exp_23
mol_2024_07_10_1004473_000,Mpro-protein,-5.453,,exp_23
mol_2024_07_10_1027332_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1027332_000.pdb -o mol_2024_07_10_1027332_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1032380_000,Mpro-protein,-5.603,,exp_23
mol_2024_07_10_0956152_000,Mpro-protein,-5.329,,exp_23
mol_2024_07_10_0954581_000,Mpro-protein,-4.866,,exp_23
mol_2024_07_10_1030531_000,Mpro-protein,-6.364,,exp_23
mol_2024_07_10_1032401_000,Mpro-protein,-4.249,,exp_23
mol_2024_07_10_1011211_000,Mpro-protein,-4.708,,exp_23
mol_2024_07_10_1017443_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1017443_000.pdb -o mol_2024_07_10_1017443_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1002390_000,Mpro-protein,-4.072,,exp_23
mol_2024_07_10_0943100_000,Mpro-protein,-5.261,,exp_23
mol_2024_07_10_0942230_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0942230_000.pdb -o mol_2024_07_10_0942230_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0959192_000,Mpro-protein,-6.558,,exp_23
mol_2024_07_10_0954542_000,Mpro-protein,-5.355,,exp_23
mol_2024_07_10_1028250_000,Mpro-protein,-5.399,,exp_23
mol_2024_07_10_0951560_000,Mpro-protein,-4.86,,exp_23
mol_2024_07_10_0954230_000,Mpro-protein,-5.718,,exp_23
mol_2024_07_10_1005090_000,Mpro-protein,-5.822,,exp_23
mol_2024_07_10_1039190_000,Mpro-protein,-5.609,,exp_23
mol_2024_07_10_1023133_000,Mpro-protein,-4.93,,exp_23
mol_2024_07_10_0958300_000,Mpro-protein,-5.599,,exp_23
mol_2024_07_10_1007380_000,Mpro-protein,-5.514,,exp_23
mol_2024_07_10_1023320_000,Mpro-protein,-4.506,,exp_23
mol_2024_07_10_0954533_000,Mpro-protein,-4.79,,exp_23
mol_2024_07_10_1024083_000,Mpro-protein,-5.142,,exp_23
mol_2024_07_10_0956510_000,Mpro-protein,-4.701,,exp_23
mol_2024_07_10_1012350_000,Mpro-protein,-5.434,,exp_23
mol_2024_07_10_1016022_000,Mpro-protein,-5.744,,exp_23
mol_2024_07_10_0950193_000,Mpro-protein,-4.89,,exp_23
mol_2024_07_10_0946453_000,Mpro-protein,-5.024,,exp_23
mol_2024_07_10_1029383_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1029383_000.pdb -o mol_2024_07_10_1029383_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0941393_000,Mpro-protein,-5.23,,exp_23
mol_2024_07_10_1024391_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1024391_000.pdb -o mol_2024_07_10_1024391_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1020130_000,Mpro-protein,-4.474,,exp_23
mol_2024_07_10_0948131_000,Mpro-protein,-4.825,,exp_23
mol_2024_07_10_1034271_000,Mpro-protein,-5.714,,exp_23
mol_2024_07_10_0944511_000,Mpro-protein,-5.275,,exp_23
mol_2024_07_10_1022001_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1022001_000.pdb -o mol_2024_07_10_1022001_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1014011_000,Mpro-protein,-5.052,,exp_23
mol_2024_07_10_0942293_000,Mpro-protein,-4.817,,exp_23
mol_2024_07_10_1003291_000,Mpro-protein,-4.964,,exp_23
mol_2024_07_10_1031192_000,Mpro-protein,-4.846,,exp_23
mol_2024_07_10_1024200_000,Mpro-protein,-6.291,,exp_23
mol_2024_07_10_1035201_000,Mpro-protein,-3.917,,exp_23
mol_2024_07_10_1025090_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1025090_000.pdb -o mol_2024_07_10_1025090_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1041343_000,Mpro-protein,-5.862,,exp_23
mol_2024_07_10_1004200_000,Mpro-protein,-6.028,,exp_23
mol_2024_07_10_1025043_000,Mpro-protein,-5.497,,exp_23
mol_2024_07_10_0949253_000,Mpro-protein,-5.674,,exp_23
mol_2024_07_10_1037071_000,Mpro-protein,-5.172,,exp_23
mol_2024_07_10_0957410_000,Mpro-protein,-5.106,,exp_23
mol_2024_07_10_0944022_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0944022_000.pdb -o mol_2024_07_10_0944022_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0945553_000,Mpro-protein,-4.873,,exp_23
mol_2024_07_10_1012112_000,Mpro-protein,-6.792,,exp_23
mol_2024_07_10_1030060_000,Mpro-protein,-5.437,,exp_23
mol_2024_07_10_1010222_000,Mpro-protein,-5.703,,exp_23
mol_2024_07_10_0942242_000,Mpro-protein,-4.748,,exp_23
mol_2024_07_10_0951022_000,Mpro-protein,-6.128,,exp_23
mol_2024_07_10_1026251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1026251_000.pdb -o mol_2024_07_10_1026251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0952460_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0952460_000.pdb -o mol_2024_07_10_0952460_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1014541_000,Mpro-protein,-5.59,,exp_23
mol_2024_07_10_0953350_000,Mpro-protein,-4.816,,exp_23
mol_2024_07_10_1017380_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1017380_000.pdb -o mol_2024_07_10_1017380_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1009170_000,Mpro-protein,-4.199,,exp_23
mol_2024_07_10_1000213_000,Mpro-protein,-5.775,,exp_23
mol_2024_07_10_0947352_000,Mpro-protein,-5.567,,exp_23
mol_2024_07_10_0956443_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0956443_000.pdb -o mol_2024_07_10_0956443_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1004211_000,Mpro-protein,-5.212,,exp_23
mol_2024_07_10_0945033_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0945033_000.pdb -o mol_2024_07_10_0945033_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1008270_000,Mpro-protein,-4.728,,exp_23
mol_2024_07_10_1038270_000,Mpro-protein,-4.454,,exp_23
mol_2024_07_10_1038541_000,Mpro-protein,-5.863,,exp_23
mol_2024_07_10_1039022_000,Mpro-protein,-5.167,,exp_23
mol_2024_07_10_1000080_000,Mpro-protein,-5.112,,exp_23
mol_2024_07_10_0946311_000,Mpro-protein,-4.249,,exp_23
mol_2024_07_10_1034190_000,Mpro-protein,-5.846,,exp_23
mol_2024_07_10_0949041_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0949041_000.pdb -o mol_2024_07_10_0949041_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1002381_000,Mpro-protein,-5.839,,exp_23
mol_2024_07_10_1032253_000,Mpro-protein,-4.897,,exp_23
mol_2024_07_10_1035080_000,Mpro-protein,-6.123,,exp_23
mol_2024_07_10_1022531_000,Mpro-protein,-5.618,,exp_23
mol_2024_07_10_1001163_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1001163_000.pdb -o mol_2024_07_10_1001163_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0945320_000,Mpro-protein,-5.489,,exp_23
mol_2024_07_10_0948323_000,Mpro-protein,-5.525,,exp_23
mol_2024_07_10_1006252_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1006252_000.pdb -o mol_2024_07_10_1006252_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1030001_000,Mpro-protein,-5.524,,exp_23
mol_2024_07_10_0941361_000,Mpro-protein,-5.473,,exp_23
mol_2024_07_10_0956401_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0956401_000.pdb -o mol_2024_07_10_0956401_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1010291_000,Mpro-protein,-6.528,,exp_23
mol_2024_07_10_0945401_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0945401_000.pdb -o mol_2024_07_10_0945401_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1004382_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1004382_000.pdb -o mol_2024_07_10_1004382_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0953181_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0953181_000.pdb -o mol_2024_07_10_0953181_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1036083_000,Mpro-protein,-6.103,,exp_23
mol_2024_07_10_1040592_000,Mpro-protein,-6.04,,exp_23
mol_2024_07_10_1037013_000,Mpro-protein,-5.019,,exp_23
mol_2024_07_10_0949561_000,Mpro-protein,-5.922,,exp_23
mol_2024_07_10_0941362_000,Mpro-protein,-5.456,,exp_23
mol_2024_07_10_1025583_000,Mpro-protein,-4.515,,exp_23
mol_2024_07_10_1027181_000,Mpro-protein,-6.841,,exp_23
mol_2024_07_10_0958241_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0958241_000.pdb -o mol_2024_07_10_0958241_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1022203_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1022203_000.pdb -o mol_2024_07_10_1022203_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0944113_000,Mpro-protein,-5.585,,exp_23
mol_2024_07_10_0951361_000,Mpro-protein,-4.568,,exp_23
mol_2024_07_10_1019363_000,Mpro-protein,-6.464,,exp_23
mol_2024_07_10_1021263_000,Mpro-protein,-4.707,,exp_23
mol_2024_07_10_1020313_000,Mpro-protein,-5.456,,exp_23
mol_2024_07_10_1030580_000,Mpro-protein,-5.548,,exp_23
mol_2024_07_10_1035560_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1035560_000.pdb -o mol_2024_07_10_1035560_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0940502_000,Mpro-protein,-5.306,,exp_23
mol_2024_07_10_1029160_000,Mpro-protein,-5.152,,exp_23
mol_2024_07_10_1026533_000,Mpro-protein,-4.937,,exp_23
mol_2024_07_10_1008263_000,Mpro-protein,-4.475,,exp_23
mol_2024_07_10_0952083_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0952083_000.pdb -o mol_2024_07_10_0952083_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1006581_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1006581_000.pdb -o mol_2024_07_10_1006581_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1011460_000,Mpro-protein,-4.054,,exp_23
mol_2024_07_10_1038513_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1038513_000.pdb -o mol_2024_07_10_1038513_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1021482_000,Mpro-protein,-5.991,,exp_23
mol_2024_07_10_0940491_000,Mpro-protein,-5.231,,exp_23
mol_2024_07_10_1008232_000,Mpro-protein,-5.335,,exp_23
mol_2024_07_10_1017582_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1017582_000.pdb -o mol_2024_07_10_1017582_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1007501_000,Mpro-protein,-5.542,,exp_23
mol_2024_07_10_0951133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0951133_000.pdb -o mol_2024_07_10_0951133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0956010_000,Mpro-protein,-5.977,,exp_23
mol_2024_07_10_1012073_000,Mpro-protein,-5.238,,exp_23
mol_2024_07_10_1037583_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1037583_000.pdb -o mol_2024_07_10_1037583_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1029242_000,Mpro-protein,-4.105,,exp_23
mol_2024_07_10_1039453_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1039453_000.pdb -o mol_2024_07_10_1039453_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0952152_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0952152_000.pdb -o mol_2024_07_10_0952152_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1035123_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1035123_000.pdb -o mol_2024_07_10_1035123_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1005413_000,Mpro-protein,-4.227,,exp_23
mol_2024_07_10_1021071_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1021071_000.pdb -o mol_2024_07_10_1021071_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1013260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1013260_000.pdb -o mol_2024_07_10_1013260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1040580_000,Mpro-protein,-4.913,,exp_23
mol_2024_07_10_1018300_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1018300_000.pdb -o mol_2024_07_10_1018300_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1025580_000,Mpro-protein,-5.646,,exp_23
mol_2024_07_10_1041361_000,Mpro-protein,-6.353,,exp_23
mol_2024_07_10_1033290_000,Mpro-protein,-4.667,,exp_23
mol_2024_07_10_1039481_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1039481_000.pdb -o mol_2024_07_10_1039481_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0953583_000,Mpro-protein,-5.579,,exp_23
mol_2024_07_10_0955481_000,Mpro-protein,-4.387,,exp_23
mol_2024_07_10_0954061_000,Mpro-protein,-6.119,,exp_23
mol_2024_07_10_1033152_000,Mpro-protein,-5.077,,exp_23
mol_2024_07_10_0949512_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0949512_000.pdb -o mol_2024_07_10_0949512_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1033341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1033341_000.pdb -o mol_2024_07_10_1033341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0953033_000,Mpro-protein,-6.664,,exp_23
mol_2024_07_10_0950210_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0950210_000.pdb -o mol_2024_07_10_0950210_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1038001_000,Mpro-protein,-5.755,,exp_23
mol_2024_07_10_0944430_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0944430_000.pdb -o mol_2024_07_10_0944430_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0940490_000,Mpro-protein,-4.54,,exp_23
mol_2024_07_10_1000051_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1000051_000.pdb -o mol_2024_07_10_1000051_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0952271_000,Mpro-protein,-4.537,,exp_23
mol_2024_07_10_1005131_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1005131_000.pdb -o mol_2024_07_10_1005131_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0947070_000,Mpro-protein,-4.299,,exp_23
mol_2024_07_10_0959141_000,Mpro-protein,-5.063,,exp_23
mol_2024_07_10_0943580_000,Mpro-protein,-5.934,,exp_23
mol_2024_07_10_0947393_000,Mpro-protein,-5.022,,exp_23
mol_2024_07_10_0951080_000,Mpro-protein,-5.864,,exp_23
mol_2024_07_10_1001072_000,Mpro-protein,-6.063,,exp_23
mol_2024_07_10_1019221_000,Mpro-protein,-5.761,,exp_23
mol_2024_07_10_1001461_000,Mpro-protein,-6.181,,exp_23
mol_2024_07_10_0944011_000,Mpro-protein,-5.613,,exp_23
mol_2024_07_10_0941360_000,Mpro-protein,-6.073,,exp_23
mol_2024_07_10_1040413_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1040413_000.pdb -o mol_2024_07_10_1040413_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1018403_000,Mpro-protein,-6.217,,exp_23
mol_2024_07_10_1040411_000,Mpro-protein,-5.758,,exp_23
mol_2024_07_10_0943111_000,Mpro-protein,-6.825,,exp_23
mol_2024_07_10_1003553_000,Mpro-protein,-6.184,,exp_23
mol_2024_07_10_1027350_000,Mpro-protein,-5.472,,exp_23
mol_2024_07_10_0947550_000,Mpro-protein,-4.499,,exp_23
mol_2024_07_10_0959180_000,Mpro-protein,-4.883,,exp_23
mol_2024_07_10_0949320_000,Mpro-protein,-3.575,,exp_23
mol_2024_07_10_1019220_000,Mpro-protein,-6.044,,exp_23
