ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1301300_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1301300_000.pdb -o mol_2024_07_09_1301300_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1303070_000,Mpro-protein,-6.214,,exp_12
mol_2024_07_09_1303231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1303231_000.pdb -o mol_2024_07_09_1303231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1259540_000,Mpro-protein,-6.358,,exp_12
mol_2024_07_09_1305482_000,Mpro-protein,-6.33,,exp_12
mol_2024_07_09_1242321_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1242321_000.pdb -o mol_2024_07_09_1242321_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1308030_000,Mpro-protein,-6.185,,exp_12
mol_2024_07_09_1258150_000,Mpro-protein,-5.625,,exp_12
mol_2024_07_09_1245242_000,Mpro-protein,-5.641,,exp_12
mol_2024_07_09_1249570_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1249570_000.pdb -o mol_2024_07_09_1249570_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1243223_000,Mpro-protein,-5.314,,exp_12
mol_2024_07_09_1254231_000,Mpro-protein,-4.899,,exp_12
mol_2024_07_09_1255563_000,Mpro-protein,-4.929,,exp_12
mol_2024_07_09_1256493_000,Mpro-protein,-5.674,,exp_12
mol_2024_07_09_1246413_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1246413_000.pdb -o mol_2024_07_09_1246413_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1247251_000,Mpro-protein,-5.047,,exp_12
mol_2024_07_09_1258303_000,Mpro-protein,-4.805,,exp_12
mol_2024_07_09_1251492_000,Mpro-protein,-5.614,,exp_12
mol_2024_07_09_1250023_000,Mpro-protein,-6.99,,exp_12
mol_2024_07_09_1244271_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1244271_000.pdb -o mol_2024_07_09_1244271_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1243291_000,Mpro-protein,-5.931,,exp_12
mol_2024_07_09_1306231_000,Mpro-protein,-6.344,,exp_12
mol_2024_07_09_1256370_000,Mpro-protein,-6.271,,exp_12
mol_2024_07_09_1253241_000,Mpro-protein,-5.124,,exp_12
mol_2024_07_09_1304231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1304231_000.pdb -o mol_2024_07_09_1304231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1303343_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1303343_000.pdb -o mol_2024_07_09_1303343_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1254173_000,Mpro-protein,-6.929,,exp_12
mol_2024_07_09_1306053_000,Mpro-protein,-6.004,,exp_12
mol_2024_07_09_1255010_000,Mpro-protein,-5.068,,exp_12
mol_2024_07_09_1302160_000,Mpro-protein,-5.406,,exp_12
mol_2024_07_09_1306563_000,Mpro-protein,-6.222,,exp_12
mol_2024_07_09_1257373_000,Mpro-protein,-6.252,,exp_12
mol_2024_07_09_1258231_000,Mpro-protein,-5.002,,exp_12
mol_2024_07_09_1255063_000,Mpro-protein,-5.119,,exp_12
mol_2024_07_09_1307130_000,Mpro-protein,-5.549,,exp_12
mol_2024_07_09_1304470_000,Mpro-protein,-5.247,,exp_12
mol_2024_07_09_1301231_000,Mpro-protein,-6.134,,exp_12
mol_2024_07_09_1249133_000,Mpro-protein,-6.71,,exp_12
mol_2024_07_09_1255480_000,Mpro-protein,-6.021,,exp_12
mol_2024_07_09_1242313_000,Mpro-protein,-5.794,,exp_12
mol_2024_07_09_1248251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1248251_000.pdb -o mol_2024_07_09_1248251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1308520_000,Mpro-protein,-6.151,,exp_12
mol_2024_07_09_1302453_000,Mpro-protein,-6.702,,exp_12
mol_2024_07_09_1243192_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1243192_000.pdb -o mol_2024_07_09_1243192_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1252241_000,Mpro-protein,-5.558,,exp_12
mol_2024_07_09_1244090_000,Mpro-protein,-5.315,,exp_12
mol_2024_07_09_1251380_000,Mpro-protein,-4.782,,exp_12
mol_2024_07_09_1256231_000,Mpro-protein,-5.178,,exp_12
