ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1447050_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1447050_000.pdb -o mol_2024_07_09_1447050_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1502573_000,Mpro-protein,-6.718,,exp_16
mol_2024_07_09_1447550_000,Mpro-protein,-5.6,,exp_16
mol_2024_07_09_1451120_000,Mpro-protein,-5.657,,exp_16
mol_2024_07_09_1504590_000,Mpro-protein,-5.982,,exp_16
mol_2024_07_09_1506213_000,Mpro-protein,-5.297,,exp_16
mol_2024_07_09_1455491_000,Mpro-protein,-5.951,,exp_16
mol_2024_07_09_1454250_000,Mpro-protein,-4.83,,exp_16
mol_2024_07_09_1457380_000,Mpro-protein,-5.761,,exp_16
mol_2024_07_09_1456480_000,Mpro-protein,-4.943,,exp_16
mol_2024_07_09_1445281_000,Mpro-protein,-4.324,,exp_16
mol_2024_07_09_1447192_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1447192_000.pdb -o mol_2024_07_09_1447192_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1450341_000,Mpro-protein,-4.41,,exp_16
mol_2024_07_09_1500510_000,Mpro-protein,-4.428,,exp_16
mol_2024_07_09_1451590_000,Mpro-protein,-5.404,,exp_16
mol_2024_07_09_1443523_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1443523_000.pdb -o mol_2024_07_09_1443523_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1443501_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1443501_000.pdb -o mol_2024_07_09_1443501_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1454232_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1454232_000.pdb -o mol_2024_07_09_1454232_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1505480_000,Mpro-protein,-5.036,,exp_16
mol_2024_07_09_1456000_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1456000_000.pdb -o mol_2024_07_09_1456000_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1507280_000,Mpro-protein,-4.912,,exp_16
mol_2024_07_09_1444382_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1444382_000.pdb -o mol_2024_07_09_1444382_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1444371_000,Mpro-protein,-4.394,,exp_16
mol_2024_07_09_1505472_000,Mpro-protein,-4.661,,exp_16
mol_2024_07_09_1454551_000,Mpro-protein,-5.047,,exp_16
mol_2024_07_09_1454021_000,Mpro-protein,-5.941,,exp_16
mol_2024_07_09_1453091_000,Mpro-protein,-6.222,,exp_16
mol_2024_07_09_1457013_000,Mpro-protein,-5.675,,exp_16
mol_2024_07_09_1508041_000,Mpro-protein,-5.265,,exp_16
mol_2024_07_09_1509051_000,Mpro-protein,-4.332,,exp_16
mol_2024_07_09_1446191_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1446191_000.pdb -o mol_2024_07_09_1446191_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1453413_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1453413_000.pdb -o mol_2024_07_09_1453413_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1456282_000,Mpro-protein,-5.016,,exp_16
mol_2024_07_09_1450143_000,Mpro-protein,-5.256,,exp_16
mol_2024_07_09_1459140_000,Mpro-protein,-4.852,,exp_16
mol_2024_07_09_1445373_000,Mpro-protein,-5.446,,exp_16
mol_2024_07_09_1508132_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1508132_000.pdb -o mol_2024_07_09_1508132_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1451583_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1451583_000.pdb -o mol_2024_07_09_1451583_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1448203_000,Mpro-protein,-4.997,,exp_16
mol_2024_07_09_1508200_000,Mpro-protein,-4.352,,exp_16
mol_2024_07_09_1503493_000,Mpro-protein,-4.951,,exp_16
mol_2024_07_09_1450592_000,Mpro-protein,-6.15,,exp_16
mol_2024_07_09_1505561_000,Mpro-protein,-6.011,,exp_16
mol_2024_07_09_1443500_000,Mpro-protein,-4.951,,exp_16
mol_2024_07_09_1455120_000,Mpro-protein,-4.813,,exp_16
mol_2024_07_09_1459431_000,Mpro-protein,-5.018,,exp_16
mol_2024_07_09_1504080_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1504080_000.pdb -o mol_2024_07_09_1504080_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1459343_000,Mpro-protein,-4.914,,exp_16
mol_2024_07_09_1450230_000,Mpro-protein,-4.887,,exp_16
