ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1513361_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1513361_000.pdb -o mol_2024_07_09_1513361_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1521023_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1521023_000.pdb -o mol_2024_07_09_1521023_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1539173_000,Mpro-protein,-4.484,,exp_17
mol_2024_07_09_1512360_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1512360_000.pdb -o mol_2024_07_09_1512360_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1511023_000,Mpro-protein,-5.194,,exp_17
mol_2024_07_09_1525060_000,Mpro-protein,-4.217,,exp_17
mol_2024_07_09_1535100_000,Mpro-protein,-3.642,,exp_17
mol_2024_07_09_1538280_000,Mpro-protein,-3.859,,exp_17
mol_2024_07_09_1515213_000,Mpro-protein,-3.253,,exp_17
mol_2024_07_09_1541003_000,Mpro-protein,-4.357,,exp_17
mol_2024_07_09_1525211_000,Mpro-protein,-4.654,,exp_17
mol_2024_07_09_1536480_000,Mpro-protein,-4.597,,exp_17
mol_2024_07_09_1526163_000,Mpro-protein,-4.709,,exp_17
mol_2024_07_09_1518163_000,Mpro-protein,-3.948,,exp_17
mol_2024_07_09_1532241_000,Mpro-protein,-4.13,,exp_17
mol_2024_07_09_1511513_000,Mpro-protein,-4.561,,exp_17
mol_2024_07_09_1528523_000,Mpro-protein,-4.368,,exp_17
mol_2024_07_09_1520073_000,Mpro-protein,-3.639,,exp_17
mol_2024_07_09_1510030_000,Mpro-protein,-3.354,,exp_17
mol_2024_07_09_1524313_000,Mpro-protein,-4.018,,exp_17
mol_2024_07_09_1521470_000,Mpro-protein,-4.789,,exp_17
mol_2024_07_09_1520050_000,Mpro-protein,-4.516,,exp_17
mol_2024_07_09_1535493_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1535493_000.pdb -o mol_2024_07_09_1535493_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1510071_000,Mpro-protein,-4.14,,exp_17
mol_2024_07_09_1522561_000,Mpro-protein,-3.747,,exp_17
mol_2024_07_09_1526470_000,Mpro-protein,-4.23,,exp_17
mol_2024_07_09_1518181_000,Mpro-protein,-4.013,,exp_17
mol_2024_07_09_1532193_000,Mpro-protein,-4.281,,exp_17
mol_2024_07_09_1532472_000,Mpro-protein,-4.093,,exp_17
mol_2024_07_09_1514452_000,Mpro-protein,-3.792,,exp_17
mol_2024_07_09_1517163_000,Mpro-protein,-3.777,,exp_17
mol_2024_07_09_1521573_000,Mpro-protein,-3.683,,exp_17
mol_2024_07_09_1516460_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1516460_000.pdb -o mol_2024_07_09_1516460_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1534583_000,Mpro-protein,-4.386,,exp_17
mol_2024_07_09_1529160_000,Mpro-protein,-3.666,,exp_17
mol_2024_07_09_1534190_000,Mpro-protein,-3.198,,exp_17
mol_2024_07_09_1529433_000,Mpro-protein,-4.206,,exp_17
mol_2024_07_09_1530353_000,Mpro-protein,-4.202,,exp_17
mol_2024_07_09_1527593_000,Mpro-protein,-3.621,,exp_17
mol_2024_07_09_1512443_000,Mpro-protein,-4.608,,exp_17
mol_2024_07_09_1531500_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1531500_000.pdb -o mol_2024_07_09_1531500_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1515540_000,Mpro-protein,-4.52,,exp_17
mol_2024_07_09_1534063_000,Mpro-protein,-5.462,,exp_17
mol_2024_07_09_1514150_000,Mpro-protein,-3.897,,exp_17
mol_2024_07_09_1523270_000,Mpro-protein,-3.866,,exp_17
mol_2024_07_09_1510322_000,Mpro-protein,-3.867,,exp_17
mol_2024_07_09_1540070_000,Mpro-protein,-4.804,,exp_17
mol_2024_07_09_1527431_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1527431_000.pdb -o mol_2024_07_09_1527431_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1532380_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1532380_000.pdb -o mol_2024_07_09_1532380_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1528280_000,Mpro-protein,-4.15,,exp_17
mol_2024_07_09_1519113_000,Mpro-protein,-3.96,,exp_17
mol_2024_07_09_1538182_000,Mpro-protein,-3.829,,exp_17
mol_2024_07_09_1530080_000,Mpro-protein,-3.273,,exp_17
mol_2024_07_09_1527162_000,Mpro-protein,-3.904,,exp_17
mol_2024_07_09_1539351_000,Mpro-protein,-4.284,,exp_17
mol_2024_07_09_1540083_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1540083_000.pdb -o mol_2024_07_09_1540083_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1530061_000,Mpro-protein,-4.072,,exp_17
mol_2024_07_09_1511211_000,Mpro-protein,-4.658,,exp_17
mol_2024_07_09_1513270_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1513270_000.pdb -o mol_2024_07_09_1513270_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1541042_000,Mpro-protein,-3.789,,exp_17
mol_2024_07_09_1527370_000,Mpro-protein,-4.822,,exp_17
mol_2024_07_09_1524302_000,Mpro-protein,-4.124,,exp_17
mol_2024_07_09_1521522_000,Mpro-protein,-3.768,,exp_17
mol_2024_07_09_1519292_000,Mpro-protein,-3.919,,exp_17
mol_2024_07_09_1541503_000,Mpro-protein,-3.946,,exp_17
mol_2024_07_09_1530022_000,Mpro-protein,-4.494,,exp_17
mol_2024_07_09_1515571_000,Mpro-protein,-3.811,,exp_17
mol_2024_07_09_1517072_000,Mpro-protein,-3.711,,exp_17
mol_2024_07_09_1522503_000,Mpro-protein,-3.744,,exp_17
mol_2024_07_09_1540570_000,Mpro-protein,-3.641,,exp_17
mol_2024_07_09_1522360_000,Mpro-protein,-4.194,,exp_17
mol_2024_07_09_1511460_000,Mpro-protein,-3.725,,exp_17
mol_2024_07_09_1541470_000,Mpro-protein,-3.87,,exp_17
mol_2024_07_09_1515040_000,Mpro-protein,-4.463,,exp_17
