ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1422202_000,Mpro-protein,-6.863,,exp_15
mol_2024_07_09_1414093_000,Mpro-protein,-6.716,,exp_15
mol_2024_07_09_1418570_000,Mpro-protein,-6.39,,exp_15
mol_2024_07_09_1429470_000,Mpro-protein,-6.842,,exp_15
mol_2024_07_09_1422283_000,Mpro-protein,-6.251,,exp_15
mol_2024_07_09_1427323_000,Mpro-protein,-6.977,,exp_15
mol_2024_07_09_1409490_000,Mpro-protein,-6.392,,exp_15
mol_2024_07_09_1425013_000,Mpro-protein,-6.839,,exp_15
mol_2024_07_09_1408183_000,Mpro-protein,-6.882,,exp_15
mol_2024_07_09_1428223_000,Mpro-protein,-7.518,,exp_15
mol_2024_07_09_1431433_000,Mpro-protein,-6.381,,exp_15
mol_2024_07_09_1430043_000,Mpro-protein,-7.06,,exp_15
mol_2024_07_09_1409151_000,Mpro-protein,-6.151,,exp_15
mol_2024_07_09_1415211_000,Mpro-protein,-6.469,,exp_15
mol_2024_07_09_1421363_000,Mpro-protein,-6.553,,exp_15
mol_2024_07_09_1413090_000,Mpro-protein,-7.345,,exp_15
mol_2024_07_09_1431382_000,Mpro-protein,-6.892,,exp_15
mol_2024_07_09_1423173_000,Mpro-protein,-6.741,,exp_15
mol_2024_07_09_1428431_000,Mpro-protein,-6.506,,exp_15
mol_2024_07_09_1419573_000,Mpro-protein,-7.206,,exp_15
mol_2024_07_09_1406310_000,Mpro-protein,-6.688,,exp_15
mol_2024_07_09_1416290_000,Mpro-protein,-7.87,,exp_15
mol_2024_07_09_1424361_000,Mpro-protein,-7.938,,exp_15
