ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1220030_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1220030_000.pdb -o mol_2024_07_09_1220030_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1227241_000,Mpro-protein,-5.205,,exp_11
mol_2024_07_09_1238311_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1238311_000.pdb -o mol_2024_07_09_1238311_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1219203_000,Mpro-protein,-4.796,,exp_11
mol_2024_07_09_1236402_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1236402_000.pdb -o mol_2024_07_09_1236402_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1219092_000,Mpro-protein,-4.468,,exp_11
mol_2024_07_09_1235530_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1235530_000.pdb -o mol_2024_07_09_1235530_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1233281_000,Mpro-protein,-4.975,,exp_11
mol_2024_07_09_1215573_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1215573_000.pdb -o mol_2024_07_09_1215573_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1218331_000,Mpro-protein,-6.267,,exp_11
mol_2024_07_09_1220271_000,Mpro-protein,-3.975,,exp_11
mol_2024_07_09_1217340_000,Mpro-protein,-5.339,,exp_11
mol_2024_07_09_1237320_000,Mpro-protein,-4.744,,exp_11
mol_2024_07_09_1223062_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1223062_000.pdb -o mol_2024_07_09_1223062_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1215071_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1215071_000.pdb -o mol_2024_07_09_1215071_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1222241_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1222241_000.pdb -o mol_2024_07_09_1222241_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1229560_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1229560_000.pdb -o mol_2024_07_09_1229560_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1232082_000,Mpro-protein,-5.51,,exp_11
mol_2024_07_09_1233473_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1233473_000.pdb -o mol_2024_07_09_1233473_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1240373_000,Mpro-protein,-6.814,,exp_11
mol_2024_07_09_1230480_000,Mpro-protein,-4.907,,exp_11
mol_2024_07_09_1225192_000,Mpro-protein,-4.761,,exp_11
mol_2024_07_09_1239130_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1239130_000.pdb -o mol_2024_07_09_1239130_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1222353_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1222353_000.pdb -o mol_2024_07_09_1222353_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1218240_000,Mpro-protein,-4.963,,exp_11
mol_2024_07_09_1222370_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1222370_000.pdb -o mol_2024_07_09_1222370_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1229522_000,Mpro-protein,-4.596,,exp_11
mol_2024_07_09_1238543_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1238543_000.pdb -o mol_2024_07_09_1238543_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1236301_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1236301_000.pdb -o mol_2024_07_09_1236301_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1223241_000,Mpro-protein,-5.093,,exp_11
mol_2024_07_09_1218293_000,Mpro-protein,-4.679,,exp_11
mol_2024_07_09_1241331_000,Mpro-protein,-4.759,,exp_11
mol_2024_07_09_1227250_000,Mpro-protein,-5.644,,exp_11
mol_2024_07_09_1230183_000,Mpro-protein,-4.748,,exp_11
mol_2024_07_09_1221062_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1221062_000.pdb -o mol_2024_07_09_1221062_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1226543_000,Mpro-protein,-5.154,,exp_11
mol_2024_07_09_1215060_000,Mpro-protein,-5.345,,exp_11
mol_2024_07_09_1215571_000,Mpro-protein,-4.667,,exp_11
mol_2024_07_09_1236430_000,Mpro-protein,-4.721,,exp_11
mol_2024_07_09_1217381_000,Mpro-protein,-4.822,,exp_11
mol_2024_07_09_1231133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1231133_000.pdb -o mol_2024_07_09_1231133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1234291_000,Mpro-protein,-5.742,,exp_11
mol_2024_07_09_1234393_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1234393_000.pdb -o mol_2024_07_09_1234393_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1219291_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1219291_000.pdb -o mol_2024_07_09_1219291_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1215530_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1215530_000.pdb -o mol_2024_07_09_1215530_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1226350_000,Mpro-protein,-5.031,,exp_11
mol_2024_07_09_1239321_000,Mpro-protein,-5.625,,exp_11
mol_2024_07_09_1220593_000,Mpro-protein,-4.125,,exp_11
mol_2024_07_09_1215093_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1215093_000.pdb -o mol_2024_07_09_1215093_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1227372_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1227372_000.pdb -o mol_2024_07_09_1227372_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1230261_000,Mpro-protein,-6.459,,exp_11
mol_2024_07_09_1239443_000,Mpro-protein,-3.807,,exp_11
mol_2024_07_09_1216481_000,Mpro-protein,-4.934,,exp_11
mol_2024_07_09_1220103_000,Mpro-protein,-4.83,,exp_11
mol_2024_07_09_1220550_000,Mpro-protein,-4.638,,exp_11
mol_2024_07_09_1221251_000,Mpro-protein,-5.53,,exp_11
mol_2024_07_09_1228251_000,Mpro-protein,-4.526,,exp_11
mol_2024_07_09_1236203_000,Mpro-protein,-6.844,,exp_11
mol_2024_07_09_1228363_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1228363_000.pdb -o mol_2024_07_09_1228363_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1224110_000,Mpro-protein,-6.258,,exp_11
mol_2024_07_09_1224580_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1224580_000.pdb -o mol_2024_07_09_1224580_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1240520_000,Mpro-protein,-4.999,,exp_11
mol_2024_07_09_1225133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1225133_000.pdb -o mol_2024_07_09_1225133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1233180_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1233180_000.pdb -o mol_2024_07_09_1233180_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1238023_000,Mpro-protein,-4.935,,exp_11
mol_2024_07_09_1229040_000,Mpro-protein,-5.591,,exp_11
mol_2024_07_09_1235291_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1235291_000.pdb -o mol_2024_07_09_1235291_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1234242_000,Mpro-protein,-5.202,,exp_11
mol_2024_07_09_1229251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1229251_000.pdb -o mol_2024_07_09_1229251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1231271_000,Mpro-protein,-5.397,,exp_11
mol_2024_07_09_1216483_000,Mpro-protein,-5.632,,exp_11
mol_2024_07_09_1240020_000,Mpro-protein,-5.892,,exp_11
mol_2024_07_09_1241102_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1241102_000.pdb -o mol_2024_07_09_1241102_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1237301_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1237301_000.pdb -o mol_2024_07_09_1237301_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1224203_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1224203_000.pdb -o mol_2024_07_09_1224203_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1217202_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1217202_000.pdb -o mol_2024_07_09_1217202_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1226241_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1226241_000.pdb -o mol_2024_07_09_1226241_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
mol_2024_07_09_1238230_000,Mpro-protein,-4.509,,exp_11
mol_2024_07_09_1217393_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1217393_000.pdb -o mol_2024_07_09_1217393_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_11
