ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1744231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1744231_000.pdb -o mol_2024_07_10_1744231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1801581_000,Mpro-protein,-4.467,,exp_30
mol_2024_07_10_1756152_000,Mpro-protein,-4.417,,exp_30
mol_2024_07_10_1753061_000,Mpro-protein,-5.575,,exp_30
mol_2024_07_10_1756493_000,Mpro-protein,-4.516,,exp_30
mol_2024_07_10_1747322_000,Mpro-protein,-4.952,,exp_30
mol_2024_07_10_1750090_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1750090_000.pdb -o mol_2024_07_10_1750090_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1755463_000,Mpro-protein,-5.541,,exp_30
mol_2024_07_10_1805240_000,Mpro-protein,-5.534,,exp_30
mol_2024_07_10_1757483_000,Mpro-protein,-5.458,,exp_30
mol_2024_07_10_1756451_000,Mpro-protein,-3.215,,exp_30
mol_2024_07_10_1753581_000,Mpro-protein,-4.978,,exp_30
mol_2024_07_10_1803522_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1803522_000.pdb -o mol_2024_07_10_1803522_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1748123_000,Mpro-protein,-6.168,,exp_30
mol_2024_07_10_1741553_000,Mpro-protein,-4.167,,exp_30
mol_2024_07_10_1803363_000,Mpro-protein,-4.862,,exp_30
mol_2024_07_10_1758281_000,Mpro-protein,-4.164,,exp_30
mol_2024_07_10_1753553_000,Mpro-protein,-4.818,,exp_30
mol_2024_07_10_1754282_000,Mpro-protein,-5.512,,exp_30
mol_2024_07_10_1805283_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1805283_000.pdb -o mol_2024_07_10_1805283_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1744262_000,Mpro-protein,-4.368,,exp_30
mol_2024_07_10_1804323_000,Mpro-protein,-6.207,,exp_30
mol_2024_07_10_1746480_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1746480_000.pdb -o mol_2024_07_10_1746480_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1758443_000,Mpro-protein,-6.394,,exp_30
mol_2024_07_10_1806243_000,Mpro-protein,-4.953,,exp_30
mol_2024_07_10_1804350_000,Mpro-protein,-5.027,,exp_30
mol_2024_07_10_1747153_000,Mpro-protein,-5.778,,exp_30
mol_2024_07_10_1801051_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1801051_000.pdb -o mol_2024_07_10_1801051_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1749190_000,Mpro-protein,-4.957,,exp_30
mol_2024_07_10_1806160_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1806160_000.pdb -o mol_2024_07_10_1806160_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1802383_000,Mpro-protein,-6.506,,exp_30
mol_2024_07_10_1743321_000,Mpro-protein,-6.14,,exp_30
mol_2024_07_10_1751181_000,Mpro-protein,-4.248,,exp_30
mol_2024_07_10_1743352_000,Mpro-protein,-5.928,,exp_30
mol_2024_07_10_1759300_000,Mpro-protein,-4.351,,exp_30
mol_2024_07_10_1800433_000,Mpro-protein,-4.432,,exp_30
mol_2024_07_10_1756090_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1756090_000.pdb -o mol_2024_07_10_1756090_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1801413_000,Mpro-protein,-4.715,,exp_30
mol_2024_07_10_1757490_000,Mpro-protein,-5.531,,exp_30
mol_2024_07_10_1743320_000,Mpro-protein,-5.262,,exp_30
mol_2024_07_10_1759522_000,Mpro-protein,-4.457,,exp_30
mol_2024_07_10_1804391_000,Mpro-protein,-5.13,,exp_30
mol_2024_07_10_1748290_000,Mpro-protein,-4.915,,exp_30
mol_2024_07_10_1742421_000,Mpro-protein,-6.681,,exp_30
mol_2024_07_10_1754521_000,Mpro-protein,-5.739,,exp_30
mol_2024_07_10_1803451_000,Mpro-protein,-6.276,,exp_30
mol_2024_07_10_1745253_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1745253_000.pdb -o mol_2024_07_10_1745253_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1802511_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1802511_000.pdb -o mol_2024_07_10_1802511_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1752141_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1752141_000.pdb -o mol_2024_07_10_1752141_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1752370_000,Mpro-protein,-5.334,,exp_30
mol_2024_07_10_1745110_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1745110_000.pdb -o mol_2024_07_10_1745110_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1742420_000,Mpro-protein,-4.718,,exp_30
mol_2024_07_10_1741530_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1741530_000.pdb -o mol_2024_07_10_1741530_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1801130_000,Mpro-protein,-4.858,,exp_30
mol_2024_07_10_1806261_000,Mpro-protein,-4.779,,exp_30
mol_2024_07_10_1748462_000,Mpro-protein,-5.265,,exp_30
mol_2024_07_10_1803440_000,Mpro-protein,-5.983,,exp_30
mol_2024_07_10_1743343_000,Mpro-protein,-5.071,,exp_30
mol_2024_07_10_1750261_000,Mpro-protein,-5.637,,exp_30
mol_2024_07_10_1750022_000,Mpro-protein,-6.279,,exp_30
mol_2024_07_10_1752552_000,Mpro-protein,-5.099,,exp_30
mol_2024_07_10_1742442_000,Mpro-protein,-6.499,,exp_30
mol_2024_07_10_1755160_000,Mpro-protein,-4.749,,exp_30
mol_2024_07_10_1746183_000,Mpro-protein,-5.944,,exp_30
mol_2024_07_10_1753290_000,Mpro-protein,-5.919,,exp_30
mol_2024_07_10_1747511_000,Mpro-protein,-5.508,,exp_30
mol_2024_07_10_1755461_000,Mpro-protein,-6.772,,exp_30
mol_2024_07_10_1805482_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1805482_000.pdb -o mol_2024_07_10_1805482_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1745141_000,Mpro-protein,-4.514,,exp_30
mol_2024_07_10_1749321_000,Mpro-protein,-5.028,,exp_30
mol_2024_07_10_1744210_000,Mpro-protein,-5.553,,exp_30
mol_2024_07_10_1741521_000,Mpro-protein,-5.2,,exp_30
mol_2024_07_10_1802040_000,Mpro-protein,-6.046,,exp_30
mol_2024_07_10_1757371_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1757371_000.pdb -o mol_2024_07_10_1757371_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1750073_000,Mpro-protein,-5.345,,exp_30
mol_2024_07_10_1751023_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1751023_000.pdb -o mol_2024_07_10_1751023_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1751470_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1751470_000.pdb -o mol_2024_07_10_1751470_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1742443_000,Mpro-protein,-4.445,,exp_30
mol_2024_07_10_1801542_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1801542_000.pdb -o mol_2024_07_10_1801542_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1800220_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1800220_000.pdb -o mol_2024_07_10_1800220_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1744283_000,Mpro-protein,-3.816,,exp_30
mol_2024_07_10_1758012_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1758012_000.pdb -o mol_2024_07_10_1758012_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1754210_000,Mpro-protein,-4.842,,exp_30
mol_2024_07_10_1759201_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1759201_000.pdb -o mol_2024_07_10_1759201_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1746031_000,Mpro-protein,-5.834,,exp_30
mol_2024_07_10_1805321_000,Mpro-protein,-6.07,,exp_30
mol_2024_07_10_1751242_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1751242_000.pdb -o mol_2024_07_10_1751242_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_30
mol_2024_07_10_1802540_000,Mpro-protein,-5.083,,exp_30
mol_2024_07_10_1758390_000,Mpro-protein,-5.379,,exp_30
mol_2024_07_10_1751593_000,Mpro-protein,-5.221,,exp_30
