ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1705300_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1705300_000.pdb -o mol_2024_07_09_1705300_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1714431_000,Mpro-protein,-16.02,,exp_20
mol_2024_07_09_1651171_000,Mpro-protein,-16.08,,exp_20
mol_2024_07_09_1717210_000,Mpro-protein,-14.72,,exp_20
mol_2024_07_09_1717553_000,Mpro-protein,-16.04,,exp_20
mol_2024_07_09_1715033_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1715033_000.pdb -o mol_2024_07_09_1715033_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1706202_000,Mpro-protein,-14.31,,exp_20
mol_2024_07_09_1713431_000,Mpro-protein,-19.99,,exp_20
mol_2024_07_09_1701200_000,Mpro-protein,-16.83,,exp_20
mol_2024_07_09_1713272_000,Mpro-protein,-22.11,,exp_20
mol_2024_07_09_1703413_000,Mpro-protein,-16.1,,exp_20
mol_2024_07_09_1650271_000,Mpro-protein,-19.55,,exp_20
mol_2024_07_09_1705471_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1705471_000.pdb -o mol_2024_07_09_1705471_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1710380_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1710380_000.pdb -o mol_2024_07_09_1710380_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1700310_000,Mpro-protein,-17.3,,exp_20
mol_2024_07_09_1714510_000,Mpro-protein,-19.05,,exp_20
mol_2024_07_09_1715522_000,Mpro-protein,-17.57,,exp_20
mol_2024_07_09_1716421_000,Mpro-protein,-18.01,,exp_20
mol_2024_07_09_1650313_000,Mpro-protein,-16.42,,exp_20
mol_2024_07_09_1655300_000,Mpro-protein,-18.5,,exp_20
mol_2024_07_09_1656551_000,Mpro-protein,-17.66,,exp_20
mol_2024_07_09_1658272_000,Mpro-protein,-16.61,,exp_20
mol_2024_07_09_1704481_000,Mpro-protein,-16.75,,exp_20
mol_2024_07_09_1702070_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1702070_000.pdb -o mol_2024_07_09_1702070_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1708461_000,Mpro-protein,-17.5,,exp_20
mol_2024_07_09_1657053_000,Mpro-protein,-15.91,,exp_20
mol_2024_07_09_1657090_000,Mpro-protein,-16.77,,exp_20
mol_2024_07_09_1653500_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1653500_000.pdb -o mol_2024_07_09_1653500_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_20
mol_2024_07_09_1652590_000.sdf,Mpro-protein.pdb,,"Command ./vina/vina_1.2.5_linux_x86_64 --config mol_2024_07_09_1652590_000_Mpro-protein_config.txt failed: 


PDBQT parsing error: Atom type B is not a valid AutoDock type (atom types are case-sensitive).
 > HETATM   12  B   UNL     1       8.335  -1.006  22.462  1.00  0.00     0.667 B 
",exp_20
mol_2024_07_09_1715431_000,Mpro-protein,-15.39,,exp_20
