ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1114373_000,Mpro-protein,-5.477,,exp_24
mol_2024_07_10_1100200_000,Mpro-protein,-4.668,,exp_24
mol_2024_07_10_1057500_000,Mpro-protein,-5.457,,exp_24
mol_2024_07_10_1056021_000,Mpro-protein,-4.015,,exp_24
mol_2024_07_10_1126143_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1126143_000.pdb -o mol_2024_07_10_1126143_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1127261_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1127261_000.pdb -o mol_2024_07_10_1127261_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1056303_000,Mpro-protein,-4.456,,exp_24
mol_2024_07_10_1104061_000,Mpro-protein,-4.148,,exp_24
mol_2024_07_10_1143183_000,Mpro-protein,-4.408,,exp_24
mol_2024_07_10_1107391_000,Mpro-protein,-4.863,,exp_24
mol_2024_07_10_1126210_000,Mpro-protein,-4.081,,exp_24
mol_2024_07_10_1108183_000,Mpro-protein,-4.387,,exp_24
mol_2024_07_10_1102003_000,Mpro-protein,-3.796,,exp_24
mol_2024_07_10_1139010_000,Mpro-protein,-4.467,,exp_24
mol_2024_07_10_1142220_000,Mpro-protein,-4.073,,exp_24
mol_2024_07_10_1043421_000,Mpro-protein,-5.534,,exp_24
mol_2024_07_10_1138293_000,Mpro-protein,-3.887,,exp_24
mol_2024_07_10_1134470_000,Mpro-protein,-3.128,,exp_24
mol_2024_07_10_1145113_000,Mpro-protein,-3.911,,exp_24
mol_2024_07_10_1131031_000,Mpro-protein,-3.394,,exp_24
mol_2024_07_10_1055542_000,Mpro-protein,-3.746,,exp_24
mol_2024_07_10_1112091_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1112091_000.pdb -o mol_2024_07_10_1112091_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1110270_000,Mpro-protein,-4.531,,exp_24
mol_2024_07_10_1122090_000,Mpro-protein,-4.619,,exp_24
mol_2024_07_10_1049280_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1049280_000.pdb -o mol_2024_07_10_1049280_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1058213_000,Mpro-protein,-4.651,,exp_24
mol_2024_07_10_1103430_000,Mpro-protein,-5.169,,exp_24
mol_2024_07_10_1115250_000,Mpro-protein,-4.629,,exp_24
mol_2024_07_10_1140081_000,Mpro-protein,-4.043,,exp_24
mol_2024_07_10_1059163_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1059163_000.pdb -o mol_2024_07_10_1059163_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1105353_000,Mpro-protein,-4.193,,exp_24
mol_2024_07_10_1058400_000,Mpro-protein,-3.548,,exp_24
mol_2024_07_10_1105240_000,Mpro-protein,-4.678,,exp_24
mol_2024_07_10_1116203_000,Mpro-protein,-4.541,,exp_24
mol_2024_07_10_1100113_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1100113_000.pdb -o mol_2024_07_10_1100113_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1124522_000,Mpro-protein,-5.001,,exp_24
mol_2024_07_10_1106293_000,Mpro-protein,-4.224,,exp_24
mol_2024_07_10_1135361_000,Mpro-protein,-3.444,,exp_24
mol_2024_07_10_1115441_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1115441_000.pdb -o mol_2024_07_10_1115441_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1136393_000,Mpro-protein,-4.619,,exp_24
mol_2024_07_10_1111151_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1111151_000.pdb -o mol_2024_07_10_1111151_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1139263_000,Mpro-protein,-3.734,,exp_24
mol_2024_07_10_1119032_000,Mpro-protein,-4.015,,exp_24
mol_2024_07_10_1042500_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1042500_000.pdb -o mol_2024_07_10_1042500_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1144132_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1144132_000.pdb -o mol_2024_07_10_1144132_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1140212_000,Mpro-protein,-4.073,,exp_24
mol_2024_07_10_1139131_000,Mpro-protein,-3.113,,exp_24
mol_2024_07_10_1130402_000,Mpro-protein,-4.005,,exp_24
mol_2024_07_10_1127113_000,Mpro-protein,-3.671,,exp_24
mol_2024_07_10_1113152_000,Mpro-protein,-4.042,,exp_24
mol_2024_07_10_1144173_000,Mpro-protein,-3.719,,exp_24
mol_2024_07_10_1146321_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1146321_000.pdb -o mol_2024_07_10_1146321_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1146103_000,Mpro-protein,-5.174,,exp_24
mol_2024_07_10_1052291_000,Mpro-protein,-3.925,,exp_24
mol_2024_07_10_1131571_000,Mpro-protein,-3.609,,exp_24
mol_2024_07_10_1142531_000,Mpro-protein,-4.283,,exp_24
mol_2024_07_10_1050421_000,Mpro-protein,-4.832,,exp_24
mol_2024_07_10_1045190_000,Mpro-protein,-4.057,,exp_24
mol_2024_07_10_1133070_000,Mpro-protein,-3.702,,exp_24
mol_2024_07_10_1114360_000,Mpro-protein,-4.388,,exp_24
mol_2024_07_10_1051351_000,Mpro-protein,-4.037,,exp_24
mol_2024_07_10_1115112_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1115112_000.pdb -o mol_2024_07_10_1115112_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1138090_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1138090_000.pdb -o mol_2024_07_10_1138090_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1051073_000,Mpro-protein,-4.873,,exp_24
mol_2024_07_10_1049491_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1049491_000.pdb -o mol_2024_07_10_1049491_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1052480_000,Mpro-protein,-4.623,,exp_24
mol_2024_07_10_1107213_000,Mpro-protein,-4.19,,exp_24
mol_2024_07_10_1119360_000,Mpro-protein,-4.118,,exp_24
mol_2024_07_10_1128452_000,Mpro-protein,-4.878,,exp_24
mol_2024_07_10_1122571_000,Mpro-protein,-3.679,,exp_24
mol_2024_07_10_1044412_000,Mpro-protein,-3.797,,exp_24
mol_2024_07_10_1057263_000,Mpro-protein,-4.76,,exp_24
mol_2024_07_10_1057502_000,Mpro-protein,-4.148,,exp_24
mol_2024_07_10_1056100_000,Mpro-protein,-4.763,,exp_24
mol_2024_07_10_1048203_000,Mpro-protein,-3.432,,exp_24
mol_2024_07_10_1126492_000,Mpro-protein,-4.231,,exp_24
mol_2024_07_10_1107040_000,Mpro-protein,-3.901,,exp_24
mol_2024_07_10_1125320_000,Mpro-protein,-3.555,,exp_24
mol_2024_07_10_1111543_000,Mpro-protein,-4.315,,exp_24
mol_2024_07_10_1121180_000,Mpro-protein,-3.897,,exp_24
mol_2024_07_10_1103362_000,Mpro-protein,-4.059,,exp_24
mol_2024_07_10_1117331_000,Mpro-protein,-4.485,,exp_24
mol_2024_07_10_1130091_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1130091_000.pdb -o mol_2024_07_10_1130091_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1140243_000,Mpro-protein,-3.013,,exp_24
mol_2024_07_10_1136282_000,Mpro-protein,-4.559,,exp_24
mol_2024_07_10_1123010_000,Mpro-protein,-4.092,,exp_24
mol_2024_07_10_1053463_000,Mpro-protein,-4.793,,exp_24
mol_2024_07_10_1059300_000,Mpro-protein,-4.733,,exp_24
mol_2024_07_10_1132362_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1132362_000.pdb -o mol_2024_07_10_1132362_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_24
mol_2024_07_10_1119063_000,Mpro-protein,-3.651,,exp_24
mol_2024_07_10_1140380_000,Mpro-protein,-3.657,,exp_24
mol_2024_07_10_1118480_000,Mpro-protein,-4.671,,exp_24
mol_2024_07_10_1052543_000,Mpro-protein,-4.393,,exp_24
mol_2024_07_10_1057010_000,Mpro-protein,-4.475,,exp_24
