Unnamed: 0,ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1241381_000,Mpro-protein,-3.265,,,exp_25
mol_2024_07_10_1235191_000,Mpro-protein,-4.101,,,exp_25
mol_2024_07_10_1204341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1204341_000.pdb -o mol_2024_07_10_1204341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1159410_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1159410_000.pdb -o mol_2024_07_10_1159410_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1155333_000,Mpro-protein,-4.242,,,exp_25
mol_2024_07_10_1151271_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1151271_000.pdb -o mol_2024_07_10_1151271_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1221220_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1221220_000.pdb -o mol_2024_07_10_1221220_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1205281_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1205281_000.pdb -o mol_2024_07_10_1205281_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1219430_000,Mpro-protein,-4.044,,,exp_25
mol_2024_07_10_1228483_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1228483_000.pdb -o mol_2024_07_10_1228483_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1152413_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1152413_000.pdb -o mol_2024_07_10_1152413_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1244563_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1244563_000.pdb -o mol_2024_07_10_1244563_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1239480_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1239480_000.pdb -o mol_2024_07_10_1239480_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1148573_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1148573_000.pdb -o mol_2024_07_10_1148573_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1252251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1252251_000.pdb -o mol_2024_07_10_1252251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1153510_000,Mpro-protein,-4.287,,,exp_25
mol_2024_07_10_1243580_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1243580_000.pdb -o mol_2024_07_10_1243580_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1245533_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1245533_000.pdb -o mol_2024_07_10_1245533_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1232112_000,Mpro-protein,-4.129,,,exp_25
mol_2024_07_10_1211220_000,Mpro-protein,-3.977,,,exp_25
mol_2024_07_10_1150473_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1150473_000.pdb -o mol_2024_07_10_1150473_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1225211_000,Mpro-protein,-3.838,,,exp_25
mol_2024_07_10_1159203_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1159203_000.pdb -o mol_2024_07_10_1159203_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1208510_000,Mpro-protein,-5.185,,,exp_25
mol_2024_07_10_1153373_000,Mpro-protein,-3.839,,,exp_25
mol_2024_07_10_1205102_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1205102_000.pdb -o mol_2024_07_10_1205102_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1232160_000,Mpro-protein,-4.298,,,exp_25
mol_2024_07_10_1249363_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1249363_000.pdb -o mol_2024_07_10_1249363_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1253282_000,Mpro-protein,-3.632,,,exp_25
mol_2024_07_10_1240441_000,Mpro-protein,-4.06,,,exp_25
mol_2024_07_10_1249372_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1249372_000.pdb -o mol_2024_07_10_1249372_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1253180_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1253180_000.pdb -o mol_2024_07_10_1253180_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1238060_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1238060_000.pdb -o mol_2024_07_10_1238060_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1202150_000,Mpro-protein,-4.584,,,exp_25
mol_2024_07_10_1219193_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1219193_000.pdb -o mol_2024_07_10_1219193_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1149172_000,Mpro-protein,-3.597,,,exp_25
mol_2024_07_10_1209041_000,Mpro-protein,-4.081,,,exp_25
mol_2024_07_10_1156361_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1156361_000.pdb -o mol_2024_07_10_1156361_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1241043_000,Mpro-protein,-4.71,,,exp_25
mol_2024_07_10_1207062_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1207062_000.pdb -o mol_2024_07_10_1207062_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1219551_000,Mpro-protein,-5.03,,,exp_25
mol_2024_07_10_1236042_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1236042_000.pdb -o mol_2024_07_10_1236042_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1238011_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1238011_000.pdb -o mol_2024_07_10_1238011_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1249441_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1249441_000.pdb -o mol_2024_07_10_1249441_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1201113_000,Mpro-protein,-4.885,,,exp_25
mol_2024_07_10_1249040_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1249040_000.pdb -o mol_2024_07_10_1249040_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1201531_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1201531_000.pdb -o mol_2024_07_10_1201531_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1217121_000,Mpro-protein,-4.238,,,exp_25
mol_2024_07_10_1228591_000,Mpro-protein,-4.122,,,exp_25
mol_2024_07_10_1229450_000,Mpro-protein,-4.089,,,exp_25
mol_2024_07_10_1237071_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1237071_000.pdb -o mol_2024_07_10_1237071_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1238560_000,Mpro-protein,-3.302,,,exp_25
mol_2024_07_10_1211383_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1211383_000.pdb -o mol_2024_07_10_1211383_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1244201_000,Mpro-protein,-5.418,,,exp_25
mol_2024_07_10_1227101_000,Mpro-protein,-5.069,,,exp_25
mol_2024_07_10_1156250_000,Mpro-protein,-4.583,,,exp_25
mol_2024_07_10_1216452_000,Mpro-protein,-3.578,,,exp_25
mol_2024_07_10_1153091_000,Mpro-protein,-3.865,,,exp_25
mol_2024_07_10_1229531_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1229531_000.pdb -o mol_2024_07_10_1229531_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1155292_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1155292_000.pdb -o mol_2024_07_10_1155292_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1216250_000,Mpro-protein,-4.7,,,exp_25
mol_2024_07_10_1154373_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1154373_000.pdb -o mol_2024_07_10_1154373_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1203401_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1203401_000.pdb -o mol_2024_07_10_1203401_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1218402_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1218402_000.pdb -o mol_2024_07_10_1218402_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1153020_000,Mpro-protein,-3.748,,,exp_25
mol_2024_07_10_1236270_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1236270_000.pdb -o mol_2024_07_10_1236270_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1233040_000,Mpro-protein,-4.043,,,exp_25
mol_2024_07_10_1242003_000,Mpro-protein,-5.221,,,exp_25
mol_2024_07_10_1238561_000,Mpro-protein,-4.889,,,exp_25
mol_2024_07_10_1206220_000,Mpro-protein,-4.2,,,exp_25
mol_2024_07_10_1248130_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1248130_000.pdb -o mol_2024_07_10_1248130_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1212532_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1212532_000.pdb -o mol_2024_07_10_1212532_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1213303_000,Mpro-protein,-4.356,,,exp_25
mol_2024_07_10_1157252_000,Mpro-protein,-5.144,,,exp_25
mol_2024_07_10_1239552_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1239552_000.pdb -o mol_2024_07_10_1239552_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1149400_000,Mpro-protein,-3.641,,,exp_25
mol_2024_07_10_1208101_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1208101_000.pdb -o mol_2024_07_10_1208101_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1227513_000,Mpro-protein,-4.064,,,exp_25
mol_2024_07_10_1243003_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1243003_000.pdb -o mol_2024_07_10_1243003_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1230152_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1230152_000.pdb -o mol_2024_07_10_1230152_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1224282_000,Mpro-protein,-3.94,,,exp_25
mol_2024_07_10_1214440_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1214440_000.pdb -o mol_2024_07_10_1214440_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1211471_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1211471_000.pdb -o mol_2024_07_10_1211471_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1247412_000,Mpro-protein,-4.186,,,exp_25
mol_2024_07_10_1229453_000,Mpro-protein,-4.279,,,exp_25
mol_2024_07_10_1152100_000,Mpro-protein,-4.189,,,exp_25
mol_2024_07_10_1242321_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1242321_000.pdb -o mol_2024_07_10_1242321_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1213351_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1213351_000.pdb -o mol_2024_07_10_1213351_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1206563_000,Mpro-protein,-3.807,,,exp_25
mol_2024_07_10_1209453_000,Mpro-protein,-4.057,,,exp_25
mol_2024_07_10_1226523_000,Mpro-protein,-4.351,,,exp_25
mol_2024_07_10_1215283_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1215283_000.pdb -o mol_2024_07_10_1215283_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1227140_000,Mpro-protein,-4.046,,,exp_25
mol_2024_07_10_1248383_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1248383_000.pdb -o mol_2024_07_10_1248383_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1222322_000,Mpro-protein,-4.346,,,exp_25
mol_2024_07_10_1217233_000,Mpro-protein,-4.36,,,exp_25
mol_2024_07_10_1243261_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1243261_000.pdb -o mol_2024_07_10_1243261_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1203520_000,Mpro-protein,-4.069,,,exp_25
mol_2024_07_10_1208473_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1208473_000.pdb -o mol_2024_07_10_1208473_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1252283_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1252283_000.pdb -o mol_2024_07_10_1252283_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1203030_000,Mpro-protein,-4.352,,,exp_25
mol_2024_07_10_1151200_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1151200_000.pdb -o mol_2024_07_10_1151200_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1231260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1231260_000.pdb -o mol_2024_07_10_1231260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1202093_000,Mpro-protein,-4.137,,,exp_25
mol_2024_07_10_1246340_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1246340_000.pdb -o mol_2024_07_10_1246340_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1152191_000,Mpro-protein,-4.543,,,exp_25
mol_2024_07_10_1218050_000,Mpro-protein,-4.103,,,exp_25
mol_2024_07_10_1208030_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1208030_000.pdb -o mol_2024_07_10_1208030_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1207161_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1207161_000.pdb -o mol_2024_07_10_1207161_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1228041_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1228041_000.pdb -o mol_2024_07_10_1228041_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1220491_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1220491_000.pdb -o mol_2024_07_10_1220491_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1157271_000,Mpro-protein,-4.133,,,exp_25
mol_2024_07_10_1225563_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1225563_000.pdb -o mol_2024_07_10_1225563_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1153412_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1153412_000.pdb -o mol_2024_07_10_1153412_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1152042_000,Mpro-protein,-4.313,,,exp_25
mol_2024_07_10_1232393_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1232393_000.pdb -o mol_2024_07_10_1232393_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1210582_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1210582_000.pdb -o mol_2024_07_10_1210582_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1221431_000,Mpro-protein,-3.734,,,exp_25
mol_2024_07_10_1228192_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1228192_000.pdb -o mol_2024_07_10_1228192_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1213530_000,Mpro-protein,-3.654,,,exp_25
mol_2024_07_10_1220330_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1220330_000.pdb -o mol_2024_07_10_1220330_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1220362_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1220362_000.pdb -o mol_2024_07_10_1220362_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1236131_000,Mpro-protein,-3.9,,,exp_25
mol_2024_07_10_1245161_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1245161_000.pdb -o mol_2024_07_10_1245161_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1247423_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1247423_000.pdb -o mol_2024_07_10_1247423_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1209400_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1209400_000.pdb -o mol_2024_07_10_1209400_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1151443_000,Mpro-protein,-4.446,,,exp_25
mol_2024_07_10_1202471_000,Mpro-protein,-4.355,,,exp_25
mol_2024_07_10_1243583_000,Mpro-protein,-4.243,,,exp_25
mol_2024_07_10_1209581_000,Mpro-protein,-3.568,,,exp_25
mol_2024_07_10_1154521_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1154521_000.pdb -o mol_2024_07_10_1154521_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1213020_000,Mpro-protein,-4.575,,,exp_25
mol_2024_07_10_1207130_000,Mpro-protein,-4.357,,,exp_25
mol_2024_07_10_1204583_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1204583_000.pdb -o mol_2024_07_10_1204583_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1234241_000,Mpro-protein,-4.176,,,exp_25
mol_2024_07_10_1225013_000,Mpro-protein,-4.375,,,exp_25
mol_2024_07_10_1203073_000,Mpro-protein,-4.943,,,exp_25
mol_2024_07_10_1246091_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1246091_000.pdb -o mol_2024_07_10_1246091_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_25
mol_2024_07_10_1241522_000,Mpro-protein,-4.014,,,exp_25
