ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1812283_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1812283_000.pdb -o mol_2024_07_10_1812283_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1813551_000,Mpro-protein,-6.241,,exp_31
mol_2024_07_10_1819271_000,Mpro-protein,-5.669,,exp_31
mol_2024_07_10_1808271_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1808271_000.pdb -o mol_2024_07_10_1808271_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1822392_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1822392_000.pdb -o mol_2024_07_10_1822392_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1815060_000,Mpro-protein,-6.993,,exp_31
mol_2024_07_10_1813260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1813260_000.pdb -o mol_2024_07_10_1813260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1816470_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1816470_000.pdb -o mol_2024_07_10_1816470_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1830411_000,Mpro-protein,-5.926,,exp_31
mol_2024_07_10_1814160_000,Mpro-protein,-5.691,,exp_31
mol_2024_07_10_1828403_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1828403_000.pdb -o mol_2024_07_10_1828403_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1828471_000,Mpro-protein,-6.328,,exp_31
mol_2024_07_10_1833572_000,Mpro-protein,-6.125,,exp_31
mol_2024_07_10_1829441_000,Mpro-protein,-5.682,,exp_31
mol_2024_07_10_1832341_000,Mpro-protein,-5.02,,exp_31
mol_2024_07_10_1820292_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1820292_000.pdb -o mol_2024_07_10_1820292_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1813273_000,Mpro-protein,-6.145,,exp_31
mol_2024_07_10_1820023_000,Mpro-protein,-5.685,,exp_31
mol_2024_07_10_1826541_000,Mpro-protein,-5.952,,exp_31
mol_2024_07_10_1820231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1820231_000.pdb -o mol_2024_07_10_1820231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1808082_000,Mpro-protein,-6.933,,exp_31
mol_2024_07_10_1807341_000,Mpro-protein,-7.277,,exp_31
mol_2024_07_10_1820090_000,Mpro-protein,-5.901,,exp_31
mol_2024_07_10_1823091_000,Mpro-protein,-6.174,,exp_31
mol_2024_07_10_1814253_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1814253_000.pdb -o mol_2024_07_10_1814253_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1821510_000,Mpro-protein,-5.456,,exp_31
mol_2024_07_10_1831460_000,Mpro-protein,-6.821,,exp_31
mol_2024_07_10_1821463_000,Mpro-protein,-5.299,,exp_31
mol_2024_07_10_1816233_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1816233_000.pdb -o mol_2024_07_10_1816233_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1813001_000,Mpro-protein,-5.36,,exp_31
mol_2024_07_10_1827511_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1827511_000.pdb -o mol_2024_07_10_1827511_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1833301_000,Mpro-protein,-6.429,,exp_31
mol_2024_07_10_1824051_000,Mpro-protein,-5.453,,exp_31
mol_2024_07_10_1830203_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1830203_000.pdb -o mol_2024_07_10_1830203_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1830550_000,Mpro-protein,-6.054,,exp_31
mol_2024_07_10_1824180_000,Mpro-protein,-5.686,,exp_31
mol_2024_07_10_1825133_000,Mpro-protein,-7.171,,exp_31
mol_2024_07_10_1810161_000,Mpro-protein,-7.613,,exp_31
mol_2024_07_10_1822131_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1822131_000.pdb -o mol_2024_07_10_1822131_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1818222_000,Mpro-protein,-6.403,,exp_31
mol_2024_07_10_1827092_000,Mpro-protein,-5.505,,exp_31
mol_2024_07_10_1810040_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1810040_000.pdb -o mol_2024_07_10_1810040_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1816411_000,Mpro-protein,-5.072,,exp_31
mol_2024_07_10_1818321_000,Mpro-protein,-6.676,,exp_31
mol_2024_07_10_1829303_000,Mpro-protein,-6.343,,exp_31
mol_2024_07_10_1814501_000,Mpro-protein,-5.628,,exp_31
mol_2024_07_10_1809221_000,Mpro-protein,-5.692,,exp_31
mol_2024_07_10_1808353_000,Mpro-protein,-6.079,,exp_31
mol_2024_07_10_1808250_000,Mpro-protein,-5.617,,exp_31
mol_2024_07_10_1828260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1828260_000.pdb -o mol_2024_07_10_1828260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1833260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1833260_000.pdb -o mol_2024_07_10_1833260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1825011_000,Mpro-protein,-5.103,,exp_31
mol_2024_07_10_1823280_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1823280_000.pdb -o mol_2024_07_10_1823280_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1833473_000,Mpro-protein,-6.918,,exp_31
mol_2024_07_10_1809333_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1809333_000.pdb -o mol_2024_07_10_1809333_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1811592_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1811592_000.pdb -o mol_2024_07_10_1811592_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1810333_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1810333_000.pdb -o mol_2024_07_10_1810333_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1819113_000,Mpro-protein,-6.631,,exp_31
mol_2024_07_10_1814082_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1814082_000.pdb -o mol_2024_07_10_1814082_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1832350_000,Mpro-protein,-5.838,,exp_31
mol_2024_07_10_1809150_000,Mpro-protein,-6.439,,exp_31
mol_2024_07_10_1826500_000,Mpro-protein,-5.609,,exp_31
mol_2024_07_10_1829222_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1829222_000.pdb -o mol_2024_07_10_1829222_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1831143_000,Mpro-protein,-5.456,,exp_31
mol_2024_07_10_1807330_000,Mpro-protein,-5.746,,exp_31
mol_2024_07_10_1823313_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1823313_000.pdb -o mol_2024_07_10_1823313_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1826063_000,Mpro-protein,-5.962,,exp_31
mol_2024_07_10_1831371_000,Mpro-protein,-7.683,,exp_31
mol_2024_07_10_1818270_000,Mpro-protein,-5.349,,exp_31
mol_2024_07_10_1825080_000,Mpro-protein,-6.389,,exp_31
mol_2024_07_10_1812360_000,Mpro-protein,-7.438,,exp_31
mol_2024_07_10_1831432_000,Mpro-protein,-6.028,,exp_31
mol_2024_07_10_1818183_000,Mpro-protein,-6.001,,exp_31
mol_2024_07_10_1817361_000,Mpro-protein,-5.906,,exp_31
mol_2024_07_10_1807393_000,Mpro-protein,-5.686,,exp_31
mol_2024_07_10_1822400_000,Mpro-protein,-6.168,,exp_31
mol_2024_07_10_1827493_000,Mpro-protein,-5.121,,exp_31
mol_2024_07_10_1829160_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1829160_000.pdb -o mol_2024_07_10_1829160_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1815253_000,Mpro-protein,-5.666,,exp_31
mol_2024_07_10_1812051_000,Mpro-protein,-6.343,,exp_31
mol_2024_07_10_1810530_000,Mpro-protein,-6.463,,exp_31
