Unnamed: 0,ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1555250_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1555250_000.pdb -o mol_2024_07_09_1555250_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1544373_000,Mpro-protein,-3.69,,,exp_18
mol_2024_07_09_1546471_000,Mpro-protein,-3.519,,,exp_18
mol_2024_07_09_1607383_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1607383_000.pdb -o mol_2024_07_09_1607383_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1605443_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1605443_000.pdb -o mol_2024_07_09_1605443_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1611293_000,Mpro-protein,-3.822,,,exp_18
mol_2024_07_09_1558023_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1558023_000.pdb -o mol_2024_07_09_1558023_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1613110_000,Mpro-protein,-4.517,,,exp_18
mol_2024_07_09_1551142_000,Mpro-protein,-3.682,,,exp_18
mol_2024_07_09_1559312_000,Mpro-protein,-3.927,,,exp_18
mol_2024_07_09_1548543_000,Mpro-protein,-3.646,,,exp_18
mol_2024_07_09_1548282_000,Mpro-protein,-3.438,,,exp_18
mol_2024_07_09_1606472_000,Mpro-protein,-3.267,,,exp_18
mol_2024_07_09_1544251_000,Mpro-protein,-3.901,,,exp_18
mol_2024_07_09_1546130_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1546130_000.pdb -o mol_2024_07_09_1546130_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1611392_000,Mpro-protein,-4.173,,,exp_18
mol_2024_07_09_1606061_000,Mpro-protein,-3.758,,,exp_18
mol_2024_07_09_1600310_000,Mpro-protein,-4.531,,,exp_18
mol_2024_07_09_1551150_000,Mpro-protein,-4.477,,,exp_18
mol_2024_07_09_1551201_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1551201_000.pdb -o mol_2024_07_09_1551201_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1556472_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1556472_000.pdb -o mol_2024_07_09_1556472_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1543352_000,Mpro-protein,-4.143,,,exp_18
mol_2024_07_09_1549453_000,Mpro-protein,-4.113,,,exp_18
mol_2024_07_09_1604420_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1604420_000.pdb -o mol_2024_07_09_1604420_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1552213_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1552213_000.pdb -o mol_2024_07_09_1552213_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1605330_000,Mpro-protein,-4.903,,,exp_18
mol_2024_07_09_1601523_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1601523_000.pdb -o mol_2024_07_09_1601523_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1608363_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1608363_000.pdb -o mol_2024_07_09_1608363_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1554123_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1554123_000.pdb -o mol_2024_07_09_1554123_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1545230_000,Mpro-protein,-4.38,,,exp_18
mol_2024_07_09_1609373_000,Mpro-protein,-3.677,,,exp_18
mol_2024_07_09_1553301_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1553301_000.pdb -o mol_2024_07_09_1553301_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1603491_000,Mpro-protein,-3.711,,,exp_18
mol_2024_07_09_1555341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1555341_000.pdb -o mol_2024_07_09_1555341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1547520_000,Mpro-protein,-3.92,,,exp_18
mol_2024_07_09_1604192_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1604192_000.pdb -o mol_2024_07_09_1604192_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1549350_000,Mpro-protein,-3.53,,,exp_18
mol_2024_07_09_1554012_000,Mpro-protein,-4.278,,,exp_18
mol_2024_07_09_1552040_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1552040_000.pdb -o mol_2024_07_09_1552040_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1608580_000,Mpro-protein,-3.892,,,exp_18
mol_2024_07_09_1552540_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1552540_000.pdb -o mol_2024_07_09_1552540_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1603463_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1603463_000.pdb -o mol_2024_07_09_1603463_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1544350_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1544350_000.pdb -o mol_2024_07_09_1544350_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1556083_000,Mpro-protein,-4.119,,,exp_18
mol_2024_07_09_1558500_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1558500_000.pdb -o mol_2024_07_09_1558500_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1611290_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1611290_000.pdb -o mol_2024_07_09_1611290_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1602140_000,Mpro-protein,-3.796,,,exp_18
mol_2024_07_09_1613011_000,Mpro-protein,-4.402,,,exp_18
mol_2024_07_09_1609082_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1609082_000.pdb -o mol_2024_07_09_1609082_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1614010_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1614010_000.pdb -o mol_2024_07_09_1614010_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1556170_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1556170_000.pdb -o mol_2024_07_09_1556170_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1553460_000,Mpro-protein,-4.398,,,exp_18
mol_2024_07_09_1559091_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1559091_000.pdb -o mol_2024_07_09_1559091_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1555093_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1555093_000.pdb -o mol_2024_07_09_1555093_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1559410_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1559410_000.pdb -o mol_2024_07_09_1559410_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1559553_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1559553_000.pdb -o mol_2024_07_09_1559553_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1603010_000,Mpro-protein,-4.119,,,exp_18
mol_2024_07_09_1557590_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1557590_000.pdb -o mol_2024_07_09_1557590_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1604463_000,Mpro-protein,-3.645,,,exp_18
mol_2024_07_09_1551293_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1551293_000.pdb -o mol_2024_07_09_1551293_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1608231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1608231_000.pdb -o mol_2024_07_09_1608231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1545532_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1545532_000.pdb -o mol_2024_07_09_1545532_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1602503_000,Mpro-protein,-3.636,,,exp_18
mol_2024_07_09_1542543_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1542543_000.pdb -o mol_2024_07_09_1542543_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1612200_000,Mpro-protein,-4.382,,,exp_18
mol_2024_07_09_1606220_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1606220_000.pdb -o mol_2024_07_09_1606220_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1614520_000,Mpro-protein,-3.623,,,exp_18
mol_2024_07_09_1549061_000,Mpro-protein,-3.768,,,exp_18
mol_2024_07_09_1546183_000,Mpro-protein,-4.012,,,exp_18
mol_2024_07_09_1600151_000,Mpro-protein,-4.799,,,exp_18
mol_2024_07_09_1614152_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1614152_000.pdb -o mol_2024_07_09_1614152_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1558573_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1558573_000.pdb -o mol_2024_07_09_1558573_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1557301_000,Mpro-protein,-4.197,,,exp_18
mol_2024_07_09_1603520_000,Mpro-protein,-4.239,,,exp_18
mol_2024_07_09_1543450_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1543450_000.pdb -o mol_2024_07_09_1543450_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1615181_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1615181_000.pdb -o mol_2024_07_09_1615181_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1609470_000,Mpro-protein,-3.523,,,exp_18
mol_2024_07_09_1610370_000,Mpro-protein,-4.783,,,exp_18
mol_2024_07_09_1550373_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1550373_000.pdb -o mol_2024_07_09_1550373_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1610353_000,Mpro-protein,-4.364,,,exp_18
mol_2024_07_09_1600533_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1600533_000.pdb -o mol_2024_07_09_1600533_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1601210_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1601210_000.pdb -o mol_2024_07_09_1601210_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1612253_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1612253_000.pdb -o mol_2024_07_09_1612253_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1553143_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1553143_000.pdb -o mol_2024_07_09_1553143_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1554350_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1554350_000.pdb -o mol_2024_07_09_1554350_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1607150_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1607150_000.pdb -o mol_2024_07_09_1607150_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1601341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1601341_000.pdb -o mol_2024_07_09_1601341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1601512_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1601512_000.pdb -o mol_2024_07_09_1601512_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1608070_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1608070_000.pdb -o mol_2024_07_09_1608070_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1606433_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1606433_000.pdb -o mol_2024_07_09_1606433_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1548023_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1548023_000.pdb -o mol_2024_07_09_1548023_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1548440_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1548440_000.pdb -o mol_2024_07_09_1548440_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1557053_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1557053_000.pdb -o mol_2024_07_09_1557053_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
mol_2024_07_09_1547113_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1547113_000.pdb -o mol_2024_07_09_1547113_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_18
