ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1754282_000_0,Mpro-protein,-5.629769,,exp_30
mol_2024_07_10_1754282_000_0,Mpro-protein,-5.259919,,exp_30
mol_2024_07_10_1805283_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1805283_000_docked.sdf,exp_30
mol_2024_07_10_1744262_000_0,Mpro-protein,-6.502412,,exp_30
mol_2024_07_10_1744262_000_0,Mpro-protein,-6.535856,,exp_30
mol_2024_07_10_1804323_000_0,Mpro-protein,-7.786689,,exp_30
mol_2024_07_10_1804323_000_0,Mpro-protein,-7.881069,,exp_30
mol_2024_07_10_1746480_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1746480_000_docked.sdf,exp_30
mol_2024_07_10_1758443_000_0,Mpro-protein,-5.775609,,exp_30
mol_2024_07_10_1758443_000_0,Mpro-protein,-5.689968,,exp_30
mol_2024_07_10_1806243_000_0,Mpro-protein,-5.981421,,exp_30
mol_2024_07_10_1806243_000_0,Mpro-protein,-5.949353,,exp_30
mol_2024_07_10_1804350_000_0,Mpro-protein,-7.269491,,exp_30
mol_2024_07_10_1804350_000_0,Mpro-protein,-6.783903,,exp_30
mol_2024_07_10_1747153_000_0,Mpro-protein,-6.082314,,exp_30
mol_2024_07_10_1747153_000_0,Mpro-protein,-6.220594,,exp_30
mol_2024_07_10_1801051_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1801051_000_docked.sdf,exp_30
mol_2024_07_10_1749190_000_0,Mpro-protein,-6.535883,,exp_30
mol_2024_07_10_1749190_000_0,Mpro-protein,-6.318399,,exp_30
mol_2024_07_10_1806160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1806160_000_docked.sdf,exp_30
mol_2024_07_10_1802383_000_0,Mpro-protein,-6.593245,,exp_30
mol_2024_07_10_1802383_000_0,Mpro-protein,-6.483573,,exp_30
mol_2024_07_10_1743321_000_0,Mpro-protein,-5.775277,,exp_30
mol_2024_07_10_1743321_000_0,Mpro-protein,-5.942451,,exp_30
mol_2024_07_10_1751181_000_0,Mpro-protein,-5.906827,,exp_30
mol_2024_07_10_1751181_000_0,Mpro-protein,-5.824841,,exp_30
mol_2024_07_10_1743352_000_0,Mpro-protein,-7.818682,,exp_30
mol_2024_07_10_1743352_000_0,Mpro-protein,-8.385673,,exp_30
mol_2024_07_10_1759300_000_0,Mpro-protein,-5.061531,,exp_30
mol_2024_07_10_1759300_000_0,Mpro-protein,-5.061529,,exp_30
mol_2024_07_10_1800433_000_0,Mpro-protein,-5.699187,,exp_30
mol_2024_07_10_1800433_000_0,Mpro-protein,-5.605357,,exp_30
mol_2024_07_10_1756090_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1756090_000_docked.sdf,exp_30
mol_2024_07_10_1801413_000_0,Mpro-protein,-6.045773,,exp_30
mol_2024_07_10_1801413_000_0,Mpro-protein,-6.040868,,exp_30
mol_2024_07_10_1757490_000_0,Mpro-protein,-6.825813,,exp_30
mol_2024_07_10_1757490_000_0,Mpro-protein,-6.677663,,exp_30
mol_2024_07_10_1743320_000_0,Mpro-protein,-6.676263,,exp_30
mol_2024_07_10_1743320_000_0,Mpro-protein,-6.647959,,exp_30
mol_2024_07_10_1759522_000_0,Mpro-protein,-5.125902,,exp_30
mol_2024_07_10_1759522_000_0,Mpro-protein,-5.316081,,exp_30
mol_2024_07_10_1804391_000_0,Mpro-protein,-6.80812,,exp_30
mol_2024_07_10_1804391_000_0,Mpro-protein,-6.732915,,exp_30
mol_2024_07_10_1748290_000_0,Mpro-protein,-6.127232,,exp_30
mol_2024_07_10_1748290_000_0,Mpro-protein,-6.219831,,exp_30
mol_2024_07_10_1742421_000_0,Mpro-protein,-6.936807,,exp_30
mol_2024_07_10_1742421_000_0,Mpro-protein,-6.936808,,exp_30
mol_2024_07_10_1754521_000_0,Mpro-protein,-5.491818,,exp_30
mol_2024_07_10_1754521_000_0,Mpro-protein,-5.201754,,exp_30
mol_2024_07_10_1803451_000_0,Mpro-protein,-5.819798,,exp_30
mol_2024_07_10_1803451_000_0,Mpro-protein,-6.073884,,exp_30
mol_2024_07_10_1745253_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1745253_000_docked.sdf,exp_30
mol_2024_07_10_1802511_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1802511_000_docked.sdf,exp_30
mol_2024_07_10_1752141_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1752141_000_docked.sdf,exp_30
mol_2024_07_10_1752370_000_0,Mpro-protein,-5.774057,,exp_30
mol_2024_07_10_1752370_000_0,Mpro-protein,-5.84643,,exp_30
mol_2024_07_10_1745110_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1745110_000_docked.sdf,exp_30
mol_2024_07_10_1742420_000_0,Mpro-protein,-5.569006,,exp_30
mol_2024_07_10_1742420_000_0,Mpro-protein,-5.381741,,exp_30
mol_2024_07_10_1741530_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1741530_000_docked.sdf,exp_30
mol_2024_07_10_1801130_000_0,Mpro-protein,-4.669392,,exp_30
mol_2024_07_10_1801130_000_0,Mpro-protein,-4.589756,,exp_30
mol_2024_07_10_1806261_000_0,Mpro-protein,-5.832726,,exp_30
mol_2024_07_10_1806261_000_0,Mpro-protein,-5.802593,,exp_30
mol_2024_07_10_1748462_000_0,Mpro-protein,-3.804125,,exp_30
mol_2024_07_10_1748462_000_0,Mpro-protein,-3.864659,,exp_30
mol_2024_07_10_1803440_000_0,Mpro-protein,-6.06672,,exp_30
mol_2024_07_10_1803440_000_0,Mpro-protein,-5.946322,,exp_30
mol_2024_07_10_1743343_000_0,Mpro-protein,-6.884871,,exp_30
mol_2024_07_10_1743343_000_0,Mpro-protein,-6.468777,,exp_30
mol_2024_07_10_1750261_000_0,Mpro-protein,-5.608124,,exp_30
mol_2024_07_10_1750261_000_0,Mpro-protein,-5.814228,,exp_30
mol_2024_07_10_1750022_000_0,Mpro-protein,-7.090332,,exp_30
mol_2024_07_10_1750022_000_0,Mpro-protein,-7.132845,,exp_30
mol_2024_07_10_1752552_000_0,Mpro-protein,-6.687875,,exp_30
mol_2024_07_10_1752552_000_0,Mpro-protein,-6.640481,,exp_30
mol_2024_07_10_1742442_000_0,Mpro-protein,-6.58637,,exp_30
mol_2024_07_10_1742442_000_0,Mpro-protein,-6.629611,,exp_30
mol_2024_07_10_1755160_000_0,Mpro-protein,-6.013392,,exp_30
mol_2024_07_10_1755160_000_0,Mpro-protein,-5.894518,,exp_30
mol_2024_07_10_1746183_000_0,Mpro-protein,-6.562527,,exp_30
mol_2024_07_10_1746183_000_0,Mpro-protein,-6.632282,,exp_30
mol_2024_07_10_1753290_000_0,Mpro-protein,-5.795593,,exp_30
mol_2024_07_10_1753290_000_0,Mpro-protein,-6.543833,,exp_30
mol_2024_07_10_1747511_000_0,Mpro-protein,-6.912417,,exp_30
mol_2024_07_10_1747511_000_0,Mpro-protein,-6.909331,,exp_30
mol_2024_07_10_1755461_000_0,Mpro-protein,-7.214036,,exp_30
mol_2024_07_10_1755461_000_0,Mpro-protein,-7.261249,,exp_30
mol_2024_07_10_1805482_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1805482_000_docked.sdf,exp_30
mol_2024_07_10_1745141_000_0,Mpro-protein,-8.575798,,exp_30
mol_2024_07_10_1745141_000_0,Mpro-protein,-8.448192,,exp_30
mol_2024_07_10_1749321_000_0,Mpro-protein,-5.607495,,exp_30
mol_2024_07_10_1749321_000_0,Mpro-protein,-5.342941,,exp_30
mol_2024_07_10_1744210_000_0,Mpro-protein,-5.237881,,exp_30
mol_2024_07_10_1744210_000_0,Mpro-protein,-5.20194,,exp_30
mol_2024_07_10_1741521_000_0,Mpro-protein,-5.036981,,exp_30
mol_2024_07_10_1741521_000_0,Mpro-protein,-5.142972,,exp_30
mol_2024_07_10_1802040_000_0,Mpro-protein,-6.415043,,exp_30
mol_2024_07_10_1802040_000_0,Mpro-protein,-6.61483,,exp_30
mol_2024_07_10_1757371_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1757371_000_docked.sdf,exp_30
mol_2024_07_10_1750073_000_0,Mpro-protein,-6.098144,,exp_30
mol_2024_07_10_1750073_000_0,Mpro-protein,-5.838665,,exp_30
mol_2024_07_10_1751023_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1751023_000_docked.sdf,exp_30
mol_2024_07_10_1751470_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1751470_000_docked.sdf,exp_30
mol_2024_07_10_1742443_000_0,Mpro-protein,-7.234199,,exp_30
mol_2024_07_10_1742443_000_0,Mpro-protein,-6.904258,,exp_30
mol_2024_07_10_1801542_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1801542_000_docked.sdf,exp_30
mol_2024_07_10_1800220_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1800220_000_docked.sdf,exp_30
mol_2024_07_10_1744283_000_0,Mpro-protein,-5.020162,,exp_30
mol_2024_07_10_1744283_000_0,Mpro-protein,-5.007959,,exp_30
mol_2024_07_10_1758012_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1758012_000_docked.sdf,exp_30
mol_2024_07_10_1754210_000_0,Mpro-protein,-6.207185,,exp_30
mol_2024_07_10_1754210_000_0,Mpro-protein,-6.168813,,exp_30
mol_2024_07_10_1759201_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1759201_000_docked.sdf,exp_30
mol_2024_07_10_1746031_000_0,Mpro-protein,-6.284486,,exp_30
mol_2024_07_10_1746031_000_0,Mpro-protein,-6.188468,,exp_30
mol_2024_07_10_1805321_000_0,Mpro-protein,-5.666467,,exp_30
mol_2024_07_10_1805321_000_0,Mpro-protein,-4.873914,,exp_30
mol_2024_07_10_1751242_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1751242_000_docked.sdf,exp_30
mol_2024_07_10_1802540_000_0,Mpro-protein,-5.494786,,exp_30
mol_2024_07_10_1802540_000_0,Mpro-protein,-5.712659,,exp_30
mol_2024_07_10_1758390_000_0,Mpro-protein,-6.869035,,exp_30
mol_2024_07_10_1758390_000_0,Mpro-protein,-6.840291,,exp_30
mol_2024_07_10_1751593_000_0,Mpro-protein,-5.28651,,exp_30
mol_2024_07_10_1751593_000_0,Mpro-protein,-5.218415,,exp_30
