Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_10_1402170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1402170_000_docked.sdf,,exp_27
mol_2024_07_10_1454460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1454460_000_docked.sdf,,exp_27
mol_2024_07_10_1431121_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1431121_000_docked.sdf,,exp_27
mol_2024_07_10_1501331_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1501331_000_docked.sdf,,exp_27
mol_2024_07_10_1434471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1434471_000_docked.sdf,,exp_27
mol_2024_07_10_1452130_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1452130_000_docked.sdf,,exp_27
mol_2024_07_10_1426280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1426280_000_docked.sdf,,exp_27
mol_2024_07_10_1405273_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1405273_000_docked.sdf,,exp_27
mol_2024_07_10_1408060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1408060_000_docked.sdf,,exp_27
mol_2024_07_10_1443173_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1443173_000_docked.sdf,,exp_27
mol_2024_07_10_1419291_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1419291_000_docked.sdf,,exp_27
mol_2024_07_10_1442481_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1442481_000_docked.sdf,,exp_27
mol_2024_07_10_1448550_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1448550_000_docked.sdf,,exp_27
mol_2024_07_10_1415370_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1415370_000_docked.sdf,,exp_27
mol_2024_07_10_1458070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1458070_000_docked.sdf,,exp_27
mol_2024_07_10_1407223_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1407223_000_docked.sdf,,exp_27
mol_2024_07_10_1435433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1435433_000_docked.sdf,,exp_27
mol_2024_07_10_1503273_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1503273_000_docked.sdf,,exp_27
mol_2024_07_10_1428412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1428412_000_docked.sdf,,exp_27
mol_2024_07_10_1418070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1418070_000_docked.sdf,,exp_27
mol_2024_07_10_1449571_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1449571_000_docked.sdf,,exp_27
mol_2024_07_10_1400380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1400380_000_docked.sdf,,exp_27
mol_2024_07_10_1444153_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1444153_000_docked.sdf,,exp_27
mol_2024_07_10_1405041_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1405041_000_docked.sdf,,exp_27
mol_2024_07_10_1408391_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1408391_000_docked.sdf,,exp_27
mol_2024_07_10_1446093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1446093_000_docked.sdf,,exp_27
mol_2024_07_10_1439010_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1439010_000_docked.sdf,,exp_27
mol_2024_07_10_1435411_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1435411_000_docked.sdf,,exp_27
mol_2024_07_10_1418453_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1418453_000_docked.sdf,,exp_27
mol_2024_07_10_1440410_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1440410_000_docked.sdf,,exp_27
mol_2024_07_10_1406270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1406270_000_docked.sdf,,exp_27
mol_2024_07_10_1436351_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1436351_000_docked.sdf,,exp_27
mol_2024_07_10_1441320_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1441320_000_docked.sdf,,exp_27
mol_2024_07_10_1430181_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1430181_000_docked.sdf,,exp_27
mol_2024_07_10_1400401_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1400401_000_docked.sdf,,exp_27
mol_2024_07_10_1450573_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1450573_000_docked.sdf,,exp_27
mol_2024_07_10_1428291_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1428291_000_docked.sdf,,exp_27
mol_2024_07_10_1445291_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1445291_000_docked.sdf,,exp_27
mol_2024_07_10_1458362_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1458362_000_docked.sdf,,exp_27
mol_2024_07_10_1434402_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1434402_000_docked.sdf,,exp_27
mol_2024_07_10_1404450_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1404450_000_docked.sdf,,exp_27
mol_2024_07_10_1430573_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1430573_000_docked.sdf,,exp_27
mol_2024_07_10_1401280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1401280_000_docked.sdf,,exp_27
mol_2024_07_10_1436403_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1436403_000_docked.sdf,,exp_27
mol_2024_07_10_1423061_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1423061_000_docked.sdf,,exp_27
mol_2024_07_10_1446221_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1446221_000_docked.sdf,,exp_27
mol_2024_07_10_1457061_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1457061_000_docked.sdf,,exp_27
mol_2024_07_10_1447161_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1447161_000_docked.sdf,,exp_27
mol_2024_07_10_1420231_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1420231_000_docked.sdf,,exp_27
mol_2024_07_10_1451240_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1451240_000_docked.sdf,,exp_27
mol_2024_07_10_1408193_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1408193_000_docked.sdf,,exp_27
mol_2024_07_10_1427160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1427160_000_docked.sdf,,exp_27
mol_2024_07_10_1437353_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1437353_000_docked.sdf,,exp_27
mol_2024_07_10_1458531_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1458531_000_docked.sdf,,exp_27
mol_2024_07_10_1433541_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1433541_000_docked.sdf,,exp_27
mol_2024_07_10_1427351_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1427351_000_docked.sdf,,exp_27
mol_2024_07_10_1505051_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1505051_000_docked.sdf,,exp_27
mol_2024_07_10_1400433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1400433_000_docked.sdf,,exp_27
mol_2024_07_10_1445133_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1445133_000_docked.sdf,,exp_27
mol_2024_07_10_1404512_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1404512_000_docked.sdf,,exp_27
mol_2024_07_10_1452523_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1452523_000_docked.sdf,,exp_27
mol_2024_07_10_1438120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1438120_000_docked.sdf,,exp_27
mol_2024_07_10_1431260_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1431260_000_docked.sdf,,exp_27
mol_2024_07_10_1419460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1419460_000_docked.sdf,,exp_27
mol_2024_07_10_1456270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1456270_000_docked.sdf,,exp_27
mol_2024_07_10_1451543_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1451543_000_docked.sdf,,exp_27
mol_2024_07_10_1457591_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1457591_000_docked.sdf,,exp_27
mol_2024_07_10_1414571_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1414571_000_docked.sdf,,exp_27
mol_2024_07_10_1401311_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1401311_000_docked.sdf,,exp_27
mol_2024_07_10_1414432_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1414432_000_docked.sdf,,exp_27
mol_2024_07_10_1504283_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1504283_000_docked.sdf,,exp_27
mol_2024_07_10_1452381_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1452381_000_docked.sdf,,exp_27
mol_2024_07_10_1443590_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1443590_000_docked.sdf,,exp_27
mol_2024_07_10_1453513_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1453513_000_docked.sdf,,exp_27
mol_2024_07_10_1413580_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1413580_000_docked.sdf,,exp_27
mol_2024_07_10_1401433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1401433_000_docked.sdf,,exp_27
mol_2024_07_10_1455453_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1455453_000_docked.sdf,,exp_27
mol_2024_07_10_1411053_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1411053_000_docked.sdf,,exp_27
mol_2024_07_10_1403383_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1403383_000_docked.sdf,,exp_27
mol_2024_07_10_1504460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1504460_000_docked.sdf,,exp_27
mol_2024_07_10_1402231_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1402231_000_docked.sdf,,exp_27
mol_2024_07_10_1503050_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1503050_000_docked.sdf,,exp_27
mol_2024_07_10_1432180_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1432180_000_docked.sdf,,exp_27
mol_2024_07_10_1418432_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1418432_000_docked.sdf,,exp_27
mol_2024_07_10_1459471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1459471_000_docked.sdf,,exp_27
mol_2024_07_10_1408442_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1408442_000_docked.sdf,,exp_27
mol_2024_07_10_1416461_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1416461_000_docked.sdf,,exp_27
mol_2024_07_10_1426421_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1426421_000_docked.sdf,,exp_27
mol_2024_07_10_1503191_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1503191_000_docked.sdf,,exp_27
mol_2024_07_10_1408580_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1408580_000_docked.sdf,,exp_27
mol_2024_07_10_1403540_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1403540_000_docked.sdf,,exp_27
mol_2024_07_10_1409321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1409321_000_docked.sdf,,exp_27
mol_2024_07_10_1432533_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1432533_000_docked.sdf,,exp_27
mol_2024_07_10_1459460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1459460_000_docked.sdf,,exp_27
mol_2024_07_10_1421313_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1421313_000_docked.sdf,,exp_27
mol_2024_07_10_1445380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1445380_000_docked.sdf,,exp_27
mol_2024_07_10_1414031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1414031_000_docked.sdf,,exp_27
mol_2024_07_10_1433570_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1433570_000_docked.sdf,,exp_27
mol_2024_07_10_1442173_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1442173_000_docked.sdf,,exp_27
mol_2024_07_10_1500401_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1500401_000_docked.sdf,,exp_27
mol_2024_07_10_1439243_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1439243_000_docked.sdf,,exp_27
mol_2024_07_10_1406442_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1406442_000_docked.sdf,,exp_27
mol_2024_07_10_1435390_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1435390_000_docked.sdf,,exp_27
mol_2024_07_10_1419403_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1419403_000_docked.sdf,,exp_27
mol_2024_07_10_1405350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1405350_000_docked.sdf,,exp_27
mol_2024_07_10_1410261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1410261_000_docked.sdf,,exp_27
mol_2024_07_10_1436290_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1436290_000_docked.sdf,,exp_27
mol_2024_07_10_1449031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1449031_000_docked.sdf,,exp_27
mol_2024_07_10_1425390_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1425390_000_docked.sdf,,exp_27
mol_2024_07_10_1501240_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1501240_000_docked.sdf,,exp_27
mol_2024_07_10_1446372_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1446372_000_docked.sdf,,exp_27
mol_2024_07_10_1407160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1407160_000_docked.sdf,,exp_27
mol_2024_07_10_1416493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1416493_000_docked.sdf,,exp_27
mol_2024_07_10_1452362_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1452362_000_docked.sdf,,exp_27
mol_2024_07_10_1425173_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1425173_000_docked.sdf,,exp_27
mol_2024_07_10_1414543_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1414543_000_docked.sdf,,exp_27
mol_2024_07_10_1448070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1448070_000_docked.sdf,,exp_27
mol_2024_07_10_1453321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1453321_000_docked.sdf,,exp_27
mol_2024_07_10_1423590_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1423590_000_docked.sdf,,exp_27
mol_2024_07_10_1502261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1502261_000_docked.sdf,,exp_27
mol_2024_07_10_1455191_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1455191_000_docked.sdf,,exp_27
mol_2024_07_10_1424193_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1424193_000_docked.sdf,,exp_27
mol_2024_07_10_1502352_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1502352_000_docked.sdf,,exp_27
mol_2024_07_10_1413091_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1413091_000_docked.sdf,,exp_27
mol_2024_07_10_1406511_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1406511_000_docked.sdf,,exp_27
mol_2024_07_10_1423213_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1423213_000_docked.sdf,,exp_27
mol_2024_07_10_1417411_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1417411_000_docked.sdf,,exp_27
mol_2024_07_10_1446290_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1446290_000_docked.sdf,,exp_27
mol_2024_07_10_1444490_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1444490_000_docked.sdf,,exp_27
mol_2024_07_10_1500360_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1500360_000_docked.sdf,,exp_27
mol_2024_07_10_1417463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1417463_000_docked.sdf,,exp_27
mol_2024_07_10_1440392_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1440392_000_docked.sdf,,exp_27
mol_2024_07_10_1444382_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1444382_000_docked.sdf,,exp_27
mol_2024_07_10_1411201_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1411201_000_docked.sdf,,exp_27
mol_2024_07_10_1424531_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1424531_000_docked.sdf,,exp_27
mol_2024_07_10_1504121_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1504121_000_docked.sdf,,exp_27
mol_2024_07_10_1432412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1432412_000_docked.sdf,,exp_27
mol_2024_07_10_1447180_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1447180_000_docked.sdf,,exp_27
