Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_10_1627293_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1627293_000_docked.sdf,,exp_29
mol_2024_07_10_1637073_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1637073_000_docked.sdf,,exp_29
mol_2024_07_10_1625353_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1625353_000_docked.sdf,,exp_29
mol_2024_07_10_1701503_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1701503_000_docked.sdf,,exp_29
mol_2024_07_10_1713300_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1713300_000_docked.sdf,,exp_29
mol_2024_07_10_1712261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1712261_000_docked.sdf,,exp_29
mol_2024_07_10_1657581_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1657581_000_docked.sdf,,exp_29
mol_2024_07_10_1714242_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1714242_000_docked.sdf,,exp_29
mol_2024_07_10_1622150_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1622150_000_docked.sdf,,exp_29
mol_2024_07_10_1645353_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1645353_000_docked.sdf,,exp_29
mol_2024_07_10_1641310_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1641310_000_docked.sdf,,exp_29
mol_2024_07_10_1701351_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1701351_000_docked.sdf,,exp_29
mol_2024_07_10_1616331_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1616331_000_docked.sdf,,exp_29
mol_2024_07_10_1702453_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1702453_000_docked.sdf,,exp_29
mol_2024_07_10_1653271_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1653271_000_docked.sdf,,exp_29
mol_2024_07_10_1653160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1653160_000_docked.sdf,,exp_29
mol_2024_07_10_1627532_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1627532_000_docked.sdf,,exp_29
mol_2024_07_10_1628510_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1628510_000_docked.sdf,,exp_29
mol_2024_07_10_1707011_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1707011_000_docked.sdf,,exp_29
mol_2024_07_10_1642371_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1642371_000_docked.sdf,,exp_29
mol_2024_07_10_1708202_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1708202_000_docked.sdf,,exp_29
mol_2024_07_10_1716061_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1716061_000_docked.sdf,,exp_29
mol_2024_07_10_1644010_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1644010_000_docked.sdf,,exp_29
mol_2024_07_10_1633060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1633060_000_docked.sdf,,exp_29
mol_2024_07_10_1706273_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1706273_000_docked.sdf,,exp_29
mol_2024_07_10_1629071_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1629071_000_docked.sdf,,exp_29
mol_2024_07_10_1646092_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1646092_000_docked.sdf,,exp_29
mol_2024_07_10_1646323_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1646323_000_docked.sdf,,exp_29
mol_2024_07_10_1655073_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1655073_000_docked.sdf,,exp_29
mol_2024_07_10_1619382_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1619382_000_docked.sdf,,exp_29
mol_2024_07_10_1715101_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1715101_000_docked.sdf,,exp_29
mol_2024_07_10_1714093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1714093_000_docked.sdf,,exp_29
mol_2024_07_10_1630011_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1630011_000_docked.sdf,,exp_29
mol_2024_07_10_1658160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1658160_000_docked.sdf,,exp_29
mol_2024_07_10_1651360_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1651360_000_docked.sdf,,exp_29
mol_2024_07_10_1644383_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1644383_000_docked.sdf,,exp_29
mol_2024_07_10_1612580_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1612580_000_docked.sdf,,exp_29
mol_2024_07_10_1710173_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1710173_000_docked.sdf,,exp_29
mol_2024_07_10_1631491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1631491_000_docked.sdf,,exp_29
mol_2024_07_10_1705030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1705030_000_docked.sdf,,exp_29
mol_2024_07_10_1659471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1659471_000_docked.sdf,,exp_29
mol_2024_07_10_1638580_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1638580_000_docked.sdf,,exp_29
mol_2024_07_10_1627201_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1627201_000_docked.sdf,,exp_29
mol_2024_07_10_1627130_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1627130_000_docked.sdf,,exp_29
mol_2024_07_10_1647293_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1647293_000_docked.sdf,,exp_29
mol_2024_07_10_1635143_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1635143_000_docked.sdf,,exp_29
mol_2024_07_10_1709213_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1709213_000_docked.sdf,,exp_29
mol_2024_07_10_1630233_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1630233_000_docked.sdf,,exp_29
mol_2024_07_10_1654060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1654060_000_docked.sdf,,exp_29
mol_2024_07_10_1617342_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1617342_000_docked.sdf,,exp_29
mol_2024_07_10_1711510_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1711510_000_docked.sdf,,exp_29
mol_2024_07_10_1710080_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1710080_000_docked.sdf,,exp_29
mol_2024_07_10_1714200_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1714200_000_docked.sdf,,exp_29
mol_2024_07_10_1650441_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1650441_000_docked.sdf,,exp_29
mol_2024_07_10_1703231_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1703231_000_docked.sdf,,exp_29
mol_2024_07_10_1614461_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1614461_000_docked.sdf,,exp_29
mol_2024_07_10_1633381_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1633381_000_docked.sdf,,exp_29
mol_2024_07_10_1646131_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1646131_000_docked.sdf,,exp_29
mol_2024_07_10_1712400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1712400_000_docked.sdf,,exp_29
mol_2024_07_10_1716010_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1716010_000_docked.sdf,,exp_29
mol_2024_07_10_1710222_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1710222_000_docked.sdf,,exp_29
mol_2024_07_10_1638132_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1638132_000_docked.sdf,,exp_29
mol_2024_07_10_1706202_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1706202_000_docked.sdf,,exp_29
mol_2024_07_10_1613480_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1613480_000_docked.sdf,,exp_29
mol_2024_07_10_1619440_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1619440_000_docked.sdf,,exp_29
mol_2024_07_10_1628020_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1628020_000_docked.sdf,,exp_29
mol_2024_07_10_1649020_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1649020_000_docked.sdf,,exp_29
mol_2024_07_10_1639551_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1639551_000_docked.sdf,,exp_29
mol_2024_07_10_1639011_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1639011_000_docked.sdf,,exp_29
mol_2024_07_10_1717033_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1717033_000_docked.sdf,,exp_29
mol_2024_07_10_1623393_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1623393_000_docked.sdf,,exp_29
mol_2024_07_10_1629572_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1629572_000_docked.sdf,,exp_29
mol_2024_07_10_1624383_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1624383_000_docked.sdf,,exp_29
mol_2024_07_10_1650223_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1650223_000_docked.sdf,,exp_29
mol_2024_07_10_1625321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1625321_000_docked.sdf,,exp_29
mol_2024_07_10_1712232_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1712232_000_docked.sdf,,exp_29
mol_2024_07_10_1624381_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1624381_000_docked.sdf,,exp_29
mol_2024_07_10_1615302_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1615302_000_docked.sdf,,exp_29
mol_2024_07_10_1626251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1626251_000_docked.sdf,,exp_29
mol_2024_07_10_1642433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1642433_000_docked.sdf,,exp_29
mol_2024_07_10_1628131_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1628131_000_docked.sdf,,exp_29
mol_2024_07_10_1649501_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1649501_000_docked.sdf,,exp_29
mol_2024_07_10_1643311_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1643311_000_docked.sdf,,exp_29
mol_2024_07_10_1619131_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1619131_000_docked.sdf,,exp_29
mol_2024_07_10_1656380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1656380_000_docked.sdf,,exp_29
mol_2024_07_10_1621412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1621412_000_docked.sdf,,exp_29
mol_2024_07_10_1618560_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1618560_000_docked.sdf,,exp_29
mol_2024_07_10_1658531_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1658531_000_docked.sdf,,exp_29
mol_2024_07_10_1617120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1617120_000_docked.sdf,,exp_29
mol_2024_07_10_1618030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1618030_000_docked.sdf,,exp_29
mol_2024_07_10_1711321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1711321_000_docked.sdf,,exp_29
mol_2024_07_10_1621240_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1621240_000_docked.sdf,,exp_29
mol_2024_07_10_1614400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1614400_000_docked.sdf,,exp_29
mol_2024_07_10_1632223_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1632223_000_docked.sdf,,exp_29
mol_2024_07_10_1641441_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1641441_000_docked.sdf,,exp_29
mol_2024_07_10_1718320_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1718320_000_docked.sdf,,exp_29
mol_2024_07_10_1630551_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1630551_000_docked.sdf,,exp_29
mol_2024_07_10_1644500_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1644500_000_docked.sdf,,exp_29
mol_2024_07_10_1654093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1654093_000_docked.sdf,,exp_29
mol_2024_07_10_1614003_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1614003_000_docked.sdf,,exp_29
mol_2024_07_10_1640503_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1640503_000_docked.sdf,,exp_29
mol_2024_07_10_1615300_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1615300_000_docked.sdf,,exp_29
mol_2024_07_10_1620340_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1620340_000_docked.sdf,,exp_29
mol_2024_07_10_1656583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1656583_000_docked.sdf,,exp_29
mol_2024_07_10_1645390_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1645390_000_docked.sdf,,exp_29
mol_2024_07_10_1709170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1709170_000_docked.sdf,,exp_29
mol_2024_07_10_1615543_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1615543_000_docked.sdf,,exp_29
mol_2024_07_10_1658162_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1658162_000_docked.sdf,,exp_29
mol_2024_07_10_1633183_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1633183_000_docked.sdf,,exp_29
mol_2024_07_10_1624430_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1624430_000_docked.sdf,,exp_29
mol_2024_07_10_1707263_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1707263_000_docked.sdf,,exp_29
mol_2024_07_10_1621423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1621423_000_docked.sdf,,exp_29
mol_2024_07_10_1710371_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1710371_000_docked.sdf,,exp_29
mol_2024_07_10_1629400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1629400_000_docked.sdf,,exp_29
mol_2024_07_10_1621551_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1621551_000_docked.sdf,,exp_29
mol_2024_07_10_1632012_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1632012_000_docked.sdf,,exp_29
mol_2024_07_10_1642200_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1642200_000_docked.sdf,,exp_29
mol_2024_07_10_1654221_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1654221_000_docked.sdf,,exp_29
mol_2024_07_10_1648561_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1648561_000_docked.sdf,,exp_29
mol_2024_07_10_1705520_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1705520_000_docked.sdf,,exp_29
mol_2024_07_10_1658583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1658583_000_docked.sdf,,exp_29
mol_2024_07_10_1649233_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1649233_000_docked.sdf,,exp_29
mol_2024_07_10_1637170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1637170_000_docked.sdf,,exp_29
mol_2024_07_10_1644251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1644251_000_docked.sdf,,exp_29
mol_2024_07_10_1703220_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1703220_000_docked.sdf,,exp_29
mol_2024_07_10_1714151_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1714151_000_docked.sdf,,exp_29
mol_2024_07_10_1708243_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1708243_000_docked.sdf,,exp_29
mol_2024_07_10_1657583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1657583_000_docked.sdf,,exp_29
mol_2024_07_10_1635360_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1635360_000_docked.sdf,,exp_29
mol_2024_07_10_1654560_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1654560_000_docked.sdf,,exp_29
