Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_10_1918340_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1918340_000_docked.sdf,,exp_33
mol_2024_07_10_1903480_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1903480_000_docked.sdf,,exp_33
mol_2024_07_10_1908430_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1908430_000_docked.sdf,,exp_33
mol_2024_07_10_1908211_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1925561_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1925561_000_docked.sdf,,exp_33
mol_2024_07_10_1906170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1906170_000_docked.sdf,,exp_33
mol_2024_07_10_1920120_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1927471_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1923091_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1923091_000_docked.sdf,,exp_33
mol_2024_07_10_1903551_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1914471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1914471_000_docked.sdf,,exp_33
mol_2024_07_10_1927212_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1927212_000_docked.sdf,,exp_33
mol_2024_07_10_1921171_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1902580_000_0,Mpro-protein,-5.969358,,,exp_33
mol_2024_07_10_1902580_000_0,Mpro-protein,-6.338015,,,exp_33
mol_2024_07_10_1909320_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1909320_000_docked.sdf,,exp_33
mol_2024_07_10_1923280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1923280_000_docked.sdf,,exp_33
mol_2024_07_10_1907532_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1907532_000_docked.sdf,,exp_33
mol_2024_07_10_1928230_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1928230_000_docked.sdf,,exp_33
mol_2024_07_10_1924051_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1924051_000_docked.sdf,,exp_33
mol_2024_07_10_1919230_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1919230_000_docked.sdf,,exp_33
mol_2024_07_10_1918402_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1918402_000_docked.sdf,,exp_33
mol_2024_07_10_1910220_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1910220_000_docked.sdf,,exp_33
mol_2024_07_10_1929120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1929120_000_docked.sdf,,exp_33
mol_2024_07_10_1922433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1922433_000_docked.sdf,,exp_33
mol_2024_07_10_1909583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1909583_000_docked.sdf,,exp_33
mol_2024_07_10_1907050_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1911563_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1911563_000_docked.sdf,,exp_33
mol_2024_07_10_1923012_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1923012_000_docked.sdf,,exp_33
mol_2024_07_10_1925550_000_0,Mpro-protein,-4.937597,,,exp_33
mol_2024_07_10_1925550_000_0,Mpro-protein,-4.895194,,,exp_33
mol_2024_07_10_1928421_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1928421_000_docked.sdf,,exp_33
mol_2024_07_10_1926423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1926423_000_docked.sdf,,exp_33
mol_2024_07_10_1921010_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1921010_000_docked.sdf,,exp_33
mol_2024_07_10_1909161_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1903512_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1903512_000_docked.sdf,,exp_33
mol_2024_07_10_1917450_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1917341_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1912571_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1912571_000_docked.sdf,,exp_33
mol_2024_07_10_1917473_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1928413_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1926521_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1926521_000_docked.sdf,,exp_33
mol_2024_07_10_1927423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1927423_000_docked.sdf,,exp_33
mol_2024_07_10_1912563_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1912563_000_docked.sdf,,exp_33
mol_2024_07_10_1916483_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1907043_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1905063_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1905063_000_docked.sdf,,exp_33
mol_2024_07_10_1920502_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1909013_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1924423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1924423_000_docked.sdf,,exp_33
mol_2024_07_10_1923423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1923423_000_docked.sdf,,exp_33
mol_2024_07_10_1922400_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1907261_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1915170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1915170_000_docked.sdf,,exp_33
mol_2024_07_10_1912042_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1925423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1925423_000_docked.sdf,,exp_33
mol_2024_07_10_1914270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1914270_000_docked.sdf,,exp_33
mol_2024_07_10_1918463_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1908023_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1908023_000_docked.sdf,,exp_33
mol_2024_07_10_1914122_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1914122_000_docked.sdf,,exp_33
mol_2024_07_10_1914493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1914493_000_docked.sdf,,exp_33
mol_2024_07_10_1907550_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1907550_000_docked.sdf,,exp_33
mol_2024_07_10_1916080_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1916080_000_docked.sdf,,exp_33
mol_2024_07_10_1929322_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1903093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1903093_000_docked.sdf,,exp_33
mol_2024_07_10_1910111_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1910111_000_docked.sdf,,exp_33
mol_2024_07_10_1919463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1919463_000_docked.sdf,,exp_33
mol_2024_07_10_1919251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1919251_000_docked.sdf,,exp_33
mol_2024_07_10_1929393_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1913521_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
mol_2024_07_10_1929381_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1929381_000_docked.sdf,,exp_33
mol_2024_07_10_1920463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1920463_000_docked.sdf,,exp_33
mol_2024_07_10_1910553_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1910553_000_docked.sdf,,exp_33
mol_2024_07_10_1927350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1927350_000_docked.sdf,,exp_33
mol_2024_07_10_1905270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1905270_000_docked.sdf,,exp_33
mol_2024_07_10_1922131_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_33
