Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_10_1212532_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1212532_000_docked.sdf,,exp_25
mol_2024_07_10_1213303_000_0,Mpro-protein,-5.291869,,,exp_25
mol_2024_07_10_1213303_000_0,Mpro-protein,-5.332936,,,exp_25
mol_2024_07_10_1157252_000_0,Mpro-protein,-4.347547,,,exp_25
mol_2024_07_10_1157252_000_0,Mpro-protein,-4.313247,,,exp_25
mol_2024_07_10_1239552_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1239552_000_docked.sdf,,exp_25
mol_2024_07_10_1149400_000_0,Mpro-protein,-5.183013,,,exp_25
mol_2024_07_10_1149400_000_0,Mpro-protein,-4.915115,,,exp_25
mol_2024_07_10_1208101_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1208101_000_docked.sdf,,exp_25
mol_2024_07_10_1227513_000_0,Mpro-protein,-4.551501,,,exp_25
mol_2024_07_10_1227513_000_0,Mpro-protein,-4.5515,,,exp_25
mol_2024_07_10_1243003_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1243003_000_docked.sdf,,exp_25
mol_2024_07_10_1230152_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1230152_000_docked.sdf,,exp_25
mol_2024_07_10_1224282_000_0,Mpro-protein,-4.44164,,,exp_25
mol_2024_07_10_1224282_000_0,Mpro-protein,-4.852495,,,exp_25
mol_2024_07_10_1214440_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1214440_000_docked.sdf,,exp_25
mol_2024_07_10_1211471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1211471_000_docked.sdf,,exp_25
mol_2024_07_10_1247412_000_0,Mpro-protein,-4.704612,,,exp_25
mol_2024_07_10_1247412_000_0,Mpro-protein,-4.640583,,,exp_25
mol_2024_07_10_1229453_000_0,Mpro-protein,-4.597832,,,exp_25
mol_2024_07_10_1229453_000_0,Mpro-protein,-4.445314,,,exp_25
mol_2024_07_10_1152100_000_0,Mpro-protein,-5.041758,,,exp_25
mol_2024_07_10_1152100_000_0,Mpro-protein,-4.924824,,,exp_25
mol_2024_07_10_1242321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1242321_000_docked.sdf,,exp_25
mol_2024_07_10_1213351_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1213351_000_docked.sdf,,exp_25
mol_2024_07_10_1206563_000_0,Mpro-protein,-3.930575,,,exp_25
mol_2024_07_10_1206563_000_0,Mpro-protein,-3.978432,,,exp_25
mol_2024_07_10_1209453_000_0,Mpro-protein,-4.965842,,,exp_25
mol_2024_07_10_1209453_000_0,Mpro-protein,-5.091787,,,exp_25
mol_2024_07_10_1226523_000_0,Mpro-protein,-4.276577,,,exp_25
mol_2024_07_10_1226523_000_0,Mpro-protein,-4.815519,,,exp_25
mol_2024_07_10_1215283_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1215283_000_docked.sdf,,exp_25
mol_2024_07_10_1227140_000_0,Mpro-protein,-4.87647,,,exp_25
mol_2024_07_10_1227140_000_0,Mpro-protein,-4.495943,,,exp_25
mol_2024_07_10_1248383_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1248383_000_docked.sdf,,exp_25
mol_2024_07_10_1222322_000_0,Mpro-protein,-4.92163,,,exp_25
mol_2024_07_10_1222322_000_0,Mpro-protein,-4.81812,,,exp_25
mol_2024_07_10_1217233_000_0,Mpro-protein,-5.364005,,,exp_25
mol_2024_07_10_1217233_000_0,Mpro-protein,-5.364007,,,exp_25
mol_2024_07_10_1243261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1243261_000_docked.sdf,,exp_25
mol_2024_07_10_1203520_000_0,Mpro-protein,-5.675252,,,exp_25
mol_2024_07_10_1203520_000_0,Mpro-protein,-5.702171,,,exp_25
mol_2024_07_10_1208473_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1208473_000_docked.sdf,,exp_25
mol_2024_07_10_1252283_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1252283_000_docked.sdf,,exp_25
mol_2024_07_10_1203030_000_0,Mpro-protein,-4.807217,,,exp_25
mol_2024_07_10_1203030_000_0,Mpro-protein,-4.853901,,,exp_25
mol_2024_07_10_1151200_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1151200_000_docked.sdf,,exp_25
mol_2024_07_10_1231260_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1231260_000_docked.sdf,,exp_25
mol_2024_07_10_1202093_000_0,Mpro-protein,-5.448636,,,exp_25
mol_2024_07_10_1202093_000_0,Mpro-protein,-5.417731,,,exp_25
mol_2024_07_10_1246340_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1246340_000_docked.sdf,,exp_25
mol_2024_07_10_1152191_000_0,Mpro-protein,-5.389319,,,exp_25
mol_2024_07_10_1152191_000_0,Mpro-protein,-5.572969,,,exp_25
mol_2024_07_10_1218050_000_0,Mpro-protein,-4.843776,,,exp_25
mol_2024_07_10_1218050_000_0,Mpro-protein,-4.88942,,,exp_25
mol_2024_07_10_1208030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1208030_000_docked.sdf,,exp_25
mol_2024_07_10_1207161_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1207161_000_docked.sdf,,exp_25
mol_2024_07_10_1228041_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1228041_000_docked.sdf,,exp_25
mol_2024_07_10_1220491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1220491_000_docked.sdf,,exp_25
mol_2024_07_10_1157271_000_0,Mpro-protein,-5.368787,,,exp_25
mol_2024_07_10_1157271_000_0,Mpro-protein,-5.100226,,,exp_25
mol_2024_07_10_1225563_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1225563_000_docked.sdf,,exp_25
mol_2024_07_10_1153412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1153412_000_docked.sdf,,exp_25
mol_2024_07_10_1152042_000_0,Mpro-protein,-5.59522,,,exp_25
mol_2024_07_10_1152042_000_0,Mpro-protein,-5.524409,,,exp_25
mol_2024_07_10_1232393_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1232393_000_docked.sdf,,exp_25
mol_2024_07_10_1210582_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1210582_000_docked.sdf,,exp_25
mol_2024_07_10_1221431_000_0,Mpro-protein,-4.952049,,,exp_25
mol_2024_07_10_1221431_000_0,Mpro-protein,-5.092123,,,exp_25
mol_2024_07_10_1228192_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1228192_000_docked.sdf,,exp_25
mol_2024_07_10_1213530_000_0,Mpro-protein,-4.707078,,,exp_25
mol_2024_07_10_1213530_000_0,Mpro-protein,-4.811497,,,exp_25
mol_2024_07_10_1220330_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1220330_000_docked.sdf,,exp_25
mol_2024_07_10_1220362_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1220362_000_docked.sdf,,exp_25
mol_2024_07_10_1236131_000_0,Mpro-protein,-5.180906,,,exp_25
mol_2024_07_10_1236131_000_0,Mpro-protein,-4.985312,,,exp_25
mol_2024_07_10_1245161_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1245161_000_docked.sdf,,exp_25
mol_2024_07_10_1247423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1247423_000_docked.sdf,,exp_25
mol_2024_07_10_1209400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1209400_000_docked.sdf,,exp_25
mol_2024_07_10_1151443_000_0,Mpro-protein,-4.930437,,,exp_25
mol_2024_07_10_1151443_000_0,Mpro-protein,-5.072215,,,exp_25
mol_2024_07_10_1202471_000_0,Mpro-protein,-5.372845,,,exp_25
mol_2024_07_10_1202471_000_0,Mpro-protein,-5.341231,,,exp_25
mol_2024_07_10_1243583_000_0,Mpro-protein,-4.161301,,,exp_25
mol_2024_07_10_1243583_000_0,Mpro-protein,-3.962632,,,exp_25
mol_2024_07_10_1209581_000_0,Mpro-protein,-4.543832,,,exp_25
mol_2024_07_10_1209581_000_0,Mpro-protein,-4.462238,,,exp_25
mol_2024_07_10_1154521_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1154521_000_docked.sdf,,exp_25
mol_2024_07_10_1213020_000_0,Mpro-protein,-4.589775,,,exp_25
mol_2024_07_10_1213020_000_0,Mpro-protein,-4.771232,,,exp_25
mol_2024_07_10_1207130_000_0,Mpro-protein,-5.731196,,,exp_25
mol_2024_07_10_1207130_000_0,Mpro-protein,-5.674589,,,exp_25
mol_2024_07_10_1204583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1204583_000_docked.sdf,,exp_25
mol_2024_07_10_1234241_000_0,Mpro-protein,-5.179137,,,exp_25
mol_2024_07_10_1234241_000_0,Mpro-protein,-5.152988,,,exp_25
mol_2024_07_10_1225013_000_0,Mpro-protein,-5.944324,,,exp_25
mol_2024_07_10_1225013_000_0,Mpro-protein,-5.256817,,,exp_25
mol_2024_07_10_1203073_000_0,Mpro-protein,-4.602835,,,exp_25
mol_2024_07_10_1203073_000_0,Mpro-protein,-4.646514,,,exp_25
mol_2024_07_10_1246091_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1246091_000_docked.sdf,,exp_25
mol_2024_07_10_1241522_000_0,Mpro-protein,-4.850867,,,exp_25
mol_2024_07_10_1241522_000_0,Mpro-protein,-4.865194,,,exp_25
mol_2024_07_10_1205330_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1205330_000_docked.sdf,,exp_25
mol_2024_07_10_1231433_000_0,Mpro-protein,-4.034075,,,exp_25
mol_2024_07_10_1231433_000_0,Mpro-protein,-3.885844,,,exp_25
mol_2024_07_10_1245430_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1245430_000_docked.sdf,,exp_25
mol_2024_07_10_1216181_000_0,Mpro-protein,-5.182109,,,exp_25
mol_2024_07_10_1216181_000_0,Mpro-protein,-5.195195,,,exp_25
mol_2024_07_10_1241280_000_0,Mpro-protein,-5.108137,,,exp_25
mol_2024_07_10_1241280_000_0,Mpro-protein,-4.966175,,,exp_25
mol_2024_07_10_1236223_000_0,Mpro-protein,-4.23107,,,exp_25
mol_2024_07_10_1236223_000_0,Mpro-protein,-4.263317,,,exp_25
mol_2024_07_10_1233343_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1233343_000_docked.sdf,,exp_25
mol_2024_07_10_1240380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1240380_000_docked.sdf,,exp_25
mol_2024_07_10_1200330_000_0,Mpro-protein,-5.019403,,,exp_25
mol_2024_07_10_1200330_000_0,Mpro-protein,-4.933339,,,exp_25
mol_2024_07_10_1225320_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_25
mol_2024_07_10_1250363_000_0,Mpro-protein,-4.839841,,,exp_25
mol_2024_07_10_1250363_000_0,Mpro-protein,-5.013135,,,exp_25
mol_2024_07_10_1218540_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1218540_000_docked.sdf,,exp_25
mol_2024_07_10_1222381_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1222381_000_docked.sdf,,exp_25
mol_2024_07_10_1223000_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1223000_000_docked.sdf,,exp_25
mol_2024_07_10_1150352_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1150352_000_docked.sdf,,exp_25
mol_2024_07_10_1207523_000_0,Mpro-protein,-4.868769,,,exp_25
mol_2024_07_10_1207523_000_0,Mpro-protein,-4.868771,,,exp_25
mol_2024_07_10_1159131_000_0,Mpro-protein,-5.478913,,,exp_25
mol_2024_07_10_1159131_000_0,Mpro-protein,-5.387357,,,exp_25
