Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_09_1744183_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1744183_000_docked.sdf,,exp_21
mol_2024_07_09_1730371_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1730371_000_docked.sdf,,exp_21
mol_2024_07_09_1738062_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1738062_000_docked.sdf,,exp_21
mol_2024_07_09_1746130_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1746130_000_docked.sdf,,exp_21
mol_2024_07_09_1731543_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1731543_000_docked.sdf,,exp_21
mol_2024_07_09_1739270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1739270_000_docked.sdf,,exp_21
mol_2024_07_09_1735532_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1735532_000_docked.sdf,,exp_21
mol_2024_07_09_1746253_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1746253_000_docked.sdf,,exp_21
mol_2024_07_09_1733392_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1733392_000_docked.sdf,,exp_21
mol_2024_07_09_1733341_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1733341_000_docked.sdf,,exp_21
mol_2024_07_09_1736493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1736493_000_docked.sdf,,exp_21
mol_2024_07_09_1734321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1734321_000_docked.sdf,,exp_21
mol_2024_07_09_1731500_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1731500_000_docked.sdf,,exp_21
mol_2024_07_09_1744171_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1744171_000_docked.sdf,,exp_21
mol_2024_07_09_1737490_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1737490_000_docked.sdf,,exp_21
mol_2024_07_09_1733330_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1733330_000_docked.sdf,,exp_21
mol_2024_07_09_1726033_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1726033_000_docked.sdf,,exp_21
mol_2024_07_09_1733503_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1733503_000_docked.sdf,,exp_21
mol_2024_07_09_1725063_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1725063_000_docked.sdf,,exp_21
mol_2024_07_09_1740190_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1740190_000_docked.sdf,,exp_21
mol_2024_07_09_1722511_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1722511_000_docked.sdf,,exp_21
mol_2024_07_09_1734260_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1734260_000_docked.sdf,,exp_21
mol_2024_07_09_1723210_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1723210_000_docked.sdf,,exp_21
mol_2024_07_09_1727593_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1727593_000_docked.sdf,,exp_21
mol_2024_07_09_1735493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1735493_000_docked.sdf,,exp_21
mol_2024_07_09_1745210_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1745210_000_docked.sdf,,exp_21
mol_2024_07_09_1732341_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1732341_000_docked.sdf,,exp_21
mol_2024_07_09_1734503_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1734503_000_docked.sdf,,exp_21
mol_2024_07_09_1721001_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1721001_000_docked.sdf,,exp_21
mol_2024_07_09_1742500_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1742500_000_docked.sdf,,exp_21
mol_2024_07_09_1747091_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1747091_000_docked.sdf,,exp_21
mol_2024_07_09_1739251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1739251_000_docked.sdf,,exp_21
mol_2024_07_09_1724282_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1724282_000_docked.sdf,,exp_21
mol_2024_07_09_1741231_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1741231_000_docked.sdf,,exp_21
mol_2024_07_09_1731000_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1731000_000_docked.sdf,,exp_21
mol_2024_07_09_1742211_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1742211_000_docked.sdf,,exp_21
mol_2024_07_09_1738553_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1738553_000_docked.sdf,,exp_21
mol_2024_07_09_1736291_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1736291_000_docked.sdf,,exp_21
mol_2024_07_09_1737483_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1737483_000_docked.sdf,,exp_21
mol_2024_07_09_1728401_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1728401_000_docked.sdf,,exp_21
mol_2024_07_09_1723491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1723491_000_docked.sdf,,exp_21
mol_2024_07_09_1720122_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1720122_000_docked.sdf,,exp_21
mol_2024_07_09_1745151_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1745151_000_docked.sdf,,exp_21
mol_2024_07_09_1726431_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1726431_000_docked.sdf,,exp_21
mol_2024_07_09_1729170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1729170_000_docked.sdf,,exp_21
mol_2024_07_09_1724130_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1724130_000_docked.sdf,,exp_21
mol_2024_07_09_1738390_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1738390_000_docked.sdf,,exp_21
mol_2024_07_09_1721400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1721400_000_docked.sdf,,exp_21
mol_2024_07_09_1720071_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1720071_000_docked.sdf,,exp_21
mol_2024_07_09_1742083_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1742083_000_docked.sdf,,exp_21
mol_2024_07_09_1744462_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1744462_000_docked.sdf,,exp_21
mol_2024_07_09_1731242_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1731242_000_docked.sdf,,exp_21
mol_2024_07_09_1736570_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1736570_000_docked.sdf,,exp_21
mol_2024_07_09_1730543_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1730543_000_docked.sdf,,exp_21
mol_2024_07_09_1727350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1727350_000_docked.sdf,,exp_21
mol_2024_07_09_1722143_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1722143_000_docked.sdf,,exp_21
mol_2024_07_09_1742000_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1742000_000_docked.sdf,,exp_21
mol_2024_07_09_1726583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1726583_000_docked.sdf,,exp_21
mol_2024_07_09_1722280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1722280_000_docked.sdf,,exp_21
mol_2024_07_09_1735160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1735160_000_docked.sdf,,exp_21
mol_2024_07_09_1728240_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1728240_000_docked.sdf,,exp_21
mol_2024_07_09_1727411_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1727411_000_docked.sdf,,exp_21
mol_2024_07_09_1726450_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1726450_000_docked.sdf,,exp_21
mol_2024_07_09_1741090_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1741090_000_docked.sdf,,exp_21
mol_2024_07_09_1732533_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1732533_000_docked.sdf,,exp_21
mol_2024_07_09_1735301_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1735301_000_docked.sdf,,exp_21
mol_2024_07_09_1719590_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1719590_000_docked.sdf,,exp_21
