ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1040070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1040070_000_docked.sdf,exp_23
mol_2024_07_10_0943193_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0943193_000_docked.sdf,exp_23
mol_2024_07_10_0948430_000_0,Mpro-protein,-5.721581,,exp_23
mol_2024_07_10_0948430_000_0,Mpro-protein,-5.691289,,exp_23
mol_2024_07_10_1014072_000_0,Mpro-protein,-5.588002,,exp_23
mol_2024_07_10_1014072_000_0,Mpro-protein,-5.659992,,exp_23
mol_2024_07_10_1015471_000_0,Mpro-protein,-6.8039,,exp_23
mol_2024_07_10_1015471_000_0,Mpro-protein,-6.8039,,exp_23
mol_2024_07_10_1041490_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1041490_000_docked.sdf,exp_23
mol_2024_07_10_1000580_000_0,Mpro-protein,-5.726477,,exp_23
mol_2024_07_10_1000580_000_0,Mpro-protein,-5.770177,,exp_23
mol_2024_07_10_1017351_000_0,Mpro-protein,-5.562524,,exp_23
mol_2024_07_10_1017351_000_0,Mpro-protein,-5.510678,,exp_23
mol_2024_07_10_1019522_000_0,Mpro-protein,-5.685167,,exp_23
mol_2024_07_10_1019522_000_0,Mpro-protein,-5.592652,,exp_23
mol_2024_07_10_1016411_000_0,Mpro-protein,-7.792219,,exp_23
mol_2024_07_10_1016411_000_0,Mpro-protein,-7.646877,,exp_23
mol_2024_07_10_1027473_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1027473_000_docked.sdf,exp_23
mol_2024_07_10_1000551_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1000551_000_docked.sdf,exp_23
mol_2024_07_10_1016493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1016493_000_docked.sdf,exp_23
mol_2024_07_10_0940523_000_0,Mpro-protein,-5.7249,,exp_23
mol_2024_07_10_0940523_000_0,Mpro-protein,-5.599998,,exp_23
mol_2024_07_10_1014150_000_0,Mpro-protein,-6.5096,,exp_23
mol_2024_07_10_1014150_000_0,Mpro-protein,-6.428562,,exp_23
mol_2024_07_10_1025331_000_0,Mpro-protein,-6.24865,,exp_23
mol_2024_07_10_1025331_000_0,Mpro-protein,-6.834392,,exp_23
mol_2024_07_10_0955120_000_0,Mpro-protein,-6.400857,,exp_23
mol_2024_07_10_0955120_000_0,Mpro-protein,-6.361122,,exp_23
mol_2024_07_10_1015570_000_0,Mpro-protein,-5.574885,,exp_23
mol_2024_07_10_1015570_000_0,Mpro-protein,-5.482023,,exp_23
mol_2024_07_10_1037072_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1037072_000_docked.sdf,exp_23
mol_2024_07_10_1007303_000_0,Mpro-protein,-5.354886,,exp_23
mol_2024_07_10_1007303_000_0,Mpro-protein,-5.064353,,exp_23
mol_2024_07_10_1013071_000_0,Mpro-protein,-5.496265,,exp_23
mol_2024_07_10_1013071_000_0,Mpro-protein,-5.574899,,exp_23
mol_2024_07_10_1004473_000_0,Mpro-protein,-7.184296,,exp_23
mol_2024_07_10_1004473_000_0,Mpro-protein,-7.189491,,exp_23
mol_2024_07_10_1027332_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1027332_000_docked.sdf,exp_23
mol_2024_07_10_1032380_000_0,Mpro-protein,-6.174064,,exp_23
mol_2024_07_10_1032380_000_0,Mpro-protein,-5.885846,,exp_23
mol_2024_07_10_0956152_000_0,Mpro-protein,-6.431949,,exp_23
mol_2024_07_10_0956152_000_0,Mpro-protein,-6.526967,,exp_23
mol_2024_07_10_0954581_000_0,Mpro-protein,-6.436993,,exp_23
mol_2024_07_10_0954581_000_0,Mpro-protein,-6.244747,,exp_23
mol_2024_07_10_1030531_000_0,Mpro-protein,-6.34762,,exp_23
mol_2024_07_10_1030531_000_0,Mpro-protein,-6.347616,,exp_23
mol_2024_07_10_1032401_000_0,Mpro-protein,-5.850354,,exp_23
mol_2024_07_10_1032401_000_0,Mpro-protein,-5.521671,,exp_23
mol_2024_07_10_1011211_000_0,Mpro-protein,-7.062237,,exp_23
mol_2024_07_10_1011211_000_0,Mpro-protein,-7.130061,,exp_23
mol_2024_07_10_1017443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1017443_000_docked.sdf,exp_23
mol_2024_07_10_1002390_000_0,Mpro-protein,-5.991445,,exp_23
mol_2024_07_10_1002390_000_0,Mpro-protein,-6.144903,,exp_23
mol_2024_07_10_0943100_000_0,Mpro-protein,-6.695663,,exp_23
mol_2024_07_10_0943100_000_0,Mpro-protein,-6.695657,,exp_23
mol_2024_07_10_0942230_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0942230_000_docked.sdf,exp_23
mol_2024_07_10_0959192_000_0,Mpro-protein,-8.825577,,exp_23
mol_2024_07_10_0959192_000_0,Mpro-protein,-8.752661,,exp_23
mol_2024_07_10_0954542_000_0,Mpro-protein,-6.589427,,exp_23
mol_2024_07_10_0954542_000_0,Mpro-protein,-6.433047,,exp_23
mol_2024_07_10_1028250_000_0,Mpro-protein,-6.04778,,exp_23
mol_2024_07_10_1028250_000_0,Mpro-protein,-6.12223,,exp_23
mol_2024_07_10_0951560_000_0,Mpro-protein,-6.60832,,exp_23
mol_2024_07_10_0951560_000_0,Mpro-protein,-6.995443,,exp_23
mol_2024_07_10_0954230_000_0,Mpro-protein,-5.338839,,exp_23
mol_2024_07_10_0954230_000_0,Mpro-protein,-5.534821,,exp_23
mol_2024_07_10_1005090_000_0,Mpro-protein,-5.356561,,exp_23
mol_2024_07_10_1005090_000_0,Mpro-protein,-5.704258,,exp_23
mol_2024_07_10_1039190_000_0,Mpro-protein,-6.261794,,exp_23
mol_2024_07_10_1039190_000_0,Mpro-protein,-5.864469,,exp_23
mol_2024_07_10_1023133_000_0,Mpro-protein,-6.535592,,exp_23
mol_2024_07_10_1023133_000_0,Mpro-protein,-6.372994,,exp_23
mol_2024_07_10_0958300_000_0,Mpro-protein,-6.459608,,exp_23
mol_2024_07_10_0958300_000_0,Mpro-protein,-6.221949,,exp_23
mol_2024_07_10_1007380_000_0,Mpro-protein,-5.507755,,exp_23
mol_2024_07_10_1007380_000_0,Mpro-protein,-5.3095,,exp_23
mol_2024_07_10_1023320_000_0,Mpro-protein,-6.817809,,exp_23
mol_2024_07_10_1023320_000_0,Mpro-protein,-6.978052,,exp_23
mol_2024_07_10_0954533_000_0,Mpro-protein,-5.686159,,exp_23
mol_2024_07_10_0954533_000_0,Mpro-protein,-5.75561,,exp_23
mol_2024_07_10_1024083_000_0,Mpro-protein,-6.473669,,exp_23
mol_2024_07_10_1024083_000_0,Mpro-protein,-6.42641,,exp_23
mol_2024_07_10_0956510_000_0,Mpro-protein,-7.156668,,exp_23
mol_2024_07_10_0956510_000_0,Mpro-protein,-7.156668,,exp_23
mol_2024_07_10_1012350_000_0,Mpro-protein,-5.429876,,exp_23
mol_2024_07_10_1012350_000_0,Mpro-protein,-5.378492,,exp_23
mol_2024_07_10_1016022_000_0,Mpro-protein,-5.253795,,exp_23
mol_2024_07_10_1016022_000_0,Mpro-protein,-5.396977,,exp_23
mol_2024_07_10_0950193_000_0,Mpro-protein,-5.045721,,exp_23
mol_2024_07_10_0950193_000_0,Mpro-protein,-4.875889,,exp_23
mol_2024_07_10_0946453_000_0,Mpro-protein,-6.411265,,exp_23
mol_2024_07_10_0946453_000_0,Mpro-protein,-6.411259,,exp_23
mol_2024_07_10_1029383_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1029383_000_docked.sdf,exp_23
mol_2024_07_10_0941393_000_0,Mpro-protein,-7.243062,,exp_23
mol_2024_07_10_0941393_000_0,Mpro-protein,-7.178154,,exp_23
mol_2024_07_10_1024391_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1024391_000_docked.sdf,exp_23
mol_2024_07_10_1020130_000_0,Mpro-protein,-5.689629,,exp_23
mol_2024_07_10_1020130_000_0,Mpro-protein,-5.733319,,exp_23
mol_2024_07_10_0948131_000_0,Mpro-protein,-5.534709,,exp_23
mol_2024_07_10_0948131_000_0,Mpro-protein,-5.643338,,exp_23
mol_2024_07_10_1034271_000_0,Mpro-protein,-7.443518,,exp_23
mol_2024_07_10_1034271_000_0,Mpro-protein,-7.505646,,exp_23
mol_2024_07_10_0944511_000_0,Mpro-protein,-6.438747,,exp_23
mol_2024_07_10_0944511_000_0,Mpro-protein,-6.508332,,exp_23
mol_2024_07_10_1022001_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1022001_000_docked.sdf,exp_23
mol_2024_07_10_1014011_000_0,Mpro-protein,-6.378745,,exp_23
mol_2024_07_10_1014011_000_0,Mpro-protein,-6.408546,,exp_23
mol_2024_07_10_0942293_000_0,Mpro-protein,-6.19692,,exp_23
mol_2024_07_10_0942293_000_0,Mpro-protein,-6.204575,,exp_23
mol_2024_07_10_1003291_000_0,Mpro-protein,-5.754694,,exp_23
mol_2024_07_10_1003291_000_0,Mpro-protein,-5.712531,,exp_23
mol_2024_07_10_1031192_000_0,Mpro-protein,-7.004111,,exp_23
mol_2024_07_10_1031192_000_0,Mpro-protein,-7.004113,,exp_23
mol_2024_07_10_1024200_000_0,Mpro-protein,-5.204371,,exp_23
mol_2024_07_10_1024200_000_0,Mpro-protein,-5.28034,,exp_23
mol_2024_07_10_1035201_000_0,Mpro-protein,-4.645011,,exp_23
mol_2024_07_10_1035201_000_0,Mpro-protein,-4.711939,,exp_23
mol_2024_07_10_1025090_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1025090_000_docked.sdf,exp_23
mol_2024_07_10_1041343_000_0,Mpro-protein,-7.161955,,exp_23
mol_2024_07_10_1041343_000_0,Mpro-protein,-7.113427,,exp_23
mol_2024_07_10_1004200_000_0,Mpro-protein,-5.995642,,exp_23
mol_2024_07_10_1004200_000_0,Mpro-protein,-6.004756,,exp_23
mol_2024_07_10_1025043_000_0,Mpro-protein,-7.395583,,exp_23
mol_2024_07_10_1025043_000_0,Mpro-protein,-7.199397,,exp_23
mol_2024_07_10_0949253_000_0,Mpro-protein,-4.762919,,exp_23
mol_2024_07_10_0949253_000_0,Mpro-protein,-4.741713,,exp_23
mol_2024_07_10_1037071_000_0,Mpro-protein,-5.665829,,exp_23
mol_2024_07_10_1037071_000_0,Mpro-protein,-5.665829,,exp_23
mol_2024_07_10_0957410_000_0,Mpro-protein,-5.815897,,exp_23
mol_2024_07_10_0957410_000_0,Mpro-protein,-5.707229,,exp_23
mol_2024_07_10_0944022_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0944022_000_docked.sdf,exp_23
mol_2024_07_10_0945553_000_0,Mpro-protein,-6.001783,,exp_23
mol_2024_07_10_0945553_000_0,Mpro-protein,-6.001783,,exp_23
mol_2024_07_10_1012112_000_0,Mpro-protein,-7.134623,,exp_23
mol_2024_07_10_1012112_000_0,Mpro-protein,-7.222563,,exp_23
mol_2024_07_10_1030060_000_0,Mpro-protein,-7.129622,,exp_23
mol_2024_07_10_1030060_000_0,Mpro-protein,-7.129622,,exp_23
mol_2024_07_10_1010222_000_0,Mpro-protein,-6.350775,,exp_23
mol_2024_07_10_1010222_000_0,Mpro-protein,-6.158429,,exp_23
mol_2024_07_10_0942242_000_0,Mpro-protein,-7.082175,,exp_23
mol_2024_07_10_0942242_000_0,Mpro-protein,-7.223934,,exp_23
mol_2024_07_10_0951022_000_0,Mpro-protein,-6.733987,,exp_23
mol_2024_07_10_0951022_000_0,Mpro-protein,-6.733989,,exp_23
mol_2024_07_10_1026251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1026251_000_docked.sdf,exp_23
mol_2024_07_10_0952460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0952460_000_docked.sdf,exp_23
mol_2024_07_10_1014541_000_0,Mpro-protein,-6.960943,,exp_23
mol_2024_07_10_1014541_000_0,Mpro-protein,-6.960937,,exp_23
mol_2024_07_10_0953350_000_0,Mpro-protein,-4.931542,,exp_23
mol_2024_07_10_0953350_000_0,Mpro-protein,-4.94054,,exp_23
mol_2024_07_10_1017380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1017380_000_docked.sdf,exp_23
mol_2024_07_10_1009170_000_0,Mpro-protein,-5.010564,,exp_23
mol_2024_07_10_1009170_000_0,Mpro-protein,-5.130188,,exp_23
mol_2024_07_10_1000213_000_0,Mpro-protein,-6.404528,,exp_23
mol_2024_07_10_1000213_000_0,Mpro-protein,-6.404532,,exp_23
mol_2024_07_10_0947352_000_0,Mpro-protein,-6.88585,,exp_23
mol_2024_07_10_0947352_000_0,Mpro-protein,-6.897173,,exp_23
mol_2024_07_10_0956443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0956443_000_docked.sdf,exp_23
mol_2024_07_10_1004211_000_0,Mpro-protein,-7.262565,,exp_23
mol_2024_07_10_1004211_000_0,Mpro-protein,-7.154487,,exp_23
mol_2024_07_10_0945033_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0945033_000_docked.sdf,exp_23
mol_2024_07_10_1008270_000_0,Mpro-protein,-6.477168,,exp_23
mol_2024_07_10_1008270_000_0,Mpro-protein,-6.199751,,exp_23
mol_2024_07_10_1038270_000_0,Mpro-protein,-6.245529,,exp_23
mol_2024_07_10_1038270_000_0,Mpro-protein,-6.15664,,exp_23
mol_2024_07_10_1038541_000_0,Mpro-protein,-6.561626,,exp_23
mol_2024_07_10_1038541_000_0,Mpro-protein,-6.119208,,exp_23
mol_2024_07_10_1039022_000_0,Mpro-protein,-6.162416,,exp_23
mol_2024_07_10_1039022_000_0,Mpro-protein,-6.162415,,exp_23
mol_2024_07_10_1000080_000_0,Mpro-protein,-6.58392,,exp_23
mol_2024_07_10_1000080_000_0,Mpro-protein,-6.558827,,exp_23
mol_2024_07_10_0946311_000_0,Mpro-protein,-4.295022,,exp_23
mol_2024_07_10_0946311_000_0,Mpro-protein,-4.410357,,exp_23
mol_2024_07_10_1034190_000_0,Mpro-protein,-6.769477,,exp_23
mol_2024_07_10_1034190_000_0,Mpro-protein,-6.860771,,exp_23
mol_2024_07_10_0949041_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0949041_000_docked.sdf,exp_23
mol_2024_07_10_1002381_000_0,Mpro-protein,-6.052583,,exp_23
mol_2024_07_10_1002381_000_0,Mpro-protein,-6.052582,,exp_23
mol_2024_07_10_1032253_000_0,Mpro-protein,-6.73191,,exp_23
mol_2024_07_10_1032253_000_0,Mpro-protein,-6.78046,,exp_23
mol_2024_07_10_1035080_000_0,Mpro-protein,-6.240142,,exp_23
mol_2024_07_10_1035080_000_0,Mpro-protein,-6.833637,,exp_23
mol_2024_07_10_1022531_000_0,Mpro-protein,-5.904977,,exp_23
mol_2024_07_10_1022531_000_0,Mpro-protein,-5.579842,,exp_23
mol_2024_07_10_1001163_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1001163_000_docked.sdf,exp_23
mol_2024_07_10_0945320_000_0,Mpro-protein,-7.23877,,exp_23
mol_2024_07_10_0945320_000_0,Mpro-protein,-7.220884,,exp_23
mol_2024_07_10_0948323_000_0,Mpro-protein,-5.464041,,exp_23
mol_2024_07_10_0948323_000_0,Mpro-protein,-5.485669,,exp_23
mol_2024_07_10_1006252_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1006252_000_docked.sdf,exp_23
mol_2024_07_10_1030001_000_0,Mpro-protein,-5.938941,,exp_23
mol_2024_07_10_1030001_000_0,Mpro-protein,-6.021179,,exp_23
mol_2024_07_10_0941361_000_0,Mpro-protein,-6.402967,,exp_23
mol_2024_07_10_0941361_000_0,Mpro-protein,-6.734214,,exp_23
mol_2024_07_10_0956401_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0956401_000_docked.sdf,exp_23
mol_2024_07_10_1010291_000_0,Mpro-protein,-7.597214,,exp_23
mol_2024_07_10_1010291_000_0,Mpro-protein,-7.648633,,exp_23
mol_2024_07_10_0945401_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0945401_000_docked.sdf,exp_23
mol_2024_07_10_1004382_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1004382_000_docked.sdf,exp_23
mol_2024_07_10_0953181_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0953181_000_docked.sdf,exp_23
mol_2024_07_10_1036083_000_0,Mpro-protein,-5.131476,,exp_23
mol_2024_07_10_1036083_000_0,Mpro-protein,-4.982971,,exp_23
mol_2024_07_10_1040592_000_0,Mpro-protein,-6.387233,,exp_23
mol_2024_07_10_1040592_000_0,Mpro-protein,-6.354357,,exp_23
mol_2024_07_10_1037013_000_0,Mpro-protein,-6.945859,,exp_23
mol_2024_07_10_1037013_000_0,Mpro-protein,-5.868685,,exp_23
mol_2024_07_10_0949561_000_0,Mpro-protein,-6.067572,,exp_23
mol_2024_07_10_0949561_000_0,Mpro-protein,-6.211693,,exp_23
mol_2024_07_10_0941362_000_0,Mpro-protein,-4.741098,,exp_23
mol_2024_07_10_0941362_000_0,Mpro-protein,-4.903834,,exp_23
mol_2024_07_10_1025583_000_0,Mpro-protein,-5.582007,,exp_23
mol_2024_07_10_1025583_000_0,Mpro-protein,-5.789418,,exp_23
mol_2024_07_10_1027181_000_0,Mpro-protein,-5.0389,,exp_23
mol_2024_07_10_1027181_000_0,Mpro-protein,-5.224463,,exp_23
mol_2024_07_10_0958241_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0958241_000_docked.sdf,exp_23
mol_2024_07_10_1022203_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1022203_000_docked.sdf,exp_23
mol_2024_07_10_0944113_000_0,Mpro-protein,-6.649498,,exp_23
mol_2024_07_10_0944113_000_0,Mpro-protein,-6.453415,,exp_23
mol_2024_07_10_0951361_000_0,Mpro-protein,-4.962025,,exp_23
mol_2024_07_10_0951361_000_0,Mpro-protein,-4.785098,,exp_23
mol_2024_07_10_1019363_000_0,Mpro-protein,-7.628806,,exp_23
mol_2024_07_10_1019363_000_0,Mpro-protein,-7.506124,,exp_23
mol_2024_07_10_1021263_000_0,Mpro-protein,-6.805692,,exp_23
mol_2024_07_10_1021263_000_0,Mpro-protein,-6.850385,,exp_23
mol_2024_07_10_1020313_000_0,Mpro-protein,-5.340967,,exp_23
mol_2024_07_10_1020313_000_0,Mpro-protein,-5.340964,,exp_23
mol_2024_07_10_1030580_000_0,Mpro-protein,-5.673884,,exp_23
mol_2024_07_10_1030580_000_0,Mpro-protein,-5.532386,,exp_23
mol_2024_07_10_1035560_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1035560_000_docked.sdf,exp_23
mol_2024_07_10_0940502_000_0,Mpro-protein,-7.216652,,exp_23
mol_2024_07_10_0940502_000_0,Mpro-protein,-7.408743,,exp_23
mol_2024_07_10_1029160_000_0,Mpro-protein,-5.556816,,exp_23
mol_2024_07_10_1029160_000_0,Mpro-protein,-5.66385,,exp_23
mol_2024_07_10_1026533_000_0,Mpro-protein,-7.116474,,exp_23
mol_2024_07_10_1026533_000_0,Mpro-protein,-7.180799,,exp_23
mol_2024_07_10_1008263_000_0,Mpro-protein,-5.737682,,exp_23
mol_2024_07_10_1008263_000_0,Mpro-protein,-5.71469,,exp_23
mol_2024_07_10_0952083_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0952083_000_docked.sdf,exp_23
mol_2024_07_10_1006581_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1006581_000_docked.sdf,exp_23
mol_2024_07_10_1011460_000_0,Mpro-protein,-5.247494,,exp_23
mol_2024_07_10_1011460_000_0,Mpro-protein,-5.216429,,exp_23
mol_2024_07_10_1038513_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1038513_000_docked.sdf,exp_23
mol_2024_07_10_1021482_000_0,Mpro-protein,-7.293894,,exp_23
mol_2024_07_10_1021482_000_0,Mpro-protein,-7.104418,,exp_23
mol_2024_07_10_0940491_000_0,Mpro-protein,-5.254797,,exp_23
mol_2024_07_10_0940491_000_0,Mpro-protein,-5.172789,,exp_23
mol_2024_07_10_1008232_000_0,Mpro-protein,-5.223101,,exp_23
mol_2024_07_10_1008232_000_0,Mpro-protein,-5.134452,,exp_23
mol_2024_07_10_1017582_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1017582_000_docked.sdf,exp_23
mol_2024_07_10_1007501_000_0,Mpro-protein,-6.156841,,exp_23
mol_2024_07_10_1007501_000_0,Mpro-protein,-6.316656,,exp_23
mol_2024_07_10_0951133_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0951133_000_docked.sdf,exp_23
mol_2024_07_10_0956010_000_0,Mpro-protein,-4.992755,,exp_23
mol_2024_07_10_0956010_000_0,Mpro-protein,-4.945994,,exp_23
mol_2024_07_10_1012073_000_0,Mpro-protein,-7.803348,,exp_23
mol_2024_07_10_1012073_000_0,Mpro-protein,-7.719543,,exp_23
mol_2024_07_10_1037583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1037583_000_docked.sdf,exp_23
mol_2024_07_10_1029242_000_0,Mpro-protein,-5.861287,,exp_23
mol_2024_07_10_1029242_000_0,Mpro-protein,-6.047673,,exp_23
mol_2024_07_10_1039453_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1039453_000_docked.sdf,exp_23
mol_2024_07_10_0952152_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_0952152_000_docked.sdf,exp_23
mol_2024_07_10_1035123_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1035123_000_docked.sdf,exp_23
mol_2024_07_10_1005413_000_0,Mpro-protein,-7.270648,,exp_23
