ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1518163_000_0,Mpro-protein,-5.073639,,exp_17
mol_2024_07_09_1532241_000_0,Mpro-protein,-6.51568,,exp_17
mol_2024_07_09_1532241_000_0,Mpro-protein,-6.456708,,exp_17
mol_2024_07_09_1511513_000_0,Mpro-protein,-5.427213,,exp_17
mol_2024_07_09_1511513_000_0,Mpro-protein,-5.26949,,exp_17
mol_2024_07_09_1528523_000_0,Mpro-protein,-5.155249,,exp_17
mol_2024_07_09_1528523_000_0,Mpro-protein,-5.180016,,exp_17
mol_2024_07_09_1520073_000_0,Mpro-protein,-4.903838,,exp_17
mol_2024_07_09_1520073_000_0,Mpro-protein,-4.919065,,exp_17
mol_2024_07_09_1510030_000_0,Mpro-protein,-5.35264,,exp_17
mol_2024_07_09_1510030_000_0,Mpro-protein,-5.278485,,exp_17
mol_2024_07_09_1524313_000_0,Mpro-protein,-6.290205,,exp_17
mol_2024_07_09_1524313_000_0,Mpro-protein,-6.354463,,exp_17
mol_2024_07_09_1521470_000_0,Mpro-protein,-6.652622,,exp_17
mol_2024_07_09_1521470_000_0,Mpro-protein,-6.760339,,exp_17
mol_2024_07_09_1520050_000_0,Mpro-protein,-4.903937,,exp_17
mol_2024_07_09_1520050_000_0,Mpro-protein,-4.959306,,exp_17
mol_2024_07_09_1535493_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1535493_000_docked.sdf,exp_17
mol_2024_07_09_1510071_000_0,Mpro-protein,-4.724314,,exp_17
mol_2024_07_09_1510071_000_0,Mpro-protein,-4.943914,,exp_17
mol_2024_07_09_1522561_000_0,Mpro-protein,-5.355566,,exp_17
mol_2024_07_09_1522561_000_0,Mpro-protein,-5.365504,,exp_17
mol_2024_07_09_1526470_000_0,Mpro-protein,-5.06947,,exp_17
mol_2024_07_09_1526470_000_0,Mpro-protein,-4.936392,,exp_17
mol_2024_07_09_1518181_000_0,Mpro-protein,-5.387353,,exp_17
mol_2024_07_09_1518181_000_0,Mpro-protein,-5.38247,,exp_17
mol_2024_07_09_1532193_000_0,Mpro-protein,-6.221605,,exp_17
mol_2024_07_09_1532193_000_0,Mpro-protein,-6.221602,,exp_17
mol_2024_07_09_1532472_000_0,Mpro-protein,-5.603853,,exp_17
mol_2024_07_09_1532472_000_0,Mpro-protein,-5.736114,,exp_17
mol_2024_07_09_1514452_000_0,Mpro-protein,-4.542055,,exp_17
mol_2024_07_09_1514452_000_0,Mpro-protein,-4.608971,,exp_17
mol_2024_07_09_1517163_000_0,Mpro-protein,-5.077353,,exp_17
mol_2024_07_09_1517163_000_0,Mpro-protein,-5.277976,,exp_17
mol_2024_07_09_1521573_000_0,Mpro-protein,-4.696005,,exp_17
mol_2024_07_09_1521573_000_0,Mpro-protein,-4.781611,,exp_17
mol_2024_07_09_1516460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1516460_000_docked.sdf,exp_17
mol_2024_07_09_1534583_000_0,Mpro-protein,-4.856549,,exp_17
mol_2024_07_09_1534583_000_0,Mpro-protein,-4.857221,,exp_17
mol_2024_07_09_1529160_000_0,Mpro-protein,-5.37889,,exp_17
mol_2024_07_09_1529160_000_0,Mpro-protein,-5.378891,,exp_17
mol_2024_07_09_1534190_000_0,Mpro-protein,-5.144481,,exp_17
mol_2024_07_09_1534190_000_0,Mpro-protein,-5.181062,,exp_17
mol_2024_07_09_1529433_000_0,Mpro-protein,-5.504179,,exp_17
mol_2024_07_09_1529433_000_0,Mpro-protein,-5.540806,,exp_17
mol_2024_07_09_1530353_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,exp_17
mol_2024_07_09_1527593_000_0,Mpro-protein,-4.569081,,exp_17
mol_2024_07_09_1527593_000_0,Mpro-protein,-4.377782,,exp_17
mol_2024_07_09_1512443_000_0,Mpro-protein,-5.545045,,exp_17
mol_2024_07_09_1512443_000_0,Mpro-protein,-5.541612,,exp_17
mol_2024_07_09_1531500_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1531500_000_docked.sdf,exp_17
mol_2024_07_09_1515540_000_0,Mpro-protein,-5.299692,,exp_17
mol_2024_07_09_1515540_000_0,Mpro-protein,-5.69418,,exp_17
mol_2024_07_09_1534063_000_0,Mpro-protein,-6.097022,,exp_17
mol_2024_07_09_1534063_000_0,Mpro-protein,-5.864975,,exp_17
mol_2024_07_09_1514150_000_0,Mpro-protein,-5.889816,,exp_17
mol_2024_07_09_1514150_000_0,Mpro-protein,-5.637266,,exp_17
mol_2024_07_09_1523270_000_0,Mpro-protein,-5.084652,,exp_17
mol_2024_07_09_1523270_000_0,Mpro-protein,-5.202557,,exp_17
mol_2024_07_09_1510322_000_0,Mpro-protein,-6.006682,,exp_17
mol_2024_07_09_1510322_000_0,Mpro-protein,-6.120425,,exp_17
mol_2024_07_09_1540070_000_0,Mpro-protein,-5.38233,,exp_17
mol_2024_07_09_1540070_000_0,Mpro-protein,-5.453718,,exp_17
mol_2024_07_09_1527431_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1527431_000_docked.sdf,exp_17
mol_2024_07_09_1532380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1532380_000_docked.sdf,exp_17
mol_2024_07_09_1528280_000_0,Mpro-protein,-4.545773,,exp_17
mol_2024_07_09_1528280_000_0,Mpro-protein,-4.767241,,exp_17
mol_2024_07_09_1519113_000_0,Mpro-protein,-5.394509,,exp_17
mol_2024_07_09_1519113_000_0,Mpro-protein,-5.359464,,exp_17
mol_2024_07_09_1538182_000_0,Mpro-protein,-4.943339,,exp_17
mol_2024_07_09_1538182_000_0,Mpro-protein,-4.730025,,exp_17
mol_2024_07_09_1530080_000_0,Mpro-protein,-5.799632,,exp_17
mol_2024_07_09_1530080_000_0,Mpro-protein,-5.710176,,exp_17
mol_2024_07_09_1527162_000_0,Mpro-protein,-5.826606,,exp_17
mol_2024_07_09_1527162_000_0,Mpro-protein,-6.07667,,exp_17
mol_2024_07_09_1539351_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,exp_17
mol_2024_07_09_1540083_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1540083_000_docked.sdf,exp_17
mol_2024_07_09_1530061_000_0,Mpro-protein,-4.633602,,exp_17
mol_2024_07_09_1530061_000_0,Mpro-protein,-4.610159,,exp_17
mol_2024_07_09_1511211_000_0,Mpro-protein,-5.101814,,exp_17
mol_2024_07_09_1511211_000_0,Mpro-protein,-5.042521,,exp_17
mol_2024_07_09_1513270_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1513270_000_docked.sdf,exp_17
mol_2024_07_09_1541042_000_0,Mpro-protein,-5.513535,,exp_17
mol_2024_07_09_1541042_000_0,Mpro-protein,-5.505838,,exp_17
mol_2024_07_09_1527370_000_0,Mpro-protein,-5.378653,,exp_17
mol_2024_07_09_1527370_000_0,Mpro-protein,-5.223503,,exp_17
mol_2024_07_09_1524302_000_0,Mpro-protein,-5.392815,,exp_17
mol_2024_07_09_1524302_000_0,Mpro-protein,-5.327419,,exp_17
mol_2024_07_09_1521522_000_0,Mpro-protein,-5.442064,,exp_17
mol_2024_07_09_1521522_000_0,Mpro-protein,-5.541173,,exp_17
mol_2024_07_09_1519292_000_0,Mpro-protein,-5.319248,,exp_17
mol_2024_07_09_1519292_000_0,Mpro-protein,-5.504285,,exp_17
mol_2024_07_09_1541503_000_0,Mpro-protein,-5.532769,,exp_17
mol_2024_07_09_1541503_000_0,Mpro-protein,-5.570807,,exp_17
mol_2024_07_09_1530022_000_0,Mpro-protein,-4.921707,,exp_17
mol_2024_07_09_1530022_000_0,Mpro-protein,-5.048879,,exp_17
mol_2024_07_09_1515571_000_0,Mpro-protein,-5.570308,,exp_17
mol_2024_07_09_1515571_000_0,Mpro-protein,-5.608466,,exp_17
mol_2024_07_09_1517072_000_0,Mpro-protein,-4.52891,,exp_17
mol_2024_07_09_1517072_000_0,Mpro-protein,-4.621621,,exp_17
mol_2024_07_09_1522503_000_0,Mpro-protein,-5.033237,,exp_17
mol_2024_07_09_1522503_000_0,Mpro-protein,-4.804085,,exp_17
mol_2024_07_09_1540570_000_0,Mpro-protein,-5.018153,,exp_17
mol_2024_07_09_1540570_000_0,Mpro-protein,-4.930542,,exp_17
mol_2024_07_09_1522360_000_0,Mpro-protein,-4.458807,,exp_17
mol_2024_07_09_1522360_000_0,Mpro-protein,-4.458808,,exp_17
mol_2024_07_09_1511460_000_0,Mpro-protein,-5.629277,,exp_17
mol_2024_07_09_1511460_000_0,Mpro-protein,-5.818064,,exp_17
mol_2024_07_09_1541470_000_0,Mpro-protein,-5.367538,,exp_17
mol_2024_07_09_1541470_000_0,Mpro-protein,-5.508284,,exp_17
mol_2024_07_09_1515040_000_0,Mpro-protein,-5.083458,,exp_17
mol_2024_07_09_1515040_000_0,Mpro-protein,-5.080645,,exp_17
