Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_10_2002410_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2002410_000_docked.sdf,,exp_35
mol_2024_07_10_1959443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1959443_000_docked.sdf,,exp_35
mol_2024_07_10_1958330_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1958330_000_docked.sdf,,exp_35
mol_2024_07_10_2003031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2003031_000_docked.sdf,,exp_35
mol_2024_07_10_2024093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2024093_000_docked.sdf,,exp_35
mol_2024_07_10_2014061_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2014061_000_docked.sdf,,exp_35
mol_2024_07_10_2007370_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2007370_000_docked.sdf,,exp_35
mol_2024_07_10_2001141_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2001141_000_docked.sdf,,exp_35
mol_2024_07_10_2023211_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2023211_000_docked.sdf,,exp_35
mol_2024_07_10_2003353_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2003353_000_docked.sdf,,exp_35
mol_2024_07_10_2021370_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2021370_000_docked.sdf,,exp_35
mol_2024_07_10_2022251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2022251_000_docked.sdf,,exp_35
mol_2024_07_10_2020113_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2020113_000_docked.sdf,,exp_35
mol_2024_07_10_2000211_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2000211_000_docked.sdf,,exp_35
mol_2024_07_10_2001423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2001423_000_docked.sdf,,exp_35
mol_2024_07_10_2001020_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2001020_000_docked.sdf,,exp_35
mol_2024_07_10_2016521_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2016521_000_docked.sdf,,exp_35
mol_2024_07_10_2008341_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2008341_000_docked.sdf,,exp_35
mol_2024_07_10_2015510_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2015510_000_docked.sdf,,exp_35
mol_2024_07_10_2018123_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2018123_000_docked.sdf,,exp_35
mol_2024_07_10_2018421_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2018421_000_docked.sdf,,exp_35
mol_2024_07_10_2000120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2000120_000_docked.sdf,,exp_35
mol_2024_07_10_2006293_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2006293_000_docked.sdf,,exp_35
mol_2024_07_10_2022280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2022280_000_docked.sdf,,exp_35
mol_2024_07_10_2025083_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2025083_000_docked.sdf,,exp_35
mol_2024_07_10_2020331_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2020331_000_docked.sdf,,exp_35
mol_2024_07_10_2005323_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2005323_000_docked.sdf,,exp_35
mol_2024_07_10_2013173_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2013173_000_docked.sdf,,exp_35
mol_2024_07_10_2015561_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2015561_000_docked.sdf,,exp_35
mol_2024_07_10_2011201_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2011201_000_docked.sdf,,exp_35
mol_2024_07_10_2001282_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_2001282_000_docked.sdf,,exp_35
