ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1056551_000_0,Mpro-protein,-5.006914,,exp_24
mol_2024_07_10_1056551_000_0,Mpro-protein,-4.961566,,exp_24
mol_2024_07_10_1131250_000_0,Mpro-protein,-5.240431,,exp_24
mol_2024_07_10_1131250_000_0,Mpro-protein,-5.308962,,exp_24
mol_2024_07_10_1130350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1130350_000_docked.sdf,exp_24
mol_2024_07_10_1110053_000_0,Mpro-protein,-4.58351,,exp_24
mol_2024_07_10_1110053_000_0,Mpro-protein,-4.629602,,exp_24
mol_2024_07_10_1113450_000_0,Mpro-protein,-5.321403,,exp_24
mol_2024_07_10_1113450_000_0,Mpro-protein,-5.208322,,exp_24
mol_2024_07_10_1138201_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1138201_000_docked.sdf,exp_24
mol_2024_07_10_1136280_000_0,Mpro-protein,-4.87477,,exp_24
mol_2024_07_10_1136280_000_0,Mpro-protein,-4.908722,,exp_24
mol_2024_07_10_1120592_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1120592_000_docked.sdf,exp_24
mol_2024_07_10_1114501_000_0,Mpro-protein,-5.285739,,exp_24
mol_2024_07_10_1114501_000_0,Mpro-protein,-5.230483,,exp_24
mol_2024_07_10_1136301_000_0,Mpro-protein,-4.975289,,exp_24
mol_2024_07_10_1136301_000_0,Mpro-protein,-4.931415,,exp_24
mol_2024_07_10_1109232_000_0,Mpro-protein,-5.994884,,exp_24
mol_2024_07_10_1109232_000_0,Mpro-protein,-5.994884,,exp_24
mol_2024_07_10_1147542_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1147542_000_docked.sdf,exp_24
mol_2024_07_10_1141213_000_0,Mpro-protein,-4.710021,,exp_24
mol_2024_07_10_1141213_000_0,Mpro-protein,-4.535232,,exp_24
mol_2024_07_10_1054290_000_0,Mpro-protein,-4.886618,,exp_24
mol_2024_07_10_1054290_000_0,Mpro-protein,-5.069161,,exp_24
mol_2024_07_10_1045383_000_0,Mpro-protein,-6.378922,,exp_24
mol_2024_07_10_1045383_000_0,Mpro-protein,-6.378922,,exp_24
mol_2024_07_10_1048142_000_0,Mpro-protein,-4.281938,,exp_24
mol_2024_07_10_1048142_000_0,Mpro-protein,-4.416669,,exp_24
mol_2024_07_10_1111170_000_0,Mpro-protein,-4.59731,,exp_24
mol_2024_07_10_1111170_000_0,Mpro-protein,-4.539324,,exp_24
mol_2024_07_10_1102533_000_0,Mpro-protein,-5.097727,,exp_24
mol_2024_07_10_1102533_000_0,Mpro-protein,-5.001192,,exp_24
mol_2024_07_10_1120260_000_0,Mpro-protein,-5.328683,,exp_24
mol_2024_07_10_1120260_000_0,Mpro-protein,-5.244,,exp_24
mol_2024_07_10_1053400_000_0,Mpro-protein,-5.127017,,exp_24
mol_2024_07_10_1053400_000_0,Mpro-protein,-5.060025,,exp_24
mol_2024_07_10_1100301_000_0,Mpro-protein,-5.459927,,exp_24
mol_2024_07_10_1100301_000_0,Mpro-protein,-5.454821,,exp_24
mol_2024_07_10_1128530_000_0,Mpro-protein,-5.107409,,exp_24
mol_2024_07_10_1128530_000_0,Mpro-protein,-5.109611,,exp_24
mol_2024_07_10_1139500_000_0,Mpro-protein,-4.920876,,exp_24
mol_2024_07_10_1139500_000_0,Mpro-protein,-5.022729,,exp_24
mol_2024_07_10_1057481_000_0,Mpro-protein,-5.201339,,exp_24
mol_2024_07_10_1057481_000_0,Mpro-protein,-5.147671,,exp_24
mol_2024_07_10_1118261_000_0,Mpro-protein,-5.144004,,exp_24
mol_2024_07_10_1118261_000_0,Mpro-protein,-5.435213,,exp_24
mol_2024_07_10_1047101_000_0,Mpro-protein,-6.310984,,exp_24
mol_2024_07_10_1047101_000_0,Mpro-protein,-6.298668,,exp_24
mol_2024_07_10_1132511_000_0,Mpro-protein,-5.15115,,exp_24
mol_2024_07_10_1132511_000_0,Mpro-protein,-4.941972,,exp_24
mol_2024_07_10_1138252_000_0,Mpro-protein,-4.11022,,exp_24
mol_2024_07_10_1138252_000_0,Mpro-protein,-4.11949,,exp_24
mol_2024_07_10_1103121_000_0,Mpro-protein,-4.943174,,exp_24
mol_2024_07_10_1103121_000_0,Mpro-protein,-4.871435,,exp_24
mol_2024_07_10_1050123_000_0,Mpro-protein,-5.14629,,exp_24
mol_2024_07_10_1050123_000_0,Mpro-protein,-4.951953,,exp_24
mol_2024_07_10_1107550_000_0,Mpro-protein,-5.576185,,exp_24
mol_2024_07_10_1107550_000_0,Mpro-protein,-5.632129,,exp_24
mol_2024_07_10_1058421_000_0,Mpro-protein,-5.762942,,exp_24
mol_2024_07_10_1058421_000_0,Mpro-protein,-5.741726,,exp_24
mol_2024_07_10_1106451_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1106451_000_docked.sdf,exp_24
mol_2024_07_10_1052013_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1052013_000_docked.sdf,exp_24
mol_2024_07_10_1048551_000_0,Mpro-protein,-5.201188,,exp_24
mol_2024_07_10_1048551_000_0,Mpro-protein,-5.325037,,exp_24
mol_2024_07_10_1112550_000_0,Mpro-protein,-5.423275,,exp_24
mol_2024_07_10_1112550_000_0,Mpro-protein,-5.424747,,exp_24
mol_2024_07_10_1048031_000_0,Mpro-protein,-6.886685,,exp_24
mol_2024_07_10_1048031_000_0,Mpro-protein,-6.645234,,exp_24
mol_2024_07_10_1141591_000_0,Mpro-protein,-5.734716,,exp_24
mol_2024_07_10_1141591_000_0,Mpro-protein,-5.851734,,exp_24
mol_2024_07_10_1102000_000_0,Mpro-protein,-5.905854,,exp_24
mol_2024_07_10_1102000_000_0,Mpro-protein,-5.930507,,exp_24
mol_2024_07_10_1045251_000_0,Mpro-protein,-6.243106,,exp_24
mol_2024_07_10_1045251_000_0,Mpro-protein,-6.37287,,exp_24
mol_2024_07_10_1113443_000_0,Mpro-protein,-7.103343,,exp_24
mol_2024_07_10_1113443_000_0,Mpro-protein,-7.247418,,exp_24
mol_2024_07_10_1143481_000_0,Mpro-protein,-5.413473,,exp_24
mol_2024_07_10_1143481_000_0,Mpro-protein,-5.413472,,exp_24
mol_2024_07_10_1054393_000_0,Mpro-protein,-6.920442,,exp_24
mol_2024_07_10_1054393_000_0,Mpro-protein,-6.926856,,exp_24
mol_2024_07_10_1046090_000_0,Mpro-protein,-6.086831,,exp_24
mol_2024_07_10_1046090_000_0,Mpro-protein,-5.967674,,exp_24
mol_2024_07_10_1123500_000_0,Mpro-protein,-5.919938,,exp_24
mol_2024_07_10_1123500_000_0,Mpro-protein,-5.973269,,exp_24
mol_2024_07_10_1112493_000_0,Mpro-protein,-4.841722,,exp_24
mol_2024_07_10_1112493_000_0,Mpro-protein,-4.611938,,exp_24
mol_2024_07_10_1135370_000_0,Mpro-protein,-5.054153,,exp_24
mol_2024_07_10_1135370_000_0,Mpro-protein,-4.760835,,exp_24
mol_2024_07_10_1109271_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1109271_000_docked.sdf,exp_24
mol_2024_07_10_1059351_000_0,Mpro-protein,-5.045271,,exp_24
mol_2024_07_10_1059351_000_0,Mpro-protein,-4.540706,,exp_24
mol_2024_07_10_1121081_000_0,Mpro-protein,-4.699017,,exp_24
mol_2024_07_10_1121081_000_0,Mpro-protein,-4.535615,,exp_24
mol_2024_07_10_1046171_000_0,Mpro-protein,-5.701073,,exp_24
mol_2024_07_10_1046171_000_0,Mpro-protein,-5.791497,,exp_24
mol_2024_07_10_1144570_000_0,Mpro-protein,-5.71809,,exp_24
mol_2024_07_10_1144570_000_0,Mpro-protein,-5.765193,,exp_24
mol_2024_07_10_1054151_000_0,Mpro-protein,-4.289543,,exp_24
mol_2024_07_10_1054151_000_0,Mpro-protein,-4.242772,,exp_24
mol_2024_07_10_1117072_000_0,Mpro-protein,-5.076074,,exp_24
mol_2024_07_10_1117072_000_0,Mpro-protein,-4.578822,,exp_24
mol_2024_07_10_1125193_000_0,Mpro-protein,-4.896065,,exp_24
mol_2024_07_10_1125193_000_0,Mpro-protein,-4.86973,,exp_24
mol_2024_07_10_1047243_000_0,Mpro-protein,-4.380976,,exp_24
mol_2024_07_10_1047243_000_0,Mpro-protein,-4.294512,,exp_24
mol_2024_07_10_1145440_000_0,Mpro-protein,-6.295946,,exp_24
mol_2024_07_10_1145440_000_0,Mpro-protein,-6.271006,,exp_24
mol_2024_07_10_1042501_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1042501_000_docked.sdf,exp_24
mol_2024_07_10_1118093_000_0,Mpro-protein,-5.219541,,exp_24
mol_2024_07_10_1118093_000_0,Mpro-protein,-5.162548,,exp_24
mol_2024_07_10_1047470_000_0,Mpro-protein,-4.906335,,exp_24
mol_2024_07_10_1047470_000_0,Mpro-protein,-4.993583,,exp_24
mol_2024_07_10_1124263_000_0,Mpro-protein,-4.702573,,exp_24
mol_2024_07_10_1124263_000_0,Mpro-protein,-4.772875,,exp_24
mol_2024_07_10_1102520_000_0,Mpro-protein,-5.755664,,exp_24
mol_2024_07_10_1102520_000_0,Mpro-protein,-6.131334,,exp_24
mol_2024_07_10_1124451_000_0,Mpro-protein,-4.97881,,exp_24
mol_2024_07_10_1124451_000_0,Mpro-protein,-5.193831,,exp_24
mol_2024_07_10_1137180_000_0,Mpro-protein,-5.701043,,exp_24
mol_2024_07_10_1137180_000_0,Mpro-protein,-5.70489,,exp_24
mol_2024_07_10_1141300_000_0,Mpro-protein,-5.537212,,exp_24
mol_2024_07_10_1141300_000_0,Mpro-protein,-5.614194,,exp_24
mol_2024_07_10_1047000_000_0,Mpro-protein,-5.38111,,exp_24
mol_2024_07_10_1047000_000_0,Mpro-protein,-5.533124,,exp_24
mol_2024_07_10_1133580_000_0,Mpro-protein,-6.028049,,exp_24
mol_2024_07_10_1133580_000_0,Mpro-protein,-6.106118,,exp_24
mol_2024_07_10_1108450_000_0,Mpro-protein,-4.94711,,exp_24
mol_2024_07_10_1108450_000_0,Mpro-protein,-4.978638,,exp_24
mol_2024_07_10_1044300_000_0,Mpro-protein,-5.772335,,exp_24
mol_2024_07_10_1044300_000_0,Mpro-protein,-5.960435,,exp_24
mol_2024_07_10_1051580_000_0,Mpro-protein,-5.85807,,exp_24
mol_2024_07_10_1051580_000_0,Mpro-protein,-5.801296,,exp_24
mol_2024_07_10_1042523_000_0,Mpro-protein,-5.883105,,exp_24
mol_2024_07_10_1042523_000_0,Mpro-protein,-5.862599,,exp_24
mol_2024_07_10_1135413_000_0,Mpro-protein,-6.894777,,exp_24
mol_2024_07_10_1135413_000_0,Mpro-protein,-6.879844,,exp_24
mol_2024_07_10_1107272_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1107272_000_docked.sdf,exp_24
mol_2024_07_10_1109360_000_0,Mpro-protein,-5.23015,,exp_24
mol_2024_07_10_1109360_000_0,Mpro-protein,-5.230149,,exp_24
mol_2024_07_10_1101090_000_0,Mpro-protein,-4.670446,,exp_24
mol_2024_07_10_1101090_000_0,Mpro-protein,-4.609072,,exp_24
mol_2024_07_10_1115283_000_0,Mpro-protein,-5.14586,,exp_24
mol_2024_07_10_1115283_000_0,Mpro-protein,-5.152635,,exp_24
mol_2024_07_10_1129450_000_0,Mpro-protein,-4.913079,,exp_24
mol_2024_07_10_1129450_000_0,Mpro-protein,-4.891653,,exp_24
mol_2024_07_10_1137353_000_0,Mpro-protein,-5.473023,,exp_24
mol_2024_07_10_1137353_000_0,Mpro-protein,-5.517103,,exp_24
mol_2024_07_10_1122562_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1122562_000_docked.sdf,exp_24
mol_2024_07_10_1110201_000_0,Mpro-protein,-5.814026,,exp_24
mol_2024_07_10_1110201_000_0,Mpro-protein,-5.529358,,exp_24
mol_2024_07_10_1128083_000_0,Mpro-protein,-6.733397,,exp_24
mol_2024_07_10_1128083_000_0,Mpro-protein,-6.936768,,exp_24
mol_2024_07_10_1128211_000_0,Mpro-protein,-4.898346,,exp_24
mol_2024_07_10_1128211_000_0,Mpro-protein,-4.655272,,exp_24
mol_2024_07_10_1121483_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1121483_000_docked.sdf,exp_24
mol_2024_07_10_1120141_000_0,Mpro-protein,-4.953463,,exp_24
mol_2024_07_10_1120141_000_0,Mpro-protein,-4.880321,,exp_24
mol_2024_07_10_1117143_000_0,Mpro-protein,-5.370997,,exp_24
mol_2024_07_10_1117143_000_0,Mpro-protein,-5.339213,,exp_24
mol_2024_07_10_1102181_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1102181_000_docked.sdf,exp_24
mol_2024_07_10_1106150_000_0,Mpro-protein,-5.400468,,exp_24
mol_2024_07_10_1106150_000_0,Mpro-protein,-5.281959,,exp_24
mol_2024_07_10_1044433_000_0,Mpro-protein,-4.238343,,exp_24
mol_2024_07_10_1044433_000_0,Mpro-protein,-4.373875,,exp_24
mol_2024_07_10_1055081_000_0,Mpro-protein,-4.902786,,exp_24
mol_2024_07_10_1055081_000_0,Mpro-protein,-5.040612,,exp_24
mol_2024_07_10_1104591_000_0,Mpro-protein,-4.83086,,exp_24
mol_2024_07_10_1104591_000_0,Mpro-protein,-4.973971,,exp_24
mol_2024_07_10_1143140_000_0,Mpro-protein,-4.853856,,exp_24
mol_2024_07_10_1143140_000_0,Mpro-protein,-5.030923,,exp_24
mol_2024_07_10_1129073_000_0,Mpro-protein,-5.735739,,exp_24
mol_2024_07_10_1129073_000_0,Mpro-protein,-5.490736,,exp_24
mol_2024_07_10_1134433_000_0,Mpro-protein,-6.369183,,exp_24
mol_2024_07_10_1134433_000_0,Mpro-protein,-6.450277,,exp_24
mol_2024_07_10_1055200_000_0,Mpro-protein,-5.789368,,exp_24
mol_2024_07_10_1055200_000_0,Mpro-protein,-5.717532,,exp_24
mol_2024_07_10_1130023_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1130023_000_docked.sdf,exp_24
mol_2024_07_10_1111202_000_0,Mpro-protein,-5.254154,,exp_24
mol_2024_07_10_1111202_000_0,Mpro-protein,-5.354775,,exp_24
mol_2024_07_10_1126321_000_0,Mpro-protein,-5.357626,,exp_24
mol_2024_07_10_1126321_000_0,Mpro-protein,-5.400301,,exp_24
mol_2024_07_10_1050082_000_0,Mpro-protein,-5.019823,,exp_24
mol_2024_07_10_1050082_000_0,Mpro-protein,-4.721272,,exp_24
mol_2024_07_10_1141041_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1141041_000_docked.sdf,exp_24
mol_2024_07_10_1044331_000_0,Mpro-protein,-5.379742,,exp_24
mol_2024_07_10_1044331_000_0,Mpro-protein,-4.963345,,exp_24
mol_2024_07_10_1116381_000_0,Mpro-protein,-4.648458,,exp_24
mol_2024_07_10_1116381_000_0,Mpro-protein,-4.876813,,exp_24
mol_2024_07_10_1125381_000_0,Mpro-protein,-6.811707,,exp_24
mol_2024_07_10_1125381_000_0,Mpro-protein,-6.970855,,exp_24
mol_2024_07_10_1133461_000_0,Mpro-protein,-5.358773,,exp_24
mol_2024_07_10_1133461_000_0,Mpro-protein,-5.400059,,exp_24
mol_2024_07_10_1128010_000_0,Mpro-protein,-5.540559,,exp_24
mol_2024_07_10_1128010_000_0,Mpro-protein,-5.485453,,exp_24
mol_2024_07_10_1124410_000_0,Mpro-protein,-5.121084,,exp_24
mol_2024_07_10_1124410_000_0,Mpro-protein,-5.190427,,exp_24
mol_2024_07_10_1142172_000_0,Mpro-protein,-5.867793,,exp_24
mol_2024_07_10_1142172_000_0,Mpro-protein,-5.796148,,exp_24
mol_2024_07_10_1122021_000_0,Mpro-protein,-4.921782,,exp_24
mol_2024_07_10_1122021_000_0,Mpro-protein,-4.749107,,exp_24
mol_2024_07_10_1101412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1101412_000_docked.sdf,exp_24
mol_2024_07_10_1104320_000_0,Mpro-protein,-5.510574,,exp_24
mol_2024_07_10_1104320_000_0,Mpro-protein,-5.846364,,exp_24
mol_2024_07_10_1043483_000_0,Mpro-protein,-5.674829,,exp_24
mol_2024_07_10_1043483_000_0,Mpro-protein,-5.75203,,exp_24
mol_2024_07_10_1111003_000_0,Mpro-protein,-5.774819,,exp_24
mol_2024_07_10_1111003_000_0,Mpro-protein,-5.282674,,exp_24
mol_2024_07_10_1117580_000_0,Mpro-protein,-5.639607,,exp_24
mol_2024_07_10_1117580_000_0,Mpro-protein,-5.619493,,exp_24
mol_2024_07_10_1043082_000_0,Mpro-protein,-4.992652,,exp_24
mol_2024_07_10_1043082_000_0,Mpro-protein,-4.976038,,exp_24
mol_2024_07_10_1112070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1112070_000_docked.sdf,exp_24
mol_2024_07_10_1120563_000_0,Mpro-protein,-6.092052,,exp_24
mol_2024_07_10_1120563_000_0,Mpro-protein,-5.90982,,exp_24
mol_2024_07_10_1113561_000_0,Mpro-protein,-5.827956,,exp_24
mol_2024_07_10_1113561_000_0,Mpro-protein,-5.904705,,exp_24
mol_2024_07_10_1101073_000_0,Mpro-protein,-5.344846,,exp_24
mol_2024_07_10_1101073_000_0,Mpro-protein,-5.270101,,exp_24
mol_2024_07_10_1134411_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1134411_000_docked.sdf,exp_24
mol_2024_07_10_1134312_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1134312_000_docked.sdf,exp_24
mol_2024_07_10_1046162_000_0,Mpro-protein,-5.71425,,exp_24
mol_2024_07_10_1046162_000_0,Mpro-protein,-5.621966,,exp_24
mol_2024_07_10_1117080_000_0,Mpro-protein,-5.232267,,exp_24
mol_2024_07_10_1117080_000_0,Mpro-protein,-5.125051,,exp_24
mol_2024_07_10_1137251_000_0,Mpro-protein,-4.944146,,exp_24
mol_2024_07_10_1137251_000_0,Mpro-protein,-5.218627,,exp_24
mol_2024_07_10_1046313_000_0,Mpro-protein,-5.600875,,exp_24
mol_2024_07_10_1046313_000_0,Mpro-protein,-5.808116,,exp_24
mol_2024_07_10_1052032_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,exp_24
mol_2024_07_10_1105312_000_0,Mpro-protein,-4.447836,,exp_24
mol_2024_07_10_1105312_000_0,Mpro-protein,-4.574268,,exp_24
mol_2024_07_10_1142203_000_0,Mpro-protein,-5.054622,,exp_24
mol_2024_07_10_1142203_000_0,Mpro-protein,-5.215189,,exp_24
mol_2024_07_10_1051080_000_0,Mpro-protein,-5.435845,,exp_24
mol_2024_07_10_1051080_000_0,Mpro-protein,-5.311769,,exp_24
mol_2024_07_10_1116160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1116160_000_docked.sdf,exp_24
mol_2024_07_10_1113021_000_0,Mpro-protein,-5.330142,,exp_24
mol_2024_07_10_1113021_000_0,Mpro-protein,-5.41339,,exp_24
mol_2024_07_10_1145381_000_0,Mpro-protein,-4.847716,,exp_24
mol_2024_07_10_1145381_000_0,Mpro-protein,-4.831913,,exp_24
mol_2024_07_10_1108331_000_0,Mpro-protein,-4.965666,,exp_24
mol_2024_07_10_1108331_000_0,Mpro-protein,-4.965667,,exp_24
mol_2024_07_10_1109103_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1109103_000_docked.sdf,exp_24
mol_2024_07_10_1127100_000_0,Mpro-protein,-4.517407,,exp_24
mol_2024_07_10_1127100_000_0,Mpro-protein,-4.578119,,exp_24
mol_2024_07_10_1105521_000_0,Mpro-protein,-5.20572,,exp_24
mol_2024_07_10_1105521_000_0,Mpro-protein,-5.012447,,exp_24
mol_2024_07_10_1104423_000_0,Mpro-protein,-5.337963,,exp_24
mol_2024_07_10_1104423_000_0,Mpro-protein,-5.275081,,exp_24
mol_2024_07_10_1120033_000_0,Mpro-protein,-4.749023,,exp_24
mol_2024_07_10_1120033_000_0,Mpro-protein,-4.669952,,exp_24
mol_2024_07_10_1055363_000_0,Mpro-protein,-4.903179,,exp_24
mol_2024_07_10_1055363_000_0,Mpro-protein,-4.754334,,exp_24
mol_2024_07_10_1053592_000_0,Mpro-protein,-5.384726,,exp_24
mol_2024_07_10_1053592_000_0,Mpro-protein,-5.686217,,exp_24
mol_2024_07_10_1146092_000_0,Mpro-protein,-6.677016,,exp_24
mol_2024_07_10_1146092_000_0,Mpro-protein,-6.663204,,exp_24
mol_2024_07_10_1114373_000_0,Mpro-protein,-7.004188,,exp_24
mol_2024_07_10_1114373_000_0,Mpro-protein,-6.436987,,exp_24
mol_2024_07_10_1100200_000_0,Mpro-protein,-5.616814,,exp_24
mol_2024_07_10_1100200_000_0,Mpro-protein,-5.733997,,exp_24
mol_2024_07_10_1057500_000_0,Mpro-protein,-5.642531,,exp_24
mol_2024_07_10_1057500_000_0,Mpro-protein,-5.743346,,exp_24
mol_2024_07_10_1056021_000_0,Mpro-protein,-5.519589,,exp_24
mol_2024_07_10_1056021_000_0,Mpro-protein,-5.516426,,exp_24
mol_2024_07_10_1126143_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1126143_000_docked.sdf,exp_24
mol_2024_07_10_1127261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1127261_000_docked.sdf,exp_24
mol_2024_07_10_1056303_000_0,Mpro-protein,-5.590067,,exp_24
mol_2024_07_10_1056303_000_0,Mpro-protein,-5.417275,,exp_24
mol_2024_07_10_1104061_000_0,Mpro-protein,-4.871415,,exp_24
mol_2024_07_10_1104061_000_0,Mpro-protein,-4.877641,,exp_24
mol_2024_07_10_1143183_000_0,Mpro-protein,-5.392081,,exp_24
mol_2024_07_10_1143183_000_0,Mpro-protein,-5.29917,,exp_24
mol_2024_07_10_1107391_000_0,Mpro-protein,-4.747632,,exp_24
mol_2024_07_10_1107391_000_0,Mpro-protein,-4.75758,,exp_24
mol_2024_07_10_1126210_000_0,Mpro-protein,-4.608661,,exp_24
mol_2024_07_10_1126210_000_0,Mpro-protein,-4.73624,,exp_24
mol_2024_07_10_1108183_000_0,Mpro-protein,-4.954937,,exp_24
mol_2024_07_10_1108183_000_0,Mpro-protein,-4.905533,,exp_24
mol_2024_07_10_1102003_000_0,Mpro-protein,-5.581065,,exp_24
mol_2024_07_10_1102003_000_0,Mpro-protein,-5.533944,,exp_24
mol_2024_07_10_1139010_000_0,Mpro-protein,-5.342708,,exp_24
mol_2024_07_10_1139010_000_0,Mpro-protein,-5.245627,,exp_24
mol_2024_07_10_1142220_000_0,Mpro-protein,-5.111673,,exp_24
mol_2024_07_10_1142220_000_0,Mpro-protein,-5.369706,,exp_24
mol_2024_07_10_1043421_000_0,Mpro-protein,-5.906191,,exp_24
mol_2024_07_10_1043421_000_0,Mpro-protein,-5.764228,,exp_24
mol_2024_07_10_1138293_000_0,Mpro-protein,-4.297318,,exp_24
mol_2024_07_10_1138293_000_0,Mpro-protein,-4.809446,,exp_24
mol_2024_07_10_1134470_000_0,Mpro-protein,-4.527899,,exp_24
mol_2024_07_10_1134470_000_0,Mpro-protein,-4.519978,,exp_24
mol_2024_07_10_1145113_000_0,Mpro-protein,-4.530262,,exp_24
mol_2024_07_10_1145113_000_0,Mpro-protein,-4.48922,,exp_24
