Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
mol_2024_07_09_1635573_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1635573_000_docked.sdf,,exp_19
mol_2024_07_09_1640190_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1640190_000_docked.sdf,,exp_19
mol_2024_07_09_1628183_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1628183_000_docked.sdf,,exp_19
mol_2024_07_09_1638400_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1638400_000_docked.sdf,,exp_19
mol_2024_07_09_1620560_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1620560_000_docked.sdf,,exp_19
mol_2024_07_09_1647030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1647030_000_docked.sdf,,exp_19
mol_2024_07_09_1627202_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1627202_000_docked.sdf,,exp_19
mol_2024_07_09_1620322_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1620322_000_docked.sdf,,exp_19
mol_2024_07_09_1636261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1636261_000_docked.sdf,,exp_19
mol_2024_07_09_1625253_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1625253_000_docked.sdf,,exp_19
mol_2024_07_09_1646110_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1646110_000_docked.sdf,,exp_19
mol_2024_07_09_1644501_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1644501_000_docked.sdf,,exp_19
mol_2024_07_09_1644433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1644433_000_docked.sdf,,exp_19
mol_2024_07_09_1636553_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1636553_000_docked.sdf,,exp_19
mol_2024_07_09_1647373_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1647373_000_docked.sdf,,exp_19
mol_2024_07_09_1648471_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1648471_000_docked.sdf,,exp_19
mol_2024_07_09_1640483_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1640483_000_docked.sdf,,exp_19
mol_2024_07_09_1643423_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1643423_000_docked.sdf,,exp_19
mol_2024_07_09_1617443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1617443_000_docked.sdf,,exp_19
mol_2024_07_09_1641100_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1641100_000_docked.sdf,,exp_19
mol_2024_07_09_1627223_000_0,Mpro-protein,-5.145651,,,exp_19
mol_2024_07_09_1627223_000_0,Mpro-protein,-5.153262,,,exp_19
mol_2024_07_09_1646512_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1646512_000_docked.sdf,,exp_19
mol_2024_07_09_1623161_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1623161_000_docked.sdf,,exp_19
mol_2024_07_09_1636580_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1636580_000_docked.sdf,,exp_19
mol_2024_07_09_1621041_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1634023_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1634023_000_docked.sdf,,exp_19
mol_2024_07_09_1631030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1631030_000_docked.sdf,,exp_19
mol_2024_07_09_1646491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1646491_000_docked.sdf,,exp_19
mol_2024_07_09_1645220_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1645220_000_docked.sdf,,exp_19
mol_2024_07_09_1632071_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1632071_000_docked.sdf,,exp_19
mol_2024_07_09_1625321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1625321_000_docked.sdf,,exp_19
mol_2024_07_09_1618260_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1618260_000_docked.sdf,,exp_19
mol_2024_07_09_1631093_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1631093_000_docked.sdf,,exp_19
mol_2024_07_09_1643400_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1619160_000_0,Mpro-protein,-5.18501,,,exp_19
mol_2024_07_09_1619160_000_0,Mpro-protein,-5.411325,,,exp_19
mol_2024_07_09_1632460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1632460_000_docked.sdf,,exp_19
mol_2024_07_09_1645413_000_0,Mpro-protein,-4.886385,,,exp_19
mol_2024_07_09_1645413_000_0,Mpro-protein,-4.876186,,,exp_19
mol_2024_07_09_1645491_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1625120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1625120_000_docked.sdf,,exp_19
mol_2024_07_09_1640291_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1640291_000_docked.sdf,,exp_19
mol_2024_07_09_1632073_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1632073_000_docked.sdf,,exp_19
mol_2024_07_09_1630120_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1630120_000_docked.sdf,,exp_19
mol_2024_07_09_1636532_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1636532_000_docked.sdf,,exp_19
mol_2024_07_09_1633360_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1633360_000_docked.sdf,,exp_19
mol_2024_07_09_1621470_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1621470_000_docked.sdf,,exp_19
mol_2024_07_09_1633063_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1633063_000_docked.sdf,,exp_19
mol_2024_07_09_1648460_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1648460_000_docked.sdf,,exp_19
mol_2024_07_09_1644310_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1634583_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1634583_000_docked.sdf,,exp_19
mol_2024_07_09_1629210_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1629210_000_docked.sdf,,exp_19
mol_2024_07_09_1641522_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1641522_000_docked.sdf,,exp_19
mol_2024_07_09_1623323_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1623323_000_docked.sdf,,exp_19
mol_2024_07_09_1628310_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1628310_000_docked.sdf,,exp_19
mol_2024_07_09_1644212_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1644212_000_docked.sdf,,exp_19
mol_2024_07_09_1626540_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1643461_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1635170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1635170_000_docked.sdf,,exp_19
mol_2024_07_09_1618501_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1618501_000_docked.sdf,,exp_19
mol_2024_07_09_1631550_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1631550_000_docked.sdf,,exp_19
mol_2024_07_09_1634171_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1634171_000_docked.sdf,,exp_19
mol_2024_07_09_1629133_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1629133_000_docked.sdf,,exp_19
mol_2024_07_09_1624582_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1624582_000_docked.sdf,,exp_19
mol_2024_07_09_1626030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1626030_000_docked.sdf,,exp_19
mol_2024_07_09_1620060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1620060_000_docked.sdf,,exp_19
mol_2024_07_09_1648323_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1648323_000_docked.sdf,,exp_19
mol_2024_07_09_1617350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1617350_000_docked.sdf,,exp_19
mol_2024_07_09_1649283_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1649283_000_docked.sdf,,exp_19
mol_2024_07_09_1638503_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1638503_000_docked.sdf,,exp_19
mol_2024_07_09_1634260_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1634260_000_docked.sdf,,exp_19
mol_2024_07_09_1632072_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1632072_000_docked.sdf,,exp_19
mol_2024_07_09_1618433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1618433_000_docked.sdf,,exp_19
mol_2024_07_09_1647540_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1647540_000_docked.sdf,,exp_19
mol_2024_07_09_1630113_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,,exp_19
mol_2024_07_09_1622482_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1622482_000_docked.sdf,,exp_19
mol_2024_07_09_1649202_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1649202_000_docked.sdf,,exp_19
mol_2024_07_09_1638281_000_0,Mpro-protein,-4.372154,,,exp_19
mol_2024_07_09_1638281_000_0,Mpro-protein,-4.446524,,,exp_19
mol_2024_07_09_1642000_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1642000_000_docked.sdf,,exp_19
mol_2024_07_09_1641463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1641463_000_docked.sdf,,exp_19
mol_2024_07_09_1636060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1636060_000_docked.sdf,,exp_19
mol_2024_07_09_1642453_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1642453_000_docked.sdf,,exp_19
