ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1527083_000,Mpro-protein,-4.526,,exp_17
mol_2024_07_09_1510113_000,Mpro-protein,-3.833,,exp_17
mol_2024_07_09_1535590_000,Mpro-protein,-4.068,,exp_17
mol_2024_07_09_1534491_000,Mpro-protein,-4.313,,exp_17
mol_2024_07_09_1539180_000,Mpro-protein,-3.81,,exp_17
mol_2024_07_09_1523413_000,Mpro-protein,-4.714,,exp_17
mol_2024_07_09_1510550_000,Mpro-protein,-4.486,,exp_17
mol_2024_07_09_1520570_000,Mpro-protein,-4.082,,exp_17
mol_2024_07_09_1533133_000,Mpro-protein,-4.168,,exp_17
mol_2024_07_09_1520401_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1520401_000.pdb -o mol_2024_07_09_1520401_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1513361_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1513361_000.pdb -o mol_2024_07_09_1513361_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1521023_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1521023_000.pdb -o mol_2024_07_09_1521023_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1539173_000,Mpro-protein,-4.625,,exp_17
mol_2024_07_09_1512360_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1512360_000.pdb -o mol_2024_07_09_1512360_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1511023_000,Mpro-protein,-5.203,,exp_17
mol_2024_07_09_1525060_000,Mpro-protein,-4.227,,exp_17
mol_2024_07_09_1535100_000,Mpro-protein,-3.76,,exp_17
mol_2024_07_09_1538280_000,Mpro-protein,-3.882,,exp_17
mol_2024_07_09_1515213_000,Mpro-protein,-3.227,,exp_17
mol_2024_07_09_1541003_000,Mpro-protein,-4.18,,exp_17
mol_2024_07_09_1525211_000,Mpro-protein,-4.806,,exp_17
mol_2024_07_09_1536480_000,Mpro-protein,-4.606,,exp_17
mol_2024_07_09_1526163_000,Mpro-protein,-4.745,,exp_17
mol_2024_07_09_1518163_000,Mpro-protein,-4.02,,exp_17
mol_2024_07_09_1532241_000,Mpro-protein,-4.121,,exp_17
mol_2024_07_09_1511513_000,Mpro-protein,-4.425,,exp_17
mol_2024_07_09_1528523_000,Mpro-protein,-4.368,,exp_17
mol_2024_07_09_1520073_000,Mpro-protein,-3.671,,exp_17
mol_2024_07_09_1510030_000,Mpro-protein,-3.341,,exp_17
mol_2024_07_09_1524313_000,Mpro-protein,-4.035,,exp_17
mol_2024_07_09_1521470_000,Mpro-protein,-4.888,,exp_17
mol_2024_07_09_1520050_000,Mpro-protein,-4.518,,exp_17
mol_2024_07_09_1535493_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1535493_000.pdb -o mol_2024_07_09_1535493_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1510071_000,Mpro-protein,-4.144,,exp_17
mol_2024_07_09_1522561_000,Mpro-protein,-3.887,,exp_17
mol_2024_07_09_1526470_000,Mpro-protein,-4.411,,exp_17
mol_2024_07_09_1518181_000,Mpro-protein,-4.244,,exp_17
mol_2024_07_09_1532193_000,Mpro-protein,-4.229,,exp_17
mol_2024_07_09_1532472_000,Mpro-protein,-4.094,,exp_17
mol_2024_07_09_1514452_000,Mpro-protein,-3.643,,exp_17
mol_2024_07_09_1517163_000,Mpro-protein,-3.797,,exp_17
mol_2024_07_09_1521573_000,Mpro-protein,-3.752,,exp_17
mol_2024_07_09_1516460_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1516460_000.pdb -o mol_2024_07_09_1516460_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1534583_000,Mpro-protein,-4.265,,exp_17
mol_2024_07_09_1529160_000,Mpro-protein,-3.833,,exp_17
mol_2024_07_09_1534190_000,Mpro-protein,-3.205,,exp_17
mol_2024_07_09_1529433_000,Mpro-protein,-4.225,,exp_17
mol_2024_07_09_1530353_000,Mpro-protein,-4.258,,exp_17
mol_2024_07_09_1527593_000,Mpro-protein,-3.941,,exp_17
mol_2024_07_09_1512443_000,Mpro-protein,-4.62,,exp_17
mol_2024_07_09_1531500_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1531500_000.pdb -o mol_2024_07_09_1531500_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1515540_000,Mpro-protein,-4.397,,exp_17
mol_2024_07_09_1534063_000,Mpro-protein,-5.451,,exp_17
mol_2024_07_09_1514150_000,Mpro-protein,-3.75,,exp_17
mol_2024_07_09_1523270_000,Mpro-protein,-3.893,,exp_17
mol_2024_07_09_1510322_000,Mpro-protein,-3.871,,exp_17
mol_2024_07_09_1540070_000,Mpro-protein,-4.596,,exp_17
mol_2024_07_09_1527431_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1527431_000.pdb -o mol_2024_07_09_1527431_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1532380_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1532380_000.pdb -o mol_2024_07_09_1532380_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1528280_000,Mpro-protein,-4.066,,exp_17
mol_2024_07_09_1519113_000,Mpro-protein,-3.95,,exp_17
mol_2024_07_09_1538182_000,Mpro-protein,-3.828,,exp_17
mol_2024_07_09_1530080_000,Mpro-protein,-3.38,,exp_17
mol_2024_07_09_1527162_000,Mpro-protein,-3.897,,exp_17
mol_2024_07_09_1539351_000,Mpro-protein,-4.341,,exp_17
mol_2024_07_09_1540083_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1540083_000.pdb -o mol_2024_07_09_1540083_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1530061_000,Mpro-protein,-4.067,,exp_17
mol_2024_07_09_1511211_000,Mpro-protein,-4.549,,exp_17
mol_2024_07_09_1513270_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1513270_000.pdb -o mol_2024_07_09_1513270_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_17
mol_2024_07_09_1541042_000,Mpro-protein,-3.776,,exp_17
mol_2024_07_09_1527370_000,Mpro-protein,-4.766,,exp_17
mol_2024_07_09_1524302_000,Mpro-protein,-4.115,,exp_17
mol_2024_07_09_1521522_000,Mpro-protein,-3.724,,exp_17
mol_2024_07_09_1519292_000,Mpro-protein,-4.079,,exp_17
mol_2024_07_09_1541503_000,Mpro-protein,-3.848,,exp_17
mol_2024_07_09_1530022_000,Mpro-protein,-4.432,,exp_17
mol_2024_07_09_1515571_000,Mpro-protein,-3.742,,exp_17
mol_2024_07_09_1517072_000,Mpro-protein,-3.783,,exp_17
mol_2024_07_09_1522503_000,Mpro-protein,-3.781,,exp_17
mol_2024_07_09_1540570_000,Mpro-protein,-3.639,,exp_17
mol_2024_07_09_1522360_000,Mpro-protein,-4.198,,exp_17
mol_2024_07_09_1511460_000,Mpro-protein,-3.622,,exp_17
mol_2024_07_09_1541470_000,Mpro-protein,-3.687,,exp_17
mol_2024_07_09_1515040_000,Mpro-protein,-4.463,,exp_17
