ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1411383_000,Mpro-protein,-6.976,,exp_15
mol_2024_07_09_1414490_000,Mpro-protein,-7.282,,exp_15
mol_2024_07_09_1410483_000,Mpro-protein,-7.585,,exp_15
mol_2024_07_09_1421270_000,Mpro-protein,-6.831,,exp_15
mol_2024_07_09_1407210_000,Mpro-protein,-7.885,,exp_15
mol_2024_07_09_1419073_000,Mpro-protein,-7.549,,exp_15
mol_2024_07_09_1424480_000,Mpro-protein,-7.347,,exp_15
mol_2024_07_09_1426542_000,Mpro-protein,-6.67,,exp_15
mol_2024_07_09_1413082_000,Mpro-protein,-7.472,,exp_15
mol_2024_07_09_1405463_000,Mpro-protein,-7.56,,exp_15
mol_2024_07_09_1410390_000,Mpro-protein,-7.34,,exp_15
mol_2024_07_09_1419582_000,Mpro-protein,-7.5,,exp_15
mol_2024_07_09_1415242_000,Mpro-protein,-6.091,,exp_15
mol_2024_07_09_1406343_000,Mpro-protein,-7.457,,exp_15
mol_2024_07_09_1412190_000,Mpro-protein,-7.288,,exp_15
mol_2024_07_09_1412161_000,Mpro-protein,-6.566,,exp_15
mol_2024_07_09_1409083_000,Mpro-protein,-7.354,,exp_15
mol_2024_07_09_1406462_000,Mpro-protein,-6.261,,exp_15
mol_2024_07_09_1417180_000,Mpro-protein,-7.346,,exp_15
mol_2024_07_09_1405421_000,Mpro-protein,-7.825,,exp_15
mol_2024_07_09_1405410_000,Mpro-protein,-6.343,,exp_15
mol_2024_07_09_1426423_000,Mpro-protein,-8.259,,exp_15
mol_2024_07_09_1417241_000,Mpro-protein,-7.862,,exp_15
mol_2024_07_09_1425381_000,Mpro-protein,-6.135,,exp_15
mol_2024_07_09_1426280_000,Mpro-protein,-7.105,,exp_15
mol_2024_07_09_1428560_000,Mpro-protein,-7.338,,exp_15
mol_2024_07_09_1415003_000,Mpro-protein,-7.389,,exp_15
mol_2024_07_09_1418080_000,Mpro-protein,-8.035,,exp_15
mol_2024_07_09_1422202_000,Mpro-protein,-6.601,,exp_15
mol_2024_07_09_1414093_000,Mpro-protein,-7.032,,exp_15
mol_2024_07_09_1418570_000,Mpro-protein,-6.674,,exp_15
mol_2024_07_09_1429470_000,Mpro-protein,-6.655,,exp_15
mol_2024_07_09_1422283_000,Mpro-protein,-6.42,,exp_15
mol_2024_07_09_1427323_000,Mpro-protein,-7.049,,exp_15
mol_2024_07_09_1409490_000,Mpro-protein,-6.602,,exp_15
mol_2024_07_09_1425013_000,Mpro-protein,-6.733,,exp_15
mol_2024_07_09_1408183_000,Mpro-protein,-6.752,,exp_15
mol_2024_07_09_1428223_000,Mpro-protein,-7.546,,exp_15
mol_2024_07_09_1431433_000,Mpro-protein,-6.447,,exp_15
mol_2024_07_09_1430043_000,Mpro-protein,-7.038,,exp_15
mol_2024_07_09_1409151_000,Mpro-protein,-6.158,,exp_15
mol_2024_07_09_1415211_000,Mpro-protein,-6.229,,exp_15
mol_2024_07_09_1421363_000,Mpro-protein,-6.568,,exp_15
mol_2024_07_09_1413090_000,Mpro-protein,-6.92,,exp_15
mol_2024_07_09_1431382_000,Mpro-protein,-6.712,,exp_15
mol_2024_07_09_1423173_000,Mpro-protein,-6.722,,exp_15
mol_2024_07_09_1428431_000,Mpro-protein,-6.495,,exp_15
mol_2024_07_09_1419573_000,Mpro-protein,-7.218,,exp_15
mol_2024_07_09_1406310_000,Mpro-protein,-6.825,,exp_15
mol_2024_07_09_1416290_000,Mpro-protein,-7.907,,exp_15
mol_2024_07_09_1424361_000,Mpro-protein,-7.96,,exp_15
