ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1158031_000,Mpro-protein,-5.863,,exp_10
mol_2024_07_09_1205142_000,Mpro-protein,-4.165,,exp_10
mol_2024_07_09_1212012_000,Mpro-protein,-4.324,,exp_10
mol_2024_07_09_1205021_000,Mpro-protein,-3.406,,exp_10
mol_2024_07_09_1158370_000,Mpro-protein,-5.912,,exp_10
mol_2024_07_09_1152021_000,Mpro-protein,-5.659,,exp_10
mol_2024_07_09_1151080_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1151080_000.pdb -o mol_2024_07_09_1151080_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1200021_000,Mpro-protein,-5.895,,exp_10
mol_2024_07_09_1205533_000,Mpro-protein,-4.043,,exp_10
mol_2024_07_09_1210093_000,Mpro-protein,-4.529,,exp_10
mol_2024_07_09_1202410_000,Mpro-protein,-5.938,,exp_10
mol_2024_07_09_1207390_000,Mpro-protein,-5.257,,exp_10
mol_2024_07_09_1205013_000,Mpro-protein,-4.524,,exp_10
mol_2024_07_09_1148440_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1148440_000.pdb -o mol_2024_07_09_1148440_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1159240_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1159240_000.pdb -o mol_2024_07_09_1159240_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1210070_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1210070_000.pdb -o mol_2024_07_09_1210070_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1158183_000,Mpro-protein,-4.801,,exp_10
mol_2024_07_09_1209170_000,Mpro-protein,-4.732,,exp_10
mol_2024_07_09_1149330_000,Mpro-protein,-3.198,,exp_10
mol_2024_07_09_1156283_000,Mpro-protein,-5.016,,exp_10
mol_2024_07_09_1151570_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1151570_000.pdb -o mol_2024_07_09_1151570_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1147573_000,Mpro-protein,-4.948,,exp_10
mol_2024_07_09_1156560_000,Mpro-protein,-5.4,,exp_10
mol_2024_07_09_1208280_000,Mpro-protein,-3.776,,exp_10
mol_2024_07_09_1153021_000,Mpro-protein,-5.44,,exp_10
mol_2024_07_09_1154021_000,Mpro-protein,-4.519,,exp_10
mol_2024_07_09_1153483_000,Mpro-protein,-4.518,,exp_10
mol_2024_07_09_1152450_000,Mpro-protein,-5.26,,exp_10
mol_2024_07_09_1149051_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1149051_000.pdb -o mol_2024_07_09_1149051_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1201520_000,Mpro-protein,-4.963,,exp_10
mol_2024_07_09_1147530_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1147530_000.pdb -o mol_2024_07_09_1147530_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1159073_000,Mpro-protein,-6.581,,exp_10
mol_2024_07_09_1200523_000,Mpro-protein,-5.545,,exp_10
mol_2024_07_09_1212021_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1212021_000.pdb -o mol_2024_07_09_1212021_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1157460_000,Mpro-protein,-4.203,,exp_10
mol_2024_07_09_1156060_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1156060_000.pdb -o mol_2024_07_09_1156060_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1204200_000,Mpro-protein,-4.443,,exp_10
mol_2024_07_09_1200412_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1200412_000.pdb -o mol_2024_07_09_1200412_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1210550_000,Mpro-protein,-4.608,,exp_10
mol_2024_07_09_1214102_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1214102_000.pdb -o mol_2024_07_09_1214102_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1155031_000,Mpro-protein,-4.517,,exp_10
mol_2024_07_09_1207353_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1207353_000.pdb -o mol_2024_07_09_1207353_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1209412_000,Mpro-protein,-4.226,,exp_10
mol_2024_07_09_1204123_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1204123_000.pdb -o mol_2024_07_09_1204123_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1153350_000,Mpro-protein,-5.393,,exp_10
mol_2024_07_09_1205120_000,Mpro-protein,-5.48,,exp_10
mol_2024_07_09_1151562_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1151562_000.pdb -o mol_2024_07_09_1151562_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1209021_000,Mpro-protein,-5.354,,exp_10
mol_2024_07_09_1210593_000,Mpro-protein,-4.904,,exp_10
mol_2024_07_09_1154413_000,Mpro-protein,-5.246,,exp_10
mol_2024_07_09_1156182_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1156182_000.pdb -o mol_2024_07_09_1156182_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1159021_000,Mpro-protein,-3.817,,exp_10
mol_2024_07_09_1203223_000,Mpro-protein,-3.816,,exp_10
mol_2024_07_09_1206031_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1206031_000.pdb -o mol_2024_07_09_1206031_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1147063_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1147063_000.pdb -o mol_2024_07_09_1147063_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1157031_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1157031_000.pdb -o mol_2024_07_09_1157031_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1148483_000,Mpro-protein,-5.021,,exp_10
mol_2024_07_09_1204021_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1204021_000.pdb -o mol_2024_07_09_1204021_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1202323_000,Mpro-protein,-5.641,,exp_10
mol_2024_07_09_1213210_000,Mpro-protein,-6.356,,exp_10
mol_2024_07_09_1151193_000,Mpro-protein,-4.87,,exp_10
mol_2024_07_09_1211440_000,Mpro-protein,-4.187,,exp_10
mol_2024_07_09_1213011_000,Mpro-protein,-4.325,,exp_10
mol_2024_07_09_1201433_000,Mpro-protein,-4.563,,exp_10
mol_2024_07_09_1155160_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1155160_000.pdb -o mol_2024_07_09_1155160_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1210021_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1210021_000.pdb -o mol_2024_07_09_1210021_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1150041_000,Mpro-protein,-4.686,,exp_10
mol_2024_07_09_1212393_000,Mpro-protein,-4.844,,exp_10
mol_2024_07_09_1151031_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1151031_000.pdb -o mol_2024_07_09_1151031_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_10
mol_2024_07_09_1148071_000,Mpro-protein,-5.425,,exp_10
mol_2024_07_09_1212330_000,Mpro-protein,-4.166,,exp_10
