ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1124523_000,Mpro-protein,-5.637,,exp_9
mol_2024_07_09_1143273_000,Mpro-protein,-4.653,,exp_9
mol_2024_07_09_1131490_000,Mpro-protein,-4.63,,exp_9
mol_2024_07_09_1124461_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1124461_000.pdb -o mol_2024_07_09_1124461_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_9
mol_2024_07_09_1122171_000,Mpro-protein,-6.819,,exp_9
mol_2024_07_09_1129033_000,Mpro-protein,-5.382,,exp_9
mol_2024_07_09_1137373_000,Mpro-protein,-5.337,,exp_9
mol_2024_07_09_1140573_000,Mpro-protein,-3.735,,exp_9
mol_2024_07_09_1138292_000,Mpro-protein,-5.305,,exp_9
mol_2024_07_09_1131363_000,Mpro-protein,-5.388,,exp_9
mol_2024_07_09_1134282_000,Mpro-protein,-5.907,,exp_9
mol_2024_07_09_1146023_000,Mpro-protein,-6.344,,exp_9
mol_2024_07_09_1144560_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1144560_000.pdb -o mol_2024_07_09_1144560_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_9
mol_2024_07_09_1128512_000,Mpro-protein,-4.781,,exp_9
mol_2024_07_09_1123073_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1123073_000.pdb -o mol_2024_07_09_1123073_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_9
mol_2024_07_09_1132271_000,Mpro-protein,-4.85,,exp_9
mol_2024_07_09_1121270_000,Mpro-protein,-5.71,,exp_9
mol_2024_07_09_1145430_000,Mpro-protein,-3.942,,exp_9
mol_2024_07_09_1142353_000,Mpro-protein,-4.366,,exp_9
mol_2024_07_09_1137131_000,Mpro-protein,-3.676,,exp_9
mol_2024_07_09_1123332_000,Mpro-protein,-6.338,,exp_9
mol_2024_07_09_1141473_000,Mpro-protein,-5.207,,exp_9
mol_2024_07_09_1128071_000,Mpro-protein,-6.276,,exp_9
mol_2024_07_09_1131010_000,Mpro-protein,-6.227,,exp_9
mol_2024_07_09_1122262_000,Mpro-protein,-5.064,,exp_9
mol_2024_07_09_1144183_000,Mpro-protein,-5.065,,exp_9
mol_2024_07_09_1136282_000,Mpro-protein,-4.995,,exp_9
