Unnamed: 0,ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_2009291_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2009291_000.pdb -o mol_2024_07_10_2009291_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2020480_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2020480_000.pdb -o mol_2024_07_10_2020480_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2003290_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2003290_000.pdb -o mol_2024_07_10_2003290_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1959382_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1959382_000.pdb -o mol_2024_07_10_1959382_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2017113_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2017113_000.pdb -o mol_2024_07_10_2017113_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2012330_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2012330_000.pdb -o mol_2024_07_10_2012330_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2019381_000,Mpro-protein,-34.8,,,exp_35
mol_2024_07_10_2012193_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2012193_000.pdb -o mol_2024_07_10_2012193_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2015030_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2015030_000.pdb -o mol_2024_07_10_2015030_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2012182_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2012182_000.pdb -o mol_2024_07_10_2012182_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2005392_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2005392_000.pdb -o mol_2024_07_10_2005392_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2012151_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2012151_000.pdb -o mol_2024_07_10_2012151_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2016390_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2016390_000.pdb -o mol_2024_07_10_2016390_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2022103_000,Mpro-protein,-35.62,,,exp_35
mol_2024_07_10_2008270_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2008270_000.pdb -o mol_2024_07_10_2008270_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2007522_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2007522_000.pdb -o mol_2024_07_10_2007522_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2015011_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2015011_000.pdb -o mol_2024_07_10_2015011_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2017280_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2017280_000.pdb -o mol_2024_07_10_2017280_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2001510_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2001510_000.pdb -o mol_2024_07_10_2001510_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2021113_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2021113_000.pdb -o mol_2024_07_10_2021113_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2003312_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2003312_000.pdb -o mol_2024_07_10_2003312_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2014302_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2014302_000.pdb -o mol_2024_07_10_2014302_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2025342_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2025342_000.pdb -o mol_2024_07_10_2025342_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1959291_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1959291_000.pdb -o mol_2024_07_10_1959291_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2024161_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2024161_000.pdb -o mol_2024_07_10_2024161_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1958371_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1958371_000.pdb -o mol_2024_07_10_1958371_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2013101_000,Mpro-protein,-35.73,,,exp_35
mol_2024_07_10_2004521_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2004521_000.pdb -o mol_2024_07_10_2004521_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2008273_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2008273_000.pdb -o mol_2024_07_10_2008273_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2021092_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2021092_000.pdb -o mol_2024_07_10_2021092_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2023093_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2023093_000.pdb -o mol_2024_07_10_2023093_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2024060_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2024060_000.pdb -o mol_2024_07_10_2024060_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2011430_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2011430_000.pdb -o mol_2024_07_10_2011430_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2010530_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2010530_000.pdb -o mol_2024_07_10_2010530_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2000433_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2000433_000.pdb -o mol_2024_07_10_2000433_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2023170_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2023170_000.pdb -o mol_2024_07_10_2023170_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1959210_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1959210_000.pdb -o mol_2024_07_10_1959210_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2023222_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2023222_000.pdb -o mol_2024_07_10_2023222_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2006431_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2006431_000.pdb -o mol_2024_07_10_2006431_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2018180_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2018180_000.pdb -o mol_2024_07_10_2018180_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2011233_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2011233_000.pdb -o mol_2024_07_10_2011233_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2016442_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2016442_000.pdb -o mol_2024_07_10_2016442_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2019580_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2019580_000.pdb -o mol_2024_07_10_2019580_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2018572_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2018572_000.pdb -o mol_2024_07_10_2018572_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2016133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2016133_000.pdb -o mol_2024_07_10_2016133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2003571_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2003571_000.pdb -o mol_2024_07_10_2003571_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2007381_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2007381_000.pdb -o mol_2024_07_10_2007381_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2006470_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2006470_000.pdb -o mol_2024_07_10_2006470_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2015133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2015133_000.pdb -o mol_2024_07_10_2015133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2024560_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2024560_000.pdb -o mol_2024_07_10_2024560_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1958463_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1958463_000.pdb -o mol_2024_07_10_1958463_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2009263_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2009263_000.pdb -o mol_2024_07_10_2009263_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2021291_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2021291_000.pdb -o mol_2024_07_10_2021291_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2010253_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2010253_000.pdb -o mol_2024_07_10_2010253_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2002081_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2002081_000.pdb -o mol_2024_07_10_2002081_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2014130_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2014130_000.pdb -o mol_2024_07_10_2014130_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2005080_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2005080_000.pdb -o mol_2024_07_10_2005080_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2005570_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2005570_000.pdb -o mol_2024_07_10_2005570_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2014143_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2014143_000.pdb -o mol_2024_07_10_2014143_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2010042_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2010042_000.pdb -o mol_2024_07_10_2010042_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2002383_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2002383_000.pdb -o mol_2024_07_10_2002383_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2004190_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2004190_000.pdb -o mol_2024_07_10_2004190_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2025121_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2025121_000.pdb -o mol_2024_07_10_2025121_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2002410_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2002410_000.pdb -o mol_2024_07_10_2002410_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1959443_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1959443_000.pdb -o mol_2024_07_10_1959443_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_1958330_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1958330_000.pdb -o mol_2024_07_10_1958330_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2003031_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2003031_000.pdb -o mol_2024_07_10_2003031_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2024093_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2024093_000.pdb -o mol_2024_07_10_2024093_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2014061_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2014061_000.pdb -o mol_2024_07_10_2014061_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2007370_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2007370_000.pdb -o mol_2024_07_10_2007370_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2001141_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2001141_000.pdb -o mol_2024_07_10_2001141_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2023211_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2023211_000.pdb -o mol_2024_07_10_2023211_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2003353_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2003353_000.pdb -o mol_2024_07_10_2003353_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2021370_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2021370_000.pdb -o mol_2024_07_10_2021370_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2022251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2022251_000.pdb -o mol_2024_07_10_2022251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2020113_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2020113_000.pdb -o mol_2024_07_10_2020113_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2000211_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2000211_000.pdb -o mol_2024_07_10_2000211_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2001423_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2001423_000.pdb -o mol_2024_07_10_2001423_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2001020_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2001020_000.pdb -o mol_2024_07_10_2001020_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2016521_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2016521_000.pdb -o mol_2024_07_10_2016521_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2008341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2008341_000.pdb -o mol_2024_07_10_2008341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2015510_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2015510_000.pdb -o mol_2024_07_10_2015510_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2018123_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2018123_000.pdb -o mol_2024_07_10_2018123_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2018421_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2018421_000.pdb -o mol_2024_07_10_2018421_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2000120_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2000120_000.pdb -o mol_2024_07_10_2000120_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2006293_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2006293_000.pdb -o mol_2024_07_10_2006293_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2022280_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2022280_000.pdb -o mol_2024_07_10_2022280_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
mol_2024_07_10_2025083_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2025083_000.pdb -o mol_2024_07_10_2025083_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_35
