ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1822131_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1822131_000.pdb -o mol_2024_07_10_1822131_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1818222_000,Mpro-protein,-6.39,,exp_31
mol_2024_07_10_1827092_000,Mpro-protein,-5.533,,exp_31
mol_2024_07_10_1810040_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1810040_000.pdb -o mol_2024_07_10_1810040_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1816411_000,Mpro-protein,-5.13,,exp_31
mol_2024_07_10_1818321_000,Mpro-protein,-6.692,,exp_31
mol_2024_07_10_1829303_000,Mpro-protein,-6.244,,exp_31
mol_2024_07_10_1814501_000,Mpro-protein,-6.094,,exp_31
mol_2024_07_10_1809221_000,Mpro-protein,-5.675,,exp_31
mol_2024_07_10_1808353_000,Mpro-protein,-6.131,,exp_31
mol_2024_07_10_1808250_000,Mpro-protein,-5.62,,exp_31
mol_2024_07_10_1828260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1828260_000.pdb -o mol_2024_07_10_1828260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1833260_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1833260_000.pdb -o mol_2024_07_10_1833260_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1825011_000,Mpro-protein,-4.937,,exp_31
mol_2024_07_10_1823280_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1823280_000.pdb -o mol_2024_07_10_1823280_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1833473_000,Mpro-protein,-6.907,,exp_31
mol_2024_07_10_1809333_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1809333_000.pdb -o mol_2024_07_10_1809333_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1811592_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1811592_000.pdb -o mol_2024_07_10_1811592_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1810333_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1810333_000.pdb -o mol_2024_07_10_1810333_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1819113_000,Mpro-protein,-6.635,,exp_31
mol_2024_07_10_1814082_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1814082_000.pdb -o mol_2024_07_10_1814082_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1832350_000,Mpro-protein,-5.633,,exp_31
mol_2024_07_10_1809150_000,Mpro-protein,-6.346,,exp_31
mol_2024_07_10_1826500_000,Mpro-protein,-5.52,,exp_31
mol_2024_07_10_1829222_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1829222_000.pdb -o mol_2024_07_10_1829222_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1831143_000,Mpro-protein,-5.601,,exp_31
mol_2024_07_10_1807330_000,Mpro-protein,-5.708,,exp_31
mol_2024_07_10_1823313_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1823313_000.pdb -o mol_2024_07_10_1823313_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1826063_000,Mpro-protein,-6.268,,exp_31
mol_2024_07_10_1831371_000,Mpro-protein,-7.694,,exp_31
mol_2024_07_10_1818270_000,Mpro-protein,-5.349,,exp_31
mol_2024_07_10_1825080_000,Mpro-protein,-6.33,,exp_31
mol_2024_07_10_1812360_000,Mpro-protein,-7.44,,exp_31
mol_2024_07_10_1831432_000,Mpro-protein,-5.978,,exp_31
mol_2024_07_10_1818183_000,Mpro-protein,-6.027,,exp_31
mol_2024_07_10_1817361_000,Mpro-protein,-5.908,,exp_31
mol_2024_07_10_1807393_000,Mpro-protein,-5.703,,exp_31
mol_2024_07_10_1822400_000,Mpro-protein,-6.138,,exp_31
mol_2024_07_10_1827493_000,Mpro-protein,-5.095,,exp_31
mol_2024_07_10_1829160_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1829160_000.pdb -o mol_2024_07_10_1829160_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_31
mol_2024_07_10_1815253_000,Mpro-protein,-5.686,,exp_31
mol_2024_07_10_1812051_000,Mpro-protein,-6.186,,exp_31
mol_2024_07_10_1810530_000,Mpro-protein,-6.462,,exp_31
