ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1308393_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1308393_000.pdb -o mol_2024_07_09_1308393_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1250503_000,Mpro-protein,-5.221,,exp_12
mol_2024_07_09_1259050_000,Mpro-protein,-6.056,,exp_12
mol_2024_07_09_1254110_000,Mpro-protein,-5.723,,exp_12
mol_2024_07_09_1253253_000,Mpro-protein,-6.285,,exp_12
mol_2024_07_09_1246261_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1246261_000.pdb -o mol_2024_07_09_1246261_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1300231_000,Mpro-protein,-5.277,,exp_12
mol_2024_07_09_1250241_000,Mpro-protein,-6.51,,exp_12
mol_2024_07_09_1257260_000,Mpro-protein,-5.542,,exp_12
mol_2024_07_09_1304233_000,Mpro-protein,-5.684,,exp_12
mol_2024_07_09_1248243_000,Mpro-protein,-4.663,,exp_12
mol_2024_07_09_1250470_000,Mpro-protein,-4.422,,exp_12
mol_2024_07_09_1247292_000,Mpro-protein,-6.578,,exp_12
mol_2024_07_09_1301033_000,Mpro-protein,-6.22,,exp_12
mol_2024_07_09_1245500_000,Mpro-protein,-4.647,,exp_12
mol_2024_07_09_1258382_000,Mpro-protein,-5.66,,exp_12
mol_2024_07_09_1301543_000,Mpro-protein,-6.776,,exp_12
mol_2024_07_09_1253210_000,Mpro-protein,-5.13,,exp_12
mol_2024_07_09_1247270_000,Mpro-protein,-6.152,,exp_12
mol_2024_07_09_1244133_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1244133_000.pdb -o mol_2024_07_09_1244133_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1245261_000,Mpro-protein,-5.851,,exp_12
mol_2024_07_09_1243180_000,Mpro-protein,-5.254,,exp_12
mol_2024_07_09_1305330_000,Mpro-protein,-5.213,,exp_12
mol_2024_07_09_1254022_000,Mpro-protein,-6.792,,exp_12
mol_2024_07_09_1307483_000,Mpro-protein,-6.09,,exp_12
mol_2024_07_09_1301300_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1301300_000.pdb -o mol_2024_07_09_1301300_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1303070_000,Mpro-protein,-6.14,,exp_12
mol_2024_07_09_1303231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1303231_000.pdb -o mol_2024_07_09_1303231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1259540_000,Mpro-protein,-6.108,,exp_12
mol_2024_07_09_1305482_000,Mpro-protein,-6.382,,exp_12
mol_2024_07_09_1242321_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1242321_000.pdb -o mol_2024_07_09_1242321_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1308030_000,Mpro-protein,-6.234,,exp_12
mol_2024_07_09_1258150_000,Mpro-protein,-5.665,,exp_12
mol_2024_07_09_1245242_000,Mpro-protein,-5.65,,exp_12
mol_2024_07_09_1249570_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1249570_000.pdb -o mol_2024_07_09_1249570_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1243223_000,Mpro-protein,-5.214,,exp_12
mol_2024_07_09_1254231_000,Mpro-protein,-4.921,,exp_12
mol_2024_07_09_1255563_000,Mpro-protein,-4.835,,exp_12
mol_2024_07_09_1256493_000,Mpro-protein,-5.758,,exp_12
mol_2024_07_09_1246413_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1246413_000.pdb -o mol_2024_07_09_1246413_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1247251_000,Mpro-protein,-5.085,,exp_12
mol_2024_07_09_1258303_000,Mpro-protein,-4.761,,exp_12
mol_2024_07_09_1251492_000,Mpro-protein,-5.262,,exp_12
mol_2024_07_09_1250023_000,Mpro-protein,-6.858,,exp_12
mol_2024_07_09_1244271_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1244271_000.pdb -o mol_2024_07_09_1244271_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1243291_000,Mpro-protein,-5.522,,exp_12
mol_2024_07_09_1306231_000,Mpro-protein,-6.09,,exp_12
mol_2024_07_09_1256370_000,Mpro-protein,-6.267,,exp_12
mol_2024_07_09_1253241_000,Mpro-protein,-5.283,,exp_12
mol_2024_07_09_1304231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1304231_000.pdb -o mol_2024_07_09_1304231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1303343_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1303343_000.pdb -o mol_2024_07_09_1303343_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1254173_000,Mpro-protein,-6.924,,exp_12
mol_2024_07_09_1306053_000,Mpro-protein,-5.68,,exp_12
mol_2024_07_09_1255010_000,Mpro-protein,-5.107,,exp_12
mol_2024_07_09_1302160_000,Mpro-protein,-5.114,,exp_12
mol_2024_07_09_1306563_000,Mpro-protein,-6.279,,exp_12
mol_2024_07_09_1257373_000,Mpro-protein,-6.159,,exp_12
mol_2024_07_09_1258231_000,Mpro-protein,-5.091,,exp_12
mol_2024_07_09_1255063_000,Mpro-protein,-5.244,,exp_12
mol_2024_07_09_1307130_000,Mpro-protein,-5.65,,exp_12
mol_2024_07_09_1304470_000,Mpro-protein,-5.571,,exp_12
mol_2024_07_09_1301231_000,Mpro-protein,-5.82,,exp_12
mol_2024_07_09_1249133_000,Mpro-protein,-6.698,,exp_12
mol_2024_07_09_1255480_000,Mpro-protein,-6.531,,exp_12
mol_2024_07_09_1242313_000,Mpro-protein,-5.753,,exp_12
mol_2024_07_09_1248251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1248251_000.pdb -o mol_2024_07_09_1248251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1308520_000,Mpro-protein,-6.099,,exp_12
mol_2024_07_09_1302453_000,Mpro-protein,-6.886,,exp_12
mol_2024_07_09_1243192_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1243192_000.pdb -o mol_2024_07_09_1243192_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_12
mol_2024_07_09_1252241_000,Mpro-protein,-5.705,,exp_12
mol_2024_07_09_1244090_000,Mpro-protein,-5.415,,exp_12
mol_2024_07_09_1251380_000,Mpro-protein,-4.723,,exp_12
mol_2024_07_09_1256231_000,Mpro-protein,-5.286,,exp_12
