ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1347260_000,Mpro-protein,-6.536,,exp_14
mol_2024_07_09_1400030_000,Mpro-protein,-7.387,,exp_14
mol_2024_07_09_1402330_000,Mpro-protein,-6.456,,exp_14
mol_2024_07_09_1347393_000,Mpro-protein,-6.622,,exp_14
mol_2024_07_09_1340461_000,Mpro-protein,-7.282,,exp_14
mol_2024_07_09_1401451_000,Mpro-protein,-7.8,,exp_14
mol_2024_07_09_1339561_000,Mpro-protein,-7.323,,exp_14
mol_2024_07_09_1339593_000,Mpro-protein,-7.542,,exp_14
mol_2024_07_09_1340202_000,Mpro-protein,-7.277,,exp_14
mol_2024_07_09_1339083_000,Mpro-protein,-6.709,,exp_14
mol_2024_07_09_1352562_000,Mpro-protein,-7.219,,exp_14
mol_2024_07_09_1350352_000,Mpro-protein,-7.747,,exp_14
mol_2024_07_09_1404432_000,Mpro-protein,-6.294,,exp_14
mol_2024_07_09_1338462_000,Mpro-protein,-7.996,,exp_14
mol_2024_07_09_1348150_000,Mpro-protein,-7.515,,exp_14
mol_2024_07_09_1354080_000,Mpro-protein,-7.457,,exp_14
