ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1310411_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1310411_000.pdb -o mol_2024_07_09_1310411_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_13
mol_2024_07_09_1328050_000,Mpro-protein,-6.269,,exp_13
mol_2024_07_09_1328102_000,Mpro-protein,-7.414,,exp_13
mol_2024_07_09_1329470_000,Mpro-protein,-6.207,,exp_13
mol_2024_07_09_1323401_000,Mpro-protein,-6.367,,exp_13
mol_2024_07_09_1334493_000,Mpro-protein,-6.304,,exp_13
mol_2024_07_09_1310222_000,Mpro-protein,-4.991,,exp_13
mol_2024_07_09_1337192_000,Mpro-protein,-7.958,,exp_13
mol_2024_07_09_1325441_000,Mpro-protein,-6.843,,exp_13
mol_2024_07_09_1328511_000,Mpro-protein,-6.723,,exp_13
mol_2024_07_09_1334003_000,Mpro-protein,-7.15,,exp_13
mol_2024_07_09_1321381_000,Mpro-protein,-6.358,,exp_13
mol_2024_07_09_1334021_000,Mpro-protein,-6.212,,exp_13
mol_2024_07_09_1322150_000,Mpro-protein,-6.498,,exp_13
mol_2024_07_09_1323573_000,Mpro-protein,-6.394,,exp_13
mol_2024_07_09_1309483_000,Mpro-protein,-6.393,,exp_13
mol_2024_07_09_1321250_000,Mpro-protein,-6.339,,exp_13
mol_2024_07_09_1326253_000,Mpro-protein,-6.675,,exp_13
mol_2024_07_09_1336051_000,Mpro-protein,-6.953,,exp_13
mol_2024_07_09_1315380_000,Mpro-protein,-6.261,,exp_13
mol_2024_07_09_1325472_000,Mpro-protein,-6.428,,exp_13
mol_2024_07_09_1326250_000,Mpro-protein,-5.905,,exp_13
mol_2024_07_09_1333050_000,Mpro-protein,-6.188,,exp_13
mol_2024_07_09_1314470_000,Mpro-protein,-6.43,,exp_13
mol_2024_07_09_1319351_000,Mpro-protein,-6.648,,exp_13
mol_2024_07_09_1327163_000,Mpro-protein,-7.705,,exp_13
mol_2024_07_09_1323292_000,Mpro-protein,-6.063,,exp_13
mol_2024_07_09_1314003_000,Mpro-protein,-6.516,,exp_13
mol_2024_07_09_1317173_000,Mpro-protein,-8.005,,exp_13
mol_2024_07_09_1318351_000,Mpro-protein,-5.976,,exp_13
mol_2024_07_09_1328563_000,Mpro-protein,-7.42,,exp_13
mol_2024_07_09_1318093_000,Mpro-protein,-6.392,,exp_13
mol_2024_07_09_1334430_000,Mpro-protein,-6.593,,exp_13
mol_2024_07_09_1318522_000,Mpro-protein,-7.792,,exp_13
mol_2024_07_09_1312170_000,Mpro-protein,-6.627,,exp_13
mol_2024_07_09_1330363_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1330363_000.pdb -o mol_2024_07_09_1330363_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_13
mol_2024_07_09_1329443_000,Mpro-protein,-6.266,,exp_13
mol_2024_07_09_1313341_000,Mpro-protein,-6.043,,exp_13
mol_2024_07_09_1324453_000,Mpro-protein,-6.766,,exp_13
mol_2024_07_09_1316290_000,Mpro-protein,-7.103,,exp_13
mol_2024_07_09_1319470_000,Mpro-protein,-6.663,,exp_13
mol_2024_07_09_1335102_000,Mpro-protein,-6.866,,exp_13
mol_2024_07_09_1327491_000,Mpro-protein,-6.115,,exp_13
mol_2024_07_09_1333011_000,Mpro-protein,-6.376,,exp_13
mol_2024_07_09_1323073_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1323073_000.pdb -o mol_2024_07_09_1323073_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_13
mol_2024_07_09_1316341_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1316341_000.pdb -o mol_2024_07_09_1316341_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_13
mol_2024_07_09_1309501_000,Mpro-protein,-6.71,,exp_13
mol_2024_07_09_1319483_000,Mpro-protein,-6.511,,exp_13
mol_2024_07_09_1312152_000,Mpro-protein,-6.625,,exp_13
mol_2024_07_09_1314503_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1314503_000.pdb -o mol_2024_07_09_1314503_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_13
mol_2024_07_09_1327160_000,Mpro-protein,-6.521,,exp_13
mol_2024_07_09_1316283_000,Mpro-protein,-7.997,,exp_13
mol_2024_07_09_1335041_000,Mpro-protein,-6.479,,exp_13
mol_2024_07_09_1335330_000,Mpro-protein,-6.675,,exp_13
mol_2024_07_09_1312341_000,Mpro-protein,-6.613,,exp_13
mol_2024_07_09_1320360_000,Mpro-protein,-7.255,,exp_13
mol_2024_07_09_1316342_000,Mpro-protein,-6.281,,exp_13
mol_2024_07_09_1318570_000,Mpro-protein,-6.471,,exp_13
mol_2024_07_09_1328053_000,Mpro-protein,-6.988,,exp_13
mol_2024_07_09_1325350_000,Mpro-protein,-7.527,,exp_13
mol_2024_07_09_1333093_000,Mpro-protein,-6.218,,exp_13
mol_2024_07_09_1330312_000,Mpro-protein,-6.017,,exp_13
mol_2024_07_09_1311283_000,Mpro-protein,-6.397,,exp_13
mol_2024_07_09_1317180_000,Mpro-protein,-6.76,,exp_13
mol_2024_07_09_1333540_000,Mpro-protein,-7.895,,exp_13
mol_2024_07_09_1321293_000,Mpro-protein,-6.118,,exp_13
mol_2024_07_09_1309480_000,Mpro-protein,-6.183,,exp_13
mol_2024_07_09_1323540_000,Mpro-protein,-6.388,,exp_13
mol_2024_07_09_1311260_000,Mpro-protein,-7.528,,exp_13
mol_2024_07_09_1318070_000,Mpro-protein,-6.521,,exp_13
mol_2024_07_09_1335383_000,Mpro-protein,-6.69,,exp_13
mol_2024_07_09_1330360_000,Mpro-protein,-6.887,,exp_13
mol_2024_07_09_1331293_000,Mpro-protein,-6.462,,exp_13
mol_2024_07_09_1312183_000,Mpro-protein,-5.994,,exp_13
mol_2024_07_09_1332512_000,Mpro-protein,-6.215,,exp_13
