ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1200013_000_0,Mpro-protein,-7.095441,,exp_10
mol_2024_07_09_1200013_000_0,Mpro-protein,-7.141354,,exp_10
mol_2024_07_09_1200100_000_0,Mpro-protein,-5.864891,,exp_10
mol_2024_07_09_1200100_000_0,Mpro-protein,-5.962212,,exp_10
mol_2024_07_09_1211493_000_0,Mpro-protein,-5.939298,,exp_10
mol_2024_07_09_1211493_000_0,Mpro-protein,-5.644464,,exp_10
mol_2024_07_09_1202031_000_0,Mpro-protein,-6.599046,,exp_10
mol_2024_07_09_1202031_000_0,Mpro-protein,-6.599045,,exp_10
mol_2024_07_09_1211021_000_0,Mpro-protein,-6.994569,,exp_10
mol_2024_07_09_1211021_000_0,Mpro-protein,-6.967011,,exp_10
mol_2024_07_09_1201020_000_0,Mpro-protein,-6.836078,,exp_10
mol_2024_07_09_1201020_000_0,Mpro-protein,-6.908866,,exp_10
mol_2024_07_09_1203300_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1203300_000_docked.sdf,exp_10
mol_2024_07_09_1156031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1156031_000_docked.sdf,exp_10
mol_2024_07_09_1150253_000_0,Mpro-protein,-5.211696,,exp_10
mol_2024_07_09_1150253_000_0,Mpro-protein,-5.159307,,exp_10
mol_2024_07_09_1154240_000_0,Mpro-protein,-5.559518,,exp_10
mol_2024_07_09_1154240_000_0,Mpro-protein,-5.550376,,exp_10
mol_2024_07_09_1158031_000_0,Mpro-protein,-6.434424,,exp_10
mol_2024_07_09_1158031_000_0,Mpro-protein,-6.360872,,exp_10
mol_2024_07_09_1205142_000_0,Mpro-protein,-5.811494,,exp_10
mol_2024_07_09_1205142_000_0,Mpro-protein,-5.698779,,exp_10
mol_2024_07_09_1212012_000_0,Mpro-protein,-5.508916,,exp_10
mol_2024_07_09_1212012_000_0,Mpro-protein,-5.508916,,exp_10
mol_2024_07_09_1205021_000_0,Mpro-protein,-4.023734,,exp_10
mol_2024_07_09_1205021_000_0,Mpro-protein,-3.690462,,exp_10
mol_2024_07_09_1158370_000_0,Mpro-protein,-5.914637,,exp_10
mol_2024_07_09_1158370_000_0,Mpro-protein,-6.084932,,exp_10
mol_2024_07_09_1152021_000_0,Mpro-protein,-6.443995,,exp_10
mol_2024_07_09_1152021_000_0,Mpro-protein,-6.512592,,exp_10
mol_2024_07_09_1151080_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1151080_000_docked.sdf,exp_10
mol_2024_07_09_1200021_000_0,Mpro-protein,-7.064386,,exp_10
mol_2024_07_09_1200021_000_0,Mpro-protein,-6.963746,,exp_10
mol_2024_07_09_1205533_000_0,Mpro-protein,-4.655167,,exp_10
mol_2024_07_09_1205533_000_0,Mpro-protein,-4.451046,,exp_10
mol_2024_07_09_1210093_000_0,Mpro-protein,-5.698845,,exp_10
mol_2024_07_09_1210093_000_0,Mpro-protein,-5.757534,,exp_10
mol_2024_07_09_1202410_000_0,Mpro-protein,-6.710134,,exp_10
mol_2024_07_09_1202410_000_0,Mpro-protein,-6.780428,,exp_10
mol_2024_07_09_1207390_000_0,Mpro-protein,-6.283049,,exp_10
mol_2024_07_09_1207390_000_0,Mpro-protein,-6.283049,,exp_10
mol_2024_07_09_1205013_000_0,Mpro-protein,-5.122745,,exp_10
mol_2024_07_09_1205013_000_0,Mpro-protein,-4.90668,,exp_10
mol_2024_07_09_1148440_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1148440_000_docked.sdf,exp_10
mol_2024_07_09_1159240_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1159240_000_docked.sdf,exp_10
mol_2024_07_09_1210070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1210070_000_docked.sdf,exp_10
mol_2024_07_09_1158183_000_0,Mpro-protein,-5.619866,,exp_10
mol_2024_07_09_1158183_000_0,Mpro-protein,-5.790252,,exp_10
mol_2024_07_09_1209170_000_0,Mpro-protein,-5.138426,,exp_10
mol_2024_07_09_1209170_000_0,Mpro-protein,-5.15374,,exp_10
mol_2024_07_09_1149330_000_0,Mpro-protein,-4.380115,,exp_10
mol_2024_07_09_1149330_000_0,Mpro-protein,-4.482958,,exp_10
mol_2024_07_09_1156283_000_0,Mpro-protein,-5.527855,,exp_10
mol_2024_07_09_1156283_000_0,Mpro-protein,-6.597843,,exp_10
mol_2024_07_09_1151570_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1151570_000_docked.sdf,exp_10
mol_2024_07_09_1147573_000_0,Mpro-protein,-6.913665,,exp_10
mol_2024_07_09_1147573_000_0,Mpro-protein,-6.918387,,exp_10
mol_2024_07_09_1156560_000_0,Mpro-protein,-6.406171,,exp_10
mol_2024_07_09_1156560_000_0,Mpro-protein,-6.336401,,exp_10
mol_2024_07_09_1208280_000_0,Mpro-protein,-5.724941,,exp_10
mol_2024_07_09_1208280_000_0,Mpro-protein,-5.8126,,exp_10
mol_2024_07_09_1153021_000_0,Mpro-protein,-6.354822,,exp_10
mol_2024_07_09_1153021_000_0,Mpro-protein,-6.391918,,exp_10
mol_2024_07_09_1154021_000_0,Mpro-protein,-5.284762,,exp_10
mol_2024_07_09_1154021_000_0,Mpro-protein,-5.424935,,exp_10
mol_2024_07_09_1153483_000_0,Mpro-protein,-4.862305,,exp_10
mol_2024_07_09_1153483_000_0,Mpro-protein,-4.888686,,exp_10
mol_2024_07_09_1152450_000_0,Mpro-protein,-7.116056,,exp_10
mol_2024_07_09_1152450_000_0,Mpro-protein,-7.116057,,exp_10
mol_2024_07_09_1149051_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1149051_000_docked.sdf,exp_10
mol_2024_07_09_1201520_000_0,Mpro-protein,-5.363544,,exp_10
mol_2024_07_09_1201520_000_0,Mpro-protein,-4.922857,,exp_10
mol_2024_07_09_1147530_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1147530_000_docked.sdf,exp_10
mol_2024_07_09_1159073_000_0,Mpro-protein,-8.2106,,exp_10
mol_2024_07_09_1159073_000_0,Mpro-protein,-8.051243,,exp_10
mol_2024_07_09_1200523_000_0,Mpro-protein,-7.509769,,exp_10
mol_2024_07_09_1200523_000_0,Mpro-protein,-7.553222,,exp_10
mol_2024_07_09_1212021_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1212021_000_docked.sdf,exp_10
mol_2024_07_09_1157460_000_0,Mpro-protein,-6.961478,,exp_10
mol_2024_07_09_1157460_000_0,Mpro-protein,-6.96148,,exp_10
mol_2024_07_09_1156060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1156060_000_docked.sdf,exp_10
mol_2024_07_09_1204200_000_0,Mpro-protein,-6.033117,,exp_10
mol_2024_07_09_1204200_000_0,Mpro-protein,-6.080218,,exp_10
mol_2024_07_09_1200412_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1200412_000_docked.sdf,exp_10
mol_2024_07_09_1210550_000_0,Mpro-protein,-5.157219,,exp_10
mol_2024_07_09_1210550_000_0,Mpro-protein,-5.328589,,exp_10
mol_2024_07_09_1214102_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1214102_000_docked.sdf,exp_10
mol_2024_07_09_1155031_000_0,Mpro-protein,-6.204462,,exp_10
mol_2024_07_09_1155031_000_0,Mpro-protein,-6.0956,,exp_10
mol_2024_07_09_1207353_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1207353_000_docked.sdf,exp_10
mol_2024_07_09_1209412_000_0,Mpro-protein,-5.571673,,exp_10
mol_2024_07_09_1209412_000_0,Mpro-protein,-5.457875,,exp_10
mol_2024_07_09_1204123_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1204123_000_docked.sdf,exp_10
mol_2024_07_09_1153350_000_0,Mpro-protein,-7.054229,,exp_10
mol_2024_07_09_1153350_000_0,Mpro-protein,-7.092811,,exp_10
mol_2024_07_09_1205120_000_0,Mpro-protein,-6.379418,,exp_10
mol_2024_07_09_1205120_000_0,Mpro-protein,-6.401073,,exp_10
mol_2024_07_09_1151562_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1151562_000_docked.sdf,exp_10
mol_2024_07_09_1209021_000_0,Mpro-protein,-5.575664,,exp_10
mol_2024_07_09_1209021_000_0,Mpro-protein,-5.69403,,exp_10
mol_2024_07_09_1210593_000_0,Mpro-protein,-5.413242,,exp_10
mol_2024_07_09_1210593_000_0,Mpro-protein,-5.599368,,exp_10
mol_2024_07_09_1154413_000_0,Mpro-protein,-4.889863,,exp_10
mol_2024_07_09_1154413_000_0,Mpro-protein,-4.941404,,exp_10
mol_2024_07_09_1156182_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1156182_000_docked.sdf,exp_10
mol_2024_07_09_1159021_000_0,Mpro-protein,-4.301256,,exp_10
mol_2024_07_09_1159021_000_0,Mpro-protein,-4.256947,,exp_10
mol_2024_07_09_1203223_000_0,Mpro-protein,-6.048169,,exp_10
mol_2024_07_09_1203223_000_0,Mpro-protein,-5.905879,,exp_10
mol_2024_07_09_1206031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1206031_000_docked.sdf,exp_10
mol_2024_07_09_1147063_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1147063_000_docked.sdf,exp_10
mol_2024_07_09_1157031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1157031_000_docked.sdf,exp_10
mol_2024_07_09_1148483_000_0,Mpro-protein,-5.662417,,exp_10
mol_2024_07_09_1148483_000_0,Mpro-protein,-5.721935,,exp_10
mol_2024_07_09_1204021_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1204021_000_docked.sdf,exp_10
mol_2024_07_09_1202323_000_0,Mpro-protein,-5.325448,,exp_10
mol_2024_07_09_1202323_000_0,Mpro-protein,-5.11786,,exp_10
mol_2024_07_09_1213210_000_0,Mpro-protein,-6.153632,,exp_10
mol_2024_07_09_1213210_000_0,Mpro-protein,-6.299433,,exp_10
mol_2024_07_09_1151193_000_0,Mpro-protein,-5.824011,,exp_10
mol_2024_07_09_1151193_000_0,Mpro-protein,-5.86296,,exp_10
mol_2024_07_09_1211440_000_0,Mpro-protein,-6.343644,,exp_10
mol_2024_07_09_1211440_000_0,Mpro-protein,-6.055013,,exp_10
mol_2024_07_09_1213011_000_0,Mpro-protein,-6.092202,,exp_10
mol_2024_07_09_1213011_000_0,Mpro-protein,-6.038433,,exp_10
mol_2024_07_09_1201433_000_0,Mpro-protein,-5.2248,,exp_10
mol_2024_07_09_1201433_000_0,Mpro-protein,-5.269366,,exp_10
mol_2024_07_09_1155160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1155160_000_docked.sdf,exp_10
mol_2024_07_09_1210021_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1210021_000_docked.sdf,exp_10
mol_2024_07_09_1150041_000_0,Mpro-protein,-5.151633,,exp_10
mol_2024_07_09_1150041_000_0,Mpro-protein,-5.46064,,exp_10
mol_2024_07_09_1212393_000_0,Mpro-protein,-6.572601,,exp_10
mol_2024_07_09_1212393_000_0,Mpro-protein,-6.572598,,exp_10
mol_2024_07_09_1151031_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1151031_000_docked.sdf,exp_10
mol_2024_07_09_1148071_000_0,Mpro-protein,-6.809507,,exp_10
mol_2024_07_09_1148071_000_0,Mpro-protein,-6.446786,,exp_10
mol_2024_07_09_1212330_000_0,Mpro-protein,-6.193714,,exp_10
mol_2024_07_09_1212330_000_0,Mpro-protein,-6.438697,,exp_10
