ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1130120_000_0,Mpro-protein,-4.941013,,exp_9
mol_2024_07_09_1130120_000_0,Mpro-protein,-4.89397,,exp_9
mol_2024_07_09_1130401_000_0,Mpro-protein,-5.565851,,exp_9
mol_2024_07_09_1130401_000_0,Mpro-protein,-5.891501,,exp_9
mol_2024_07_09_1135033_000_0,Mpro-protein,-6.28492,,exp_9
mol_2024_07_09_1135033_000_0,Mpro-protein,-6.179696,,exp_9
mol_2024_07_09_1135520_000_0,Mpro-protein,-5.841504,,exp_9
mol_2024_07_09_1135520_000_0,Mpro-protein,-6.369534,,exp_9
mol_2024_07_09_1122183_000_0,Mpro-protein,-6.028118,,exp_9
mol_2024_07_09_1122183_000_0,Mpro-protein,-6.121787,,exp_9
mol_2024_07_09_1125433_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1125433_000_docked.sdf,exp_9
mol_2024_07_09_1139090_000_0,Mpro-protein,-6.944914,,exp_9
mol_2024_07_09_1139090_000_0,Mpro-protein,-7.03015,,exp_9
mol_2024_07_09_1127243_000_0,Mpro-protein,-5.398784,,exp_9
mol_2024_07_09_1127243_000_0,Mpro-protein,-5.341461,,exp_9
mol_2024_07_09_1123031_000_0,Mpro-protein,-5.550929,,exp_9
mol_2024_07_09_1123031_000_0,Mpro-protein,-5.795942,,exp_9
mol_2024_07_09_1126343_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1126343_000_docked.sdf,exp_9
mol_2024_07_09_1134191_000_0,Mpro-protein,-7.069057,,exp_9
mol_2024_07_09_1134191_000_0,Mpro-protein,-7.069049,,exp_9
mol_2024_07_09_1126251_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1126251_000_docked.sdf,exp_9
mol_2024_07_09_1136410_000_0,Mpro-protein,-5.902467,,exp_9
mol_2024_07_09_1136410_000_0,Mpro-protein,-5.850294,,exp_9
mol_2024_07_09_1122130_000_0,Mpro-protein,-5.408655,,exp_9
mol_2024_07_09_1122130_000_0,Mpro-protein,-5.461158,,exp_9
mol_2024_07_09_1123500_000_0,Mpro-protein,-5.316205,,exp_9
mol_2024_07_09_1123500_000_0,Mpro-protein,-5.265595,,exp_9
mol_2024_07_09_1132273_000_0,Mpro-protein,-8.024915,,exp_9
mol_2024_07_09_1132273_000_0,Mpro-protein,-8.430538,,exp_9
mol_2024_07_09_1127161_000_0,Mpro-protein,-6.544326,,exp_9
mol_2024_07_09_1127161_000_0,Mpro-protein,-6.22802,,exp_9
mol_2024_07_09_1130402_000_0,Mpro-protein,-8.159586,,exp_9
mol_2024_07_09_1130402_000_0,Mpro-protein,-8.201872,,exp_9
mol_2024_07_09_1121273_000_0,Mpro-protein,-5.82173,,exp_9
mol_2024_07_09_1121273_000_0,Mpro-protein,-5.439824,,exp_9
mol_2024_07_09_1123000_000_0,Mpro-protein,-4.756116,,exp_9
mol_2024_07_09_1123000_000_0,Mpro-protein,-5.21683,,exp_9
mol_2024_07_09_1121312_000_0,Mpro-protein,-4.627541,,exp_9
mol_2024_07_09_1121312_000_0,Mpro-protein,-4.650271,,exp_9
mol_2024_07_09_1145101_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1145101_000_docked.sdf,exp_9
mol_2024_07_09_1127212_000_0,Mpro-protein,-5.771403,,exp_9
mol_2024_07_09_1127212_000_0,Mpro-protein,-5.960742,,exp_9
mol_2024_07_09_1145123_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1145123_000_docked.sdf,exp_9
mol_2024_07_09_1131331_000_0,Mpro-protein,-5.206449,,exp_9
mol_2024_07_09_1131331_000_0,Mpro-protein,-5.211279,,exp_9
mol_2024_07_09_1128581_000_0,Mpro-protein,-6.195496,,exp_9
mol_2024_07_09_1128581_000_0,Mpro-protein,-6.220407,,exp_9
mol_2024_07_09_1124033_000_0,Mpro-protein,-6.202385,,exp_9
mol_2024_07_09_1124033_000_0,Mpro-protein,-6.246268,,exp_9
mol_2024_07_09_1129220_000_0,Mpro-protein,-6.661685,,exp_9
mol_2024_07_09_1129220_000_0,Mpro-protein,-6.787062,,exp_9
mol_2024_07_09_1126150_000_0,Mpro-protein,-6.429416,,exp_9
mol_2024_07_09_1126150_000_0,Mpro-protein,-6.248981,,exp_9
mol_2024_07_09_1144040_000_0,Mpro-protein,-6.537796,,exp_9
mol_2024_07_09_1144040_000_0,Mpro-protein,-6.797162,,exp_9
mol_2024_07_09_1139193_000_0,Mpro-protein,-6.71733,,exp_9
mol_2024_07_09_1139193_000_0,Mpro-protein,-6.863108,,exp_9
mol_2024_07_09_1146101_000_0,Mpro-protein,-6.363673,,exp_9
mol_2024_07_09_1146101_000_0,Mpro-protein,-6.48592,,exp_9
mol_2024_07_09_1132380_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1132380_000_docked.sdf,exp_9
mol_2024_07_09_1132292_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1132292_000_docked.sdf,exp_9
mol_2024_07_09_1125351_000_0,Mpro-protein,-6.581549,,exp_9
mol_2024_07_09_1125351_000_0,Mpro-protein,-6.35737,,exp_9
mol_2024_07_09_1143062_000_0,Mpro-protein,-6.653918,,exp_9
mol_2024_07_09_1143062_000_0,Mpro-protein,-6.511078,,exp_9
mol_2024_07_09_1133231_000_0,Mpro-protein,-6.724285,,exp_9
mol_2024_07_09_1133231_000_0,Mpro-protein,-6.724279,,exp_9
mol_2024_07_09_1125270_000_0,Mpro-protein,-6.599019,,exp_9
mol_2024_07_09_1125270_000_0,Mpro-protein,-6.5703,,exp_9
mol_2024_07_09_1139121_000_0,Mpro-protein,-6.739431,,exp_9
mol_2024_07_09_1139121_000_0,Mpro-protein,-6.89483,,exp_9
mol_2024_07_09_1129481_000_0,Mpro-protein,-6.128456,,exp_9
mol_2024_07_09_1129481_000_0,Mpro-protein,-6.09452,,exp_9
mol_2024_07_09_1130443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1130443_000_docked.sdf,exp_9
mol_2024_07_09_1142240_000_0,Mpro-protein,-5.410156,,exp_9
mol_2024_07_09_1142240_000_0,Mpro-protein,-5.475926,,exp_9
mol_2024_07_09_1128360_000_0,Mpro-protein,-5.519341,,exp_9
mol_2024_07_09_1128360_000_0,Mpro-protein,-5.388589,,exp_9
mol_2024_07_09_1121281_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1121281_000_docked.sdf,exp_9
mol_2024_07_09_1124442_000_0,Mpro-protein,-6.344245,,exp_9
mol_2024_07_09_1124442_000_0,Mpro-protein,-6.327184,,exp_9
mol_2024_07_09_1136463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1136463_000_docked.sdf,exp_9
mol_2024_07_09_1139590_000_0,Mpro-protein,-7.495143,,exp_9
mol_2024_07_09_1139590_000_0,Mpro-protein,-7.470078,,exp_9
mol_2024_07_09_1134150_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1134150_000_docked.sdf,exp_9
mol_2024_07_09_1143101_000_0,Mpro-protein,-6.957356,,exp_9
mol_2024_07_09_1143101_000_0,Mpro-protein,-6.975991,,exp_9
mol_2024_07_09_1129523_000_0,Mpro-protein,-5.848481,,exp_9
mol_2024_07_09_1129523_000_0,Mpro-protein,-5.804888,,exp_9
mol_2024_07_09_1138121_000_0,Mpro-protein,-4.519872,,exp_9
mol_2024_07_09_1138121_000_0,Mpro-protein,-4.728065,,exp_9
mol_2024_07_09_1136151_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1136151_000_docked.sdf,exp_9
mol_2024_07_09_1126002_000_0,Mpro-protein,-6.470475,,exp_9
mol_2024_07_09_1126002_000_0,Mpro-protein,-6.358176,,exp_9
mol_2024_07_09_1143130_000_0,Mpro-protein,-5.552252,,exp_9
mol_2024_07_09_1143130_000_0,Mpro-protein,-5.599931,,exp_9
mol_2024_07_09_1138283_000_0,Mpro-protein,-5.936443,,exp_9
mol_2024_07_09_1138283_000_0,Mpro-protein,-5.865432,,exp_9
mol_2024_07_09_1141350_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1141350_000_docked.sdf,exp_9
mol_2024_07_09_1135553_000_0,Mpro-protein,-4.590801,,exp_9
mol_2024_07_09_1135553_000_0,Mpro-protein,-4.666823,,exp_9
mol_2024_07_09_1134103_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1134103_000_docked.sdf,exp_9
mol_2024_07_09_1124523_000_0,Mpro-protein,-5.382458,,exp_9
mol_2024_07_09_1124523_000_0,Mpro-protein,-5.160577,,exp_9
mol_2024_07_09_1143273_000_0,Mpro-protein,-5.87991,,exp_9
mol_2024_07_09_1143273_000_0,Mpro-protein,-5.872797,,exp_9
mol_2024_07_09_1131490_000_0,Mpro-protein,-5.222714,,exp_9
mol_2024_07_09_1131490_000_0,Mpro-protein,-5.222725,,exp_9
mol_2024_07_09_1124461_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1124461_000_docked.sdf,exp_9
mol_2024_07_09_1122171_000_0,Mpro-protein,-5.71536,,exp_9
mol_2024_07_09_1122171_000_0,Mpro-protein,-5.329391,,exp_9
mol_2024_07_09_1129033_000_0,Mpro-protein,-5.701962,,exp_9
mol_2024_07_09_1129033_000_0,Mpro-protein,-5.852342,,exp_9
mol_2024_07_09_1137373_000_0,Mpro-protein,-5.797781,,exp_9
mol_2024_07_09_1137373_000_0,Mpro-protein,-5.473574,,exp_9
mol_2024_07_09_1140573_000_0,Mpro-protein,-5.346684,,exp_9
mol_2024_07_09_1140573_000_0,Mpro-protein,-5.315833,,exp_9
mol_2024_07_09_1138292_000_0,Mpro-protein,-5.586581,,exp_9
mol_2024_07_09_1138292_000_0,Mpro-protein,-5.597131,,exp_9
mol_2024_07_09_1131363_000_0,Mpro-protein,-6.739388,,exp_9
mol_2024_07_09_1131363_000_0,Mpro-protein,-6.773852,,exp_9
mol_2024_07_09_1134282_000_0,Mpro-protein,-6.241113,,exp_9
mol_2024_07_09_1134282_000_0,Mpro-protein,-6.241108,,exp_9
mol_2024_07_09_1146023_000_0,Mpro-protein,-5.811746,,exp_9
mol_2024_07_09_1146023_000_0,Mpro-protein,-5.814179,,exp_9
mol_2024_07_09_1144560_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1144560_000_docked.sdf,exp_9
mol_2024_07_09_1128512_000_0,Mpro-protein,-6.451118,,exp_9
mol_2024_07_09_1128512_000_0,Mpro-protein,-6.630759,,exp_9
mol_2024_07_09_1123073_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1123073_000_docked.sdf,exp_9
mol_2024_07_09_1132271_000_0,Mpro-protein,-4.508786,,exp_9
mol_2024_07_09_1132271_000_0,Mpro-protein,-4.660565,,exp_9
mol_2024_07_09_1121270_000_0,Mpro-protein,-5.166304,,exp_9
mol_2024_07_09_1121270_000_0,Mpro-protein,-5.429545,,exp_9
mol_2024_07_09_1145430_000_0,Mpro-protein,-5.243357,,exp_9
mol_2024_07_09_1145430_000_0,Mpro-protein,-5.267429,,exp_9
mol_2024_07_09_1142353_000_0,Mpro-protein,-6.224794,,exp_9
mol_2024_07_09_1142353_000_0,Mpro-protein,-6.318382,,exp_9
mol_2024_07_09_1137131_000_0,Mpro-protein,-5.829707,,exp_9
mol_2024_07_09_1137131_000_0,Mpro-protein,-5.715045,,exp_9
mol_2024_07_09_1123332_000_0,Mpro-protein,-7.150484,,exp_9
mol_2024_07_09_1123332_000_0,Mpro-protein,-7.141069,,exp_9
mol_2024_07_09_1141473_000_0,Mpro-protein,-5.467327,,exp_9
mol_2024_07_09_1141473_000_0,Mpro-protein,-5.45467,,exp_9
mol_2024_07_09_1128071_000_0,Mpro-protein,-7.512216,,exp_9
mol_2024_07_09_1128071_000_0,Mpro-protein,-7.444078,,exp_9
mol_2024_07_09_1131010_000_0,Mpro-protein,-6.461898,,exp_9
mol_2024_07_09_1131010_000_0,Mpro-protein,-6.194767,,exp_9
mol_2024_07_09_1122262_000_0,Mpro-protein,-5.601319,,exp_9
mol_2024_07_09_1122262_000_0,Mpro-protein,-5.635318,,exp_9
mol_2024_07_09_1144183_000_0,Mpro-protein,-6.124504,,exp_9
mol_2024_07_09_1144183_000_0,Mpro-protein,-6.293756,,exp_9
mol_2024_07_09_1136282_000_0,Mpro-protein,-7.406693,,exp_9
mol_2024_07_09_1136282_000_0,Mpro-protein,-6.904541,,exp_9
